en,de,position,score,rel_score,ratio_score,index,correctness,freqs
binding,bindenden,1,0.7456959715135179,0.015682617078216,0.9794023402901004,5649,no,147712
exhibitions,gemeinschaftsausstellungen,5,0.7962724879016452,0.1142964243121777,0.8744780073434593,5603,no,73184
certificate,befähigungsnachweis,7,0.5962851282879684,0.1134418849015896,0.840161241162606,5690,no,269420
descendants,abstammenden,8,0.7281945036314661,0.159719561774535,0.8201182208984348,5683,no,50831
timeline,chronologische,4,0.5534257093482666,0.0725757975434187,0.8840645002537091,5598,no,81085
professionals,fachkräften,0,0.6863696625476018,0.0,1.0,5444,no,735941
walsh,mcloughlin,8,0.6858296836016287,0.0799321185187679,0.8956175167037117,6995,no,909
yugoslav,jugoslawischen,0,0.8894284377599484,0.0,1.0,6911,yes,112
owen,spencer,5,0.6245824158800437,0.1165381948440593,0.8427540765190741,5531,no,4635
burn,flammen,5,0.5764579131060031,0.0572821239960671,0.9096125845890952,6025,no,352436
lift,seil,1,0.5638612044256761,0.0241418082143701,0.9589427133953328,5706,no,316751
hugo,adolfo,5,0.5163607469706936,0.1620652163451611,0.7611158400349892,6133,no,2163
disk,datenträgers,7,0.6158381277087122,0.0704373698774121,0.8973628373369508,5729,no,242281
underlying,zugrundeliegenden,0,0.743802427865178,0.0,1.0,6533,yes,243128
badge,emblem,6,0.6398259849240886,0.1116739945742577,0.8513985394267021,6744,no,53644
beneath,bedeckte,6,0.5963716387465843,0.0228236191016369,0.9631398677358224,6372,no,254544
formats,dateiformaten,4,0.7084272165496628,0.0547674308453728,0.9282392361734886,6415,no,163655
graves,grabstätten,2,0.6567954258468509,0.0333991661287057,0.9516090584930452,6977,no,29787
personalities,künstlerpersönlichkeiten,5,0.5792357049109755,0.0994477728620997,0.8534695832165947,6548,no,95186
marble,marmor,0,0.8321688917867478,0.0,1.0,6901,yes,78932
dorothy,gertrude,4,0.7140615731207974,0.0840499543990197,0.8946889607518759,6763,no,3052
balls,geworfenen,6,0.5635213416330389,0.1135232306964335,0.8323253219417446,6035,no,222970
paralympics,vorolympischen,6,0.7681330733864717,0.0151371367444678,0.9806744383372664,6404,no,210
breed,rasse,0,0.7119692089100276,0.0,1.0,6261,yes,173187
kosovo,bosnien,3,0.7792021532022788,0.0713265291061328,0.916138596393309,6694,no,455
brussels,paris,6,0.6589471548282573,0.2272796487839294,0.7435423439490246,5954,no,3606
advertisement,firmenwerbung,9,0.7060562388337153,0.1047801853495123,0.8707751869249588,6935,no,112230
albania,serbiens,6,0.7213012162680132,0.1382958995285348,0.8391154449135365,5692,no,522
priests,priestern,0,0.8896575121114878,0.0,1.0,5558,yes,109331
cylinder,zylinder,0,0.8430109274401286,0.0,1.0,5536,yes,77002
doug,larry,2,0.7294157392184897,0.0508561342534688,0.9348225458554908,5881,no,3130
victories,errang,9,0.6495070838510328,0.0901003781780946,0.8781781109523928,6232,no,60590
lens,brennweiten,8,0.595067969634979,0.0597080953889566,0.9088114264122132,6489,no,262820
bolivia,kolumbien,2,0.8134949882799087,0.0528028703914894,0.9390476729649652,6394,no,849
bach,matthäuspassion,3,0.6712489254479377,0.0665114017753808,0.9098468712383772,6928,no,1550
delay,verzögerungen,2,0.7240546676808755,0.0645934896120187,0.918095935412134,6215,yes,283570
catalog,katalog,0,0.7492309743245031,0.0,1.0,6166,yes,110791
fortress,festungswerk,9,0.6573367823850848,0.1532829309240014,0.8109064849924822,5617,no,32556
consequently,dadurch,1,0.7127044430933027,0.0185339388466769,0.9746540399076068,6175,no,181351
investigations,untersuchungs,6,0.6663208727465636,0.0592871244356023,0.91829317666586,6571,no,124155
trails,rundwanderwege,5,0.7040024263067424,0.0867275922874031,0.8903195904442861,6937,no,153999
optical,optiken,8,0.6723033400929117,0.1364589113087688,0.8312743812260408,5885,no,124269
murders,mordserie,4,0.7851824215609653,0.0865748745582397,0.9006892457985216,6999,no,46043
indies,westindien,0,0.7264687436028404,0.0,1.0,5693,no,2303
monks,mönche,0,0.9004240579561085,0.0,1.0,6971,yes,48106
collapse,kollabiert,6,0.6120037280705153,0.1170093824373407,0.839496189093461,5550,no,175909
hey,nee,7,0.5963623403704228,0.1328624781182783,0.8178031318330166,6294,no,138190
appeals,bundesgericht,8,0.6841966456279742,0.0632903326119136,0.9153291837124122,5570,no,114590
chilean,chilenischer,5,0.8118424245641707,0.0552464756669119,0.9362851079604542,6293,yes,679
divorce,heirat,8,0.680421563941662,0.1752237357687746,0.7952145172443851,6512,no,266134
afternoon,sonntagnachmittag,6,0.7799837246948482,0.0898879514024555,0.8966652738875928,5811,no,532017
hamlet,kernort,5,0.5337709100999929,0.0885625952936911,0.8576927089315768,5597,no,14495
allan,laurie,9,0.5746334489334521,0.1430397409938586,0.8006895854527514,5551,no,1383
dimensional,vierdimensionalen,9,0.7766436475962644,0.0436575362576305,0.946778650187336,5876,no,44327
barnes,barnes,0,0.6970788970296168,0.0,1.0,6704,yes,3001
ethics,ethischer,3,0.6936578511674132,0.1203576477133404,0.8521432971745273,6008,no,152610
heinrich,georg,5,0.6440322306859639,0.0601527848481021,0.9145781527281132,6600,no,140
electron,elektron,2,0.7691662905500205,0.0544377451877488,0.9339030130674572,6748,yes,47449
probability,erwartungswert,7,0.713549568557257,0.0736309327547046,0.90646245348813,5835,no,175103
salem,salem,0,0.7074104926303033,0.0,1.0,6556,yes,8137
doctrine,dogmatische,4,0.6625798476525073,0.0537037214358736,0.9250244962281868,5658,no,162760
diplomat,diplomat,0,0.8853977549125389,0.0,1.0,6717,yes,20902
spell,ligaeinsatz,2,0.4794673659647758,0.0388114541969152,0.9251147207119,5438,no,171097
diet,ernährung,0,0.6529994472282772,0.0,1.0,5845,yes,1259119
gibson,johnson,3,0.648494146931078,0.0923494235568176,0.8753455827442772,6001,no,2531
circulation,zirkulieren,2,0.5762938037778362,0.0276395363344374,0.9542341273470692,6131,no,173975
striker,offensivspieler,9,0.7711749006630808,0.0774265715324891,0.908759795888446,6429,no,30805
estimate,abschätzungen,3,0.6846793198695954,0.1520489259414141,0.818281590584959,6687,no,268772
diplomat,staatsmann,5,0.7028480272326091,0.1825497276799298,0.7938217861214676,6717,no,20902
lon,ned,8,0.3852415766558994,0.1725575072994778,0.6906457678706369,6467,no,4702
graves,gräber,0,0.6901945919755567,0.0,1.0,6977,yes,29787
warnings,ermahnungen,7,0.6333784161535548,0.1499148834296425,0.808609516372201,5916,no,89525
quartet,quintetts,8,0.7785185116276596,0.0499708981765698,0.9396843247659884,5724,no,26041
advised,ersucht,6,0.659984331346883,0.0412821222111408,0.9411320447432112,6703,no,260125
alexandria,alexandrias,1,0.6802526397990429,0.1780171490520208,0.7925860243894566,6543,no,7066
girlfriend,freundin,0,0.876120730856732,0.0,1.0,5970,yes,208460
portions,teilweise,6,0.5591858018952027,0.1894929150001907,0.7468968855078767,6006,no,142431
opposing,gegner,3,0.6468699003376583,0.0215477168585966,0.9677630925573436,5523,no,103954
cream,orangensaft,3,0.6359561124915192,0.081836555823721,0.8859885877410772,6322,no,438190
heinrich,hermann,3,0.6795633849701361,0.0246216305639299,0.9650352818921368,6600,no,140
okay,nett,7,0.7642308226591397,0.071265328849409,0.9147029837052698,5396,no,279521
submit,vorzuschreiben,3,0.6623270947395508,0.0373276808463597,0.9466484298415594,6303,no,444189
addresses,adressierung,8,0.5834296325907865,0.1123491533202084,0.8385274808672015,5508,no,311956
notre,collégiale,3,0.5588246262805819,0.2192575170327318,0.7182077510491813,6005,no,1690
aftermath,katastrophalen,3,0.6249994088749316,0.0279308296175131,0.957222337133592,6876,no,60640
ulster,irischen,1,0.7346631099764573,0.052693563347304,0.9330753581793338,6725,no,557
councils,selbstverwaltung,9,0.6075227553717789,0.0407417391871258,0.9371525981615768,6925,no,63502
thriller,kriminalfilm,6,0.7875300089965847,0.0853763048127135,0.902193049285968,6187,no,45823
varied,unterschiedlichem,0,0.7089302848251999,0.0,1.0,6701,no,216097
porter,thompson,4,0.6215076772337291,0.1045636472802893,0.8559870859102211,5994,no,10956
conquest,eroberung,0,0.827314838402643,0.0,1.0,6021,yes,33817
johnston,henderson,2,0.7170914873568102,0.0731726082206418,0.907407398830167,6849,no,1985
elimination,eliminiert,3,0.5763597807045554,0.0809745836574745,0.8768137069236237,6766,no,108822
thames,surrey,7,0.5620646506989394,0.2280728994249516,0.7113503852725509,6951,no,877
mysterious,geheimnisvolles,9,0.7587944263384925,0.1180847157318333,0.8653352439732648,6412,no,146641
jin,jian,4,0.7442341598739617,0.1433787899130498,0.8384669917812099,6452,no,3374
imdb,ofdb,3,0.698886205225539,0.1390571008592449,0.8340495116441983,5956,no,7969
distant,entfernter,3,0.6663534449852775,0.0132315893075607,0.9805298989237908,6581,no,166675
proteins,protein,3,0.8255820137222301,0.0626987704877761,0.9294155951560548,5592,no,160732
loose,losen,1,0.5893606628217256,0.0536339661081188,0.9165872253126228,6504,yes,321042
introduce,einzubringen,7,0.6021050670003506,0.135553252565729,0.8162384277785046,6651,no,298951
continent,kontinents,1,0.7960642043845803,0.0559712820459261,0.934308743077814,5496,no,108252
sending,zurückschicken,1,0.6962136904017762,0.0557455005813138,0.9258663219363888,5765,no,400733
richards,clarke,6,0.6761188030453538,0.0471229407400792,0.9348448272724984,6769,no,1736
shorts,shorts,0,0.7138214931855178,0.0,1.0,6606,yes,110397
complaint,stellungnahme,6,0.6925068073131397,0.1249809082963429,0.847115857633209,5962,no,242782
switched,umgestellt,3,0.5489696138555467,0.1782938352816099,0.7548428489110209,5799,yes,120437
mandatory,verpflichtend,5,0.568177513163763,0.0128217710496567,0.9779315200585568,6967,yes,155901
walsh,dougherty,9,0.6841729070806736,0.081588895039723,0.8934539502834914,6995,no,909
mesa,arizona,4,0.5313480034893594,0.0881865474618713,0.8576567726102279,6529,no,11716
militia,milizionären,2,0.7128371638243276,0.1228096742069353,0.8530363921483051,5789,no,39473
rapper,rappt,6,0.6655433966792039,0.2019368396151077,0.7672144780176914,6632,no,31472
ani,artikeldiskussion,2,0.651683680774114,0.039576222676305,0.942747695217442,5618,no,2835
accuracy,zielgenauigkeit,2,0.7291523839549839,0.0787071034659463,0.902573275809118,5735,no,213289
worlds,spielwelten,9,0.5624257651963123,0.2489999349739371,0.6931327970981285,6120,no,183793
indication,ersichtlich,4,0.6840004570497344,0.0463674745121636,0.936514909118468,5404,no,171236
imposed,auferlegt,1,0.7405137649067811,0.0038039481117321,0.9948893489363492,6373,yes,151356
mere,unbeachtlich,8,0.4898245292825517,0.086165985083377,0.8504038123297366,6004,no,234159
edgar,edgar,0,0.6910282760099056,0.0,1.0,6041,yes,1556
reflected,reflektierte,7,0.6816436253497422,0.0929476456059271,0.8800042692305957,6207,no,180001
reserved,reserviert,0,0.7245930486082582,0.0,1.0,6839,yes,142397
compounds,reaktionsprodukte,2,0.7258993140173521,0.0429266364369272,0.9441659891792634,6107,no,144323
namely,letztere,1,0.5119070733706552,0.0176335141654158,0.9667003538907872,5522,no,313587
crops,getreideanbau,4,0.7212881000174748,0.0770968536044761,0.9034339847529456,6397,no,169439
arrive,eintrifft,1,0.7351800436085056,0.0252331132825156,0.9668165745767968,5814,no,373596
spell,pflichtspielen,5,0.4712300790099032,0.0470487411517878,0.9092211772475872,5438,no,171097
penalties,geldstrafen,6,0.5863856813612487,0.043414783395318,0.9310658123885336,6867,no,145023
slovak,tschechischen,2,0.8251496926661668,0.0260670686129547,0.9693766972189508,6960,no,330
twitter,google+,5,0.6444890894657167,0.2238300684176504,0.7422260393709805,5679,no,145790
defended,verteidigte,0,0.8580345108786218,0.0,1.0,5919,yes,62483
spots,flecke,0,0.5897094514205876,0.0,1.0,6070,no,340056
nurse,krankenpfleger,6,0.7041718758193474,0.1295613270725929,0.8446009747204642,6485,yes,203370
redirected,redirectet,7,0.7343007140883826,0.0463515399614137,0.940624599851015,6895,no,19934
ethics,medizinethik,5,0.6832058109071539,0.1308096879735997,0.8393031973550147,6008,no,152610
grows,immergrünen,9,0.57530775175194,0.2445756272899732,0.7016946146953538,5588,no,200977
centered,ausgerichtet,9,0.547007715045031,0.14292112482917,0.7928465711692386,6392,no,112376
counsel,rechtsabteilung,6,0.6572806310867036,0.092132039162619,0.877061006812218,6931,no,178674
upset,enttäuscht,1,0.6446121563279593,0.0492119069045228,0.9290714901480244,6424,no,218546
physicians,medizinischen,7,0.7005631663234837,0.0897053273113921,0.8864875317263524,6393,no,209058
discovers,ahnt,2,0.7659468749873868,0.0151913448555769,0.9805522960345854,5798,no,52200
neighbouring,nachbardörfern,7,0.6248213770510738,0.161866626283662,0.7942429201951517,6526,no,40535
workshop,workshops,4,0.5610344104410012,0.0912252344022648,0.8601396926461921,5560,yes,317618
bats,fledermäuse,1,0.5603875501401984,0.010701674799964,0.98126094079067,6910,yes,46784
privacy,anonymität,4,0.6578780036643753,0.1629761115603187,0.8014554492235115,6634,no,359031
uganda,uganda,1,0.786836710863135,0.0201936570591076,0.974977822568068,5800,yes,2343
dissolved,auflösten,2,0.644773443680206,0.107935226588726,0.8566042469656124,6061,no,54554
runway,landebahn,0,0.8014953037434052,0.0,1.0,6808,yes,53095
sustainable,klimaschutz,6,0.7178015786240692,0.1040458592639919,0.8734000320894553,6080,no,371619
marble,marmornen,2,0.7625434199135473,0.0696254718732004,0.9163325226881436,6901,no,78932
gaining,erlangte,0,0.6956980911610368,0.0,1.0,6334,no,220422
eve,weihnachtstag,1,0.5915209145998457,0.0461805239074035,0.927582845013641,5506,no,78079
classics,klassik,5,0.5151726005994215,0.2018018254413848,0.7185369266854446,6695,yes,65564
brook,pond,1,0.5806762101978822,0.1113768405351289,0.8390631463626084,6344,no,13744
biblical,neutestamentliche,7,0.7502757633480364,0.1171078791895421,0.8649872173667738,5639,no,88874
división,división,0,0.8638496956409897,0.0,1.0,6819,yes,0
elimination,ausscheidung,6,0.5390590777756575,0.1182752865863724,0.820068304657762,6766,yes,108822
richardson,johnson,4,0.715838627562535,0.0600430962468105,0.9226130808288444,6092,no,6934
regiments,regimentern,1,0.8902873461008209,0.0136343715373086,0.9849164244300556,6469,no,14610
ussr,sowjetrussland,6,0.7342990157508189,0.1395076676356217,0.8403449295043621,6114,no,833
defining,definierte,6,0.689034066742833,0.069097833424398,0.908857768141459,6184,no,116062
collect,sammeln,0,0.7473575650032724,0.0,1.0,5687,yes,370651
sin,sündigen,3,0.4624673353246224,0.1257258544933577,0.7862507477649233,6039,no,308951
amy,susan,3,0.7344970166351407,0.0261891835978552,0.9655716330993864,5822,no,8029
naples,neapels,1,0.7693363470470472,0.1143953233857505,0.8705542335834511,6698,no,1879
celebrity,rockstars,7,0.5854472881553728,0.1151833761276218,0.8356004354369827,5557,no,160389
geological,geowissenschaftlichen,9,0.7580114327397731,0.1266398829926549,0.8568476859294487,6183,no,35650
preservation,erhaltung,0,0.752735172316753,0.0,1.0,5418,yes,111341
imprisonment,gefängnisstrafe,1,0.8444552629667035,0.0278796420965202,0.9680402080270998,7004,no,55188
cuts,geschnitten,9,0.4868751701176378,0.088573448271911,0.8460793102261801,6163,no,398163
lucy,helen,5,0.7026198456282711,0.0541182716793946,0.9284848080972352,6174,no,4034
morocco,tunesien,2,0.8202793581975831,0.0680795661932371,0.9233647973538152,5611,no,2393
unions,gewerkschaftlichen,4,0.6765119695758788,0.1199400275555229,0.8494070854395325,5471,no,190043
unrelated,identischen,0,0.5687442889658855,0.0,1.0,6289,no,59558
abolished,abgeschafften,3,0.6138108288602215,0.1912159728382882,0.762472538262272,6134,no,29215
shorts,langfilme,1,0.5020184470981919,0.2118030460873259,0.7032828962012221,6606,no,110397
malaysian,thailändische,6,0.7271355216864845,0.0877818636780831,0.8922812726116864,6054,no,3459
nadu,gujarat,7,0.7101893945744986,0.0567372796028355,0.926019942305832,5867,no,616
agenda,realpolitik,3,0.6251478368207761,0.1111019851140882,0.8490974370328372,6574,no,282725
distinctive,charakteristischem,5,0.7126068768797014,0.0233811018983634,0.9682316796299008,5521,no,234263
guys,jungs,5,0.6307314943737523,0.0410339541074846,0.9389162479251404,5463,yes,1032349
conventions,regeln,4,0.5649462777415578,0.1445126325843101,0.7963058459327367,6714,no,67831
councils,kommunalverwaltungen,3,0.6257789433744639,0.0224855511844408,0.965314233043504,6925,no,63502
confederation,bundes,7,0.5229311835275842,0.1324895949850261,0.7978556687114902,6754,no,6666
closest,entferntesten,8,0.5325000762330144,0.0475554955333016,0.9180156215231392,6196,no,152420
consciousness,bewusstsein,1,0.8193899843479969,0.0023578745951066,0.9971306592777264,6883,yes,246043
beneath,überdeckt,1,0.6121378802649979,0.0070573775832233,0.9886023390945392,6372,no,254544
phenomenon,erklärungsansatz,9,0.5661039611103283,0.2972699747970864,0.6556880368589624,5480,no,191522
acceptance,akzeptierten,4,0.6190249569336292,0.1059101023695449,0.8539040138693963,6790,no,215467
brooks,garner,3,0.6983100775564696,0.0596435172367021,0.9213098035995496,5764,no,5368
sustainable,nachhaltige,0,0.8218474378880611,0.0,1.0,6080,yes,371619
newport,newport,0,0.8130788407139877,0.0,1.0,5601,yes,8318
export,import,9,0.7309491790622696,0.1249184348997065,0.8540446759967525,6445,no,205304
inspector,generalinspektor,3,0.7386528904279677,0.0789648937664875,0.9034207727706334,5915,no,52830
triangle,winkel,6,0.5350401536495485,0.1304105939720111,0.804026677499241,6093,no,59398
farms,bauernhöfe,1,0.6887805910106242,0.037806849813575,0.9479665520082632,5836,yes,144871
johnston,mcconnell,8,0.6786066956718655,0.1116573999055865,0.858708752516464,6849,no,1985
cites,zitieren,4,0.6600204089641482,0.0582216206855055,0.9189387166413736,6636,no,41017
acknowledged,respektierte,5,0.6544881579093653,0.0348762021727625,0.94940817339526,6705,no,171634
franco,germano,5,0.5713689523271357,0.1576805258360455,0.7837176617514123,5978,no,1134
segments,segmentes,5,0.5175330959960233,0.1388839658974477,0.7884211517951265,6407,no,129120
annie,kate,5,0.672410008122174,0.126122590763182,0.8420570544781363,6737,no,3876
sec,ecac,8,0.3534164395925174,0.2428705068453777,0.5926952479905188,6661,no,54103
georges,pierre,1,0.7045436865201522,0.1076849525618465,0.8674203944796199,6855,no,1221
developer,hauptentwickler,1,0.7675119108105921,0.0248642098568647,0.9686206976607012,5655,no,254410
strings,holzbläser,9,0.637377208117863,0.0707456650846696,0.9000940828747451,5912,no,127712
pace,schnellen,1,0.5278124953831487,0.1194972708435128,0.8153939936051116,6390,no,360907
wizard,zaubern,5,0.558575392292334,0.0696047330405196,0.8891962189927003,6068,no,52393
ash,zedern,4,0.4111128818647772,0.1991885454074854,0.6736226780629417,6497,no,63688
anton,filipp,5,0.5216627534733322,0.1645370930553036,0.7602198632254615,6811,no,663
emotional,emotionen,3,0.7853527901395781,0.0924125558641263,0.8947183819857291,5487,no,516084
serie,primera,8,0.6193207572192965,0.1190476777584349,0.838769275447121,5875,no,2847
notre,dame,4,0.5495976464804835,0.2284844968328303,0.7063491319054401,6005,no,1690
horizontal,horizontaler,4,0.8092172073510524,0.0429842479653499,0.9495609310484092,6150,yes,115365
leicester,leicester,0,0.8531769115497219,0.0,1.0,6987,yes,1493
galleries,kunstmuseen,2,0.7205270988211568,0.1494073804958109,0.828254444388595,6923,no,100622
refugees,flüchtlingen,1,0.8694734382532945,0.0298146565905909,0.9668463790841504,6266,yes,90529
dale,whitfield,5,0.5635674066639419,0.123726695827277,0.8199799832723608,6167,no,3913
memphis,knoxville,5,0.651865003901756,0.1804803381217853,0.783166518739669,5996,no,10784
lawsuit,rechtsstreits,5,0.7558870237463347,0.034351866201616,0.9565297701257418,6880,no,182626
bike,bike,1,0.7367974792869358,0.0188072478832825,0.9751096741364804,7002,no,539581
metre,m,6,0.5253545766015414,0.2375959730712646,0.6885827355742014,5895,no,34581
payment,anzahlung,2,0.8009898490066292,0.0503319356529972,0.9408778953388104,5787,no,1083253
submit,einzureichen,1,0.6919687546366207,0.0076860209492898,0.989014552294232,6303,no,444189
fed,pumpt,7,0.5008466029263579,0.063142833710186,0.8880425241884846,6101,no,201404
georges,georges,0,0.8122286390819987,0.0,1.0,6855,yes,1221
announcement,angekündigten,7,0.6877528550577106,0.0849505477252847,0.890060600976618,6279,no,257805
treasure,treasure,9,0.5903291857629513,0.1814504493465941,0.7648934474400335,6831,no,139897
recall,vorweg,3,0.5398326358140972,0.0646164498397657,0.8930986060308671,5813,no,275207
jessica,cheryl,9,0.7174122801243652,0.077474050054479,0.9025344289955926,6990,no,7307
batman,superschurken,8,0.5662592908853777,0.2371070979099634,0.7048580806753582,5963,no,12095
shots,schossen,8,0.5745036764987042,0.104751719835016,0.845784486364903,5961,no,354211
logos,logos,0,0.7689376665927525,0.0,1.0,6381,yes,64607
decorated,geschmückt,3,0.7832658402217834,0.0593836772459555,0.9295274298329744,5900,yes,124112
rod,felge,5,0.4356832535837149,0.0454843140200685,0.9054709479972214,6022,no,113157
polo,polo,0,0.6313734780790792,0.0,1.0,5831,yes,61827
collecting,eingesammelt,4,0.6583579086737642,0.0718642144558144,0.9015858159051392,6846,no,194650
colored,einfarbige,8,0.6758940813816829,0.0674059397783475,0.909315299529858,5987,no,211958
roosevelt,roosevelts,1,0.7950118094584373,0.0737822746587679,0.915075072439358,5478,no,4684
troy,troy,0,0.6823342603570312,0.0,1.0,6830,yes,7403
lutheran,lutherischer,8,0.7434935759226668,0.0991356820852884,0.8823495847750963,5820,no,753
skull,schädeldecke,1,0.749253459306267,0.0666884208229364,0.9182681727130168,6961,no,71525
dragons,dragon,4,0.4938689219437351,0.1300393206051373,0.7915730042708147,6482,no,31852
shock,shock,2,0.5021086661808893,0.0472016769272414,0.9140710210185322,5576,no,259493
absent,fehlen,0,0.5550388236065004,0.0,1.0,5969,yes,122576
fraser,robertson,8,0.641599389859807,0.1772605422402323,0.7835276397202243,6414,no,1085
fringe,gwup,8,0.4742309543816605,0.0691708751946311,0.8727076880683932,5847,no,46715
crops,getreide,8,0.6996307622321228,0.0987541913898281,0.8763075494574138,6397,no,169439
wet,feuchten,1,0.6998598721644544,0.0265649366023257,0.963430576321555,5856,no,341579
fork,flusssystem,7,0.3778468231863249,0.3348855235594702,0.530138452269641,5660,no,85598
catholics,katholischem,2,0.7748694451572555,0.1127655460510946,0.8729595530054698,5627,no,2277
plains,prärien,5,0.6094933136931908,0.0490986729036967,0.9254490277699824,5918,no,41195
priests,priester,1,0.8098515822099548,0.079805929901533,0.9102958961003724,5558,yes,109331
halifax,southampton,1,0.6882938565450405,0.1138247994325662,0.858094811055306,6398,no,2858
controls,kontrollsystem,5,0.6430948994660468,0.0654753639010663,0.9075951006045208,5526,no,353026
secured,sicherten,1,0.7198689764877972,0.0541045598754942,0.9300950777597408,5689,no,275422
reynolds,jones,4,0.6577179857454979,0.1219896510263768,0.8435443680769433,6511,no,1702
lok,rajya,0,0.5563112319682586,0.0,1.0,6842,no,1457
ernst,wilhelm,8,0.6106088769764326,0.0788710542940289,0.8856079042812773,6630,no,665
derivative,derivat,0,0.6147937257814688,0.0,1.0,6905,yes,42934
symbols,staatssymbole,6,0.6674072221551617,0.192490419605315,0.7761472874710674,5456,no,156879
burned,ausbrannte,8,0.7475378055933444,0.0433831092957017,0.9451486128650578,5619,no,163230
package,gesamtpaket,6,0.5921017003638891,0.1318769193517091,0.8178441797031043,5525,no,752780
technically,tatsächlich,5,0.6233021330204611,0.0538894896298016,0.9204220964534392,6143,no,114018
jail,gefängnisses,8,0.7246221083940614,0.1311245717787474,0.8467717435348178,5801,no,188390
uploader,lizens,7,0.6604450426495813,0.0853298777836658,0.8855822642385256,6151,no,2317
ranch,farm,1,0.6385757197209294,0.1654254071454374,0.7942472944158786,6592,no,70407
inspiration,inspiration,0,0.7933782981387056,0.0,1.0,5440,yes,292780
sit,nachsitzen,7,0.4916663920370361,0.1494212177685162,0.7669254319018316,5644,no,705280
complement,komplementären,5,0.4480095698877189,0.011405779078229,0.975173273805716,6544,no,144296
napoleon,bonapartes,4,0.7735861660581318,0.0872984097156692,0.898594524547961,6259,no,1387
worlds,parallelwelt,4,0.6076991035579175,0.2037265966123319,0.7489276016650853,6120,no,183793
rebel,rebellion,8,0.6460531034472003,0.1341385826222922,0.8280697102809881,5777,no,52615
nigerian,nigerianischen,0,0.7890877581129578,0.0,1.0,6051,yes,2582
walsh,brien,6,0.6887205894729806,0.0770412126474159,0.8993927192057783,6995,no,909
compensation,gezahlten,5,0.7125454859652247,0.0844717283716394,0.894015177022341,6861,no,347995
automated,automatisierte,0,0.765185586151585,0.0,1.0,6692,yes,168907
striking,wucht,1,0.5113896101660186,0.0084320150940493,0.9837790221023784,6428,no,180227
seoul,tokio,7,0.6866435956804109,0.1651128044717025,0.8061502039289457,6170,no,1115
operators,anbieter,4,0.5267225807786156,0.0373101125211001,0.9338511526648788,5905,no,233328
caroline,christine,4,0.7122360036882336,0.1258582472196543,0.8498280508626386,6159,no,2530
sofia,tiflis,4,0.5666786995428581,0.2213068256346526,0.719148615598239,6673,no,1029
bills,seahawks,3,0.4474740138929431,0.0688682176249995,0.8666229228964272,5646,no,483289
hoped,entschloss,8,0.7151506775957521,0.1518546909846851,0.8248514986322178,6965,no,177813
chilean,chilenischen,0,0.8670889002310826,0.0,1.0,6293,yes,679
fellowship,promotionsstipendium,3,0.6730383180300239,0.1432882315690904,0.8244719204104569,5497,no,81969
polo,beachvolleyball,8,0.4866088497402523,0.1447646283388268,0.7707147459230221,5831,no,61827
furniture,möbelstück,3,0.7428887305563818,0.129385078557888,0.8516691923958268,6683,no,569320
certificate,certificate,1,0.7017012435439163,0.0080257696456418,0.9886917511994174,5690,no,269420
herzegovina,herzegowinas,2,0.8439544416408158,0.0119242515099639,0.9860678252591304,5561,no,93
fusion,experimentierten,6,0.4683480250752945,0.0325472128278687,0.9350219160315494,6203,no,76200
priority,priorisiert,4,0.5946104097594893,0.1584374493341198,0.7896050730098085,6677,no,344855
moments,moments,9,0.5558915356066031,0.2270887060659382,0.7099687910631703,6461,no,401837
landmarks,landmarken,6,0.6161110108370587,0.0958186664310682,0.8654099281283634,6652,no,36399
moments,augenblick,5,0.6122470227935457,0.1707332188789956,0.7819444095877968,6461,no,401837
striker,innenverteidiger,3,0.8043139513594375,0.0442875208361324,0.947811166622716,6429,no,30805
tough,harte,0,0.6735989739845961,0.0,1.0,6934,yes,638893
ion,ionisierten,7,0.5202447841650382,0.2402275080593405,0.6841074809488772,6832,no,47695
brad,dave,7,0.6706263431443577,0.0494087158817413,0.9313801248114636,6249,no,8647
instructor,reitlehrer,9,0.6318591535621261,0.0761481101703582,0.8924472755139271,6562,no,181012
binding,bindende,0,0.7613785885917339,0.0,1.0,5649,no,147712
spotted,verirrte,8,0.4775169334846764,0.1023529351864963,0.8234898194985577,6802,no,115863
precedent,entscheidung,8,0.6435192893650523,0.1113367541466483,0.8525059776580797,6993,no,48777
mate,partnerin,5,0.4242475260692256,0.0203891747322849,0.9541441930107636,6338,no,129778
wishes,wünsche,5,0.6668213727076477,0.076094123035699,0.8975736493966103,6046,yes,260230
outbreak,kriegsausbruchs,6,0.5959756854552793,0.1741397631176844,0.77387836662624,5713,no,69050
stolen,entwendet,3,0.8038100560602411,0.0483066817951963,0.9433097841537862,5933,no,182823
planets,himmelskörpern,1,0.7720362398677519,0.0648421177000589,0.9225190649110496,5958,no,87925
cyclone,zyklone,6,0.7368828938069057,0.0546937516745561,0.930905298953976,6444,no,12960
napoleon,bonaparte,5,0.7162278059396316,0.1446567698341694,0.8319672881766461,6259,no,1387
slovak,slowakischer,3,0.8022488250912692,0.0489679361878523,0.9424730122627422,6960,no,330
deeply,verständnisvoll,6,0.5501897045386196,0.1319361220905729,0.8065809606674017,6238,no,306771
reliability,zuverlässigkeit,0,0.808538693475715,0.0,1.0,6825,yes,167753
portions,hauptteil,4,0.586485140321443,0.1621935765739504,0.7833602412974532,6006,no,142431
