en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
randy,shawn,2,0.5812963561968089,0.1025436021536448,0.8500473672217127,6732,no,5351
imposed,opleggen,3,0.650550041992833,0.0878176115445932,0.8810651968245492,6373,no,151356
crops,gewassen,1,0.7054009457654219,0.0424613725539665,0.9432230084149892,6397,yes,169439
leon,leon,0,0.5908061360703423,0.0,1.0,5909,yes,2590
nursing,geriatrie,8,0.634935208803059,0.070631257496727,0.8998942539501066,6090,no,297916
crawford,lawford,1,0.6578474049045953,0.0177263607455228,0.9737610285555356,6909,no,1813
institutes,opleidingsinstituten,5,0.6395672776455024,0.1166209529661262,0.8457778787805258,7325,no,43617
armies,veldleger,9,0.672489757066263,0.1728879766748534,0.7954902645593009,6138,no,51252
particle,elektronendichtheid,5,0.6667241403547594,0.0438078755566521,0.9383449660597504,6721,no,65205
brigadier,majoor,1,0.7562966820251138,0.0321001818087435,0.9592842345254328,6720,no,2151
permanently,afgezonderd,9,0.4641385045512167,0.1944608108356233,0.7047357835144373,5995,no,140804
missionaries,missiezusters,7,0.6295234739766191,0.1685217226533641,0.7888318564349434,6962,no,45502
learns,onthult,2,0.7130429561449417,0.0352749547080603,0.952861004398718,6605,no,71040
formats,format,4,0.5835690366541105,0.0654429855513077,0.8991652183438376,6415,no,163655
georg,reißiger,5,0.6275962852368461,0.154960884831706,0.8019813877392096,7286,no,169
developers,projectontwikkelaars,8,0.6207442819810316,0.1960540626511773,0.7599725024669861,6216,no,367394
dylan,orbison,6,0.5382799753737496,0.1168183607788663,0.8216781293249208,6942,no,8805
identifying,identificeerde,7,0.5334137078905474,0.0926660017298546,0.8519900895909263,6920,no,194199
ain,ain,0,0.6723624368196843,0.0,1.0,7055,yes,5145
vampire,weerwolf,2,0.5512573618078536,0.0488435372199399,0.9186077919578692,6595,no,67060
fac,hopelijk,1,0.572684348384924,0.0017862983096776,0.9968905316225368,6773,no,4594
generations,generatie,1,0.6375998470011967,0.1680292645484304,0.791430992078692,5992,no,242446
highland,cromarty,7,0.4877646841680928,0.1120659517527026,0.8131706767850044,6787,no,7166
assumption,veronderstellen,8,0.4880316031914122,0.0697244730939005,0.8749911008441728,6224,no,131169
teeth,hoektanden,4,0.6591253933942742,0.058749222525449,0.9181622790072038,6095,no,571089
extends,begrenzing,7,0.5858737902685398,0.1439291232911101,0.8027835726373183,6347,no,127925
logical,intuïtieve,3,0.6210277190875779,0.1398523204421058,0.8161966234144458,6450,no,191562
nose,neus,0,0.7079341032484475,0.0,1.0,6388,yes,305043
treasure,schatkaart,0,0.5890016985010746,0.0,1.0,6831,no,139897
endings,plotwendingen,9,0.4375648730774787,0.0355833179510836,0.9247945598740848,6561,no,23479
dot,subscript,8,0.421580866725135,0.0928942068753688,0.8194388578920689,7193,no,93095
saxon,frankische,3,0.604113006472331,0.0440455717787261,0.9320450685115124,6514,no,1671
discusses,uitlegt,8,0.5428542821262858,0.1242782052986983,0.813712856679502,7113,no,126888
berry,withers,7,0.4759098682023224,0.0374035175693654,0.9271331732112637,7232,no,76122
chip,chips,2,0.5896518150995875,0.0891342665070233,0.8686857775633046,6882,no,176186
sequences,sequences,6,0.5401896636138088,0.1120153816733544,0.8282512800494597,7143,no,77851
thesis,doctoraatsthesis,4,0.6687766092059684,0.0477559886082086,0.9333512686598056,6026,no,119092
cnn,news,2,0.574423129029062,0.0738204951122584,0.8861222966750458,6751,no,5277
slam,vrouwendubbelspel,6,0.5983719928328187,0.0729367404445339,0.8913514202497349,7036,no,33767
caroline,julie,3,0.5959702452988582,0.1411408735434043,0.8085215784492763,6159,no,2530
infection,infecties,1,0.8163150840821968,0.011693882852417,0.985877106022524,6747,yes,402091
nominating,verwijderingsnominatie,2,0.6894280210255999,0.0140310476752077,0.9800542088381614,6816,no,12296
dissolved,afgestaan,6,0.5171295846086313,0.073154654231782,0.8760687658279831,6061,no,54554
avoided,ingegrepen,6,0.5583664066629512,0.1231717686046958,0.8192738527723337,7301,no,171596
tackles,clubtopscorer,9,0.4110719806067897,0.0320255348958908,0.9277235060558648,7096,no,43191
variants,varianten,0,0.8474226601827866,0.0,1.0,6349,yes,59912
lecture,lezingen,0,0.6569917715846185,0.0,1.0,6480,yes,143071
civilians,gewonden,7,0.6646202468209392,0.0614167212616953,0.9154082726339836,6285,no,102687
aggressive,agressief,1,0.746939251739019,0.0432121818927683,0.945311518712114,6451,yes,250253
hammer,hellebaard,7,0.4349334360939502,0.0626324887872062,0.8741222305322335,5675,no,76574
clause,amendementen,7,0.5022349479787032,0.0344436576027393,0.9358206993076932,6746,no,105152
finale,televisieseizoen,7,0.5481076040596753,0.0879823015352738,0.8616826005861827,6623,no,57248
circa,dateerde,6,0.5132736882515689,0.1130584204738792,0.8194912588723146,7225,no,35892
confidence,doorzettingsvermogen,5,0.5517673074020426,0.090694610353738,0.8588327061150202,5707,no,610930
cream,karamel,9,0.5844691163096255,0.0445827596687758,0.9291270539501472,6322,no,438190
exile,ontvlucht,6,0.5977604321790185,0.1915200860843645,0.7573485197559959,5636,no,44353
padding,cellpadding,1,0.6694644443255436,0.0024731191813923,0.996319421155018,6540,no,40423
pub,herberg,6,0.4755504073651447,0.1408500693975557,0.7714958461140522,6403,no,103484
comedian,televisieproducer,9,0.6559729010910449,0.129750598812374,0.8348648108038986,5865,no,35999
lecturer,doceerde,3,0.7640797327844471,0.015107205211442,0.980611577947779,6691,no,41066
richardson,sidwell,9,0.5921201929477927,0.0350002333189843,0.9441889757485028,6092,no,6934
exterior,kapconstructie,2,0.6327460033439496,0.0215416871272071,0.9670761234837004,6998,no,169273
lens,beeldsensor,8,0.5626601444261695,0.1083719476215993,0.8384996054497426,6489,no,262820
creatures,monsterlijke,8,0.6385279296631923,0.1496357703396923,0.8101463308458069,6983,no,191788
estimates,overschatting,6,0.5864270127564012,0.1314902469261756,0.8168448450670858,6896,no,243130
demon,gedaante,4,0.5690898274338583,0.0669163649773005,0.8947866140679945,7160,no,56523
yeah,@limowreck,8,0.6292380690615127,0.0993768763959461,0.8636085122663073,5802,no,206356
bolivia,uruguay,9,0.7118881830806016,0.1186645136570867,0.857125846291046,6394,no,849
roberto,giovanny,5,0.6493908678655929,0.0782295734880755,0.892485739759404,6835,no,670
hearts,hibernians,9,0.4120282030205894,0.0927557847991326,0.816246578660773,6230,no,273272
tomorrow,happiest,8,0.4941818568933903,0.0707278123237231,0.8747980143060003,6566,no,412818
cognitive,psychologische,8,0.6479116624941677,0.1498758471089006,0.8121356309733778,7033,no,125332
dozens,honderdduizenden,6,0.6229959979699459,0.1403059149047505,0.8161855583771043,6801,no,183094
inscription,randschrift,9,0.58867930923062,0.2250055338331796,0.7234733622590812,7059,no,26613
governorate,jamalië,9,0.5795726245315624,0.0889696684888321,0.8669199100525447,7034,no,1514
thrown,uitgegooid,4,0.6793870654809191,0.0739504137905799,0.9018362741462268,6522,no,227978
furniture,meubilair,2,0.7133840452918957,0.031442238703142,0.9577858094178756,6683,yes,569320
committees,subcommissies,9,0.6064777019297207,0.0957884317530604,0.8636009524612378,6503,no,108685
exhibit,expositie,3,0.6703688847594045,0.0133853957979946,0.9804236753193224,5792,no,215828
prepare,bereidde,6,0.5825603672118657,0.2030384869427047,0.7415494105306372,6047,no,566980
rochester,cleveland,7,0.5573260527586359,0.0811318343401594,0.8729253158593918,6050,no,4242
boxers,sporters,1,0.568441175601778,0.0454899346574215,0.9259038450776408,6906,no,17662
insert,gebruikersbox,8,0.4850464201596711,0.0191116837514907,0.9620918842656184,7316,no,147613
burke,neill,5,0.5331865425209112,0.0494497092267505,0.915127647690266,6582,no,1716
guatemala,honduras,1,0.7778473919817122,0.0613671327747266,0.9268755116070746,6759,no,1227
logan,delaney,2,0.5502496230652529,0.037499445327187,0.936198205418254,6984,no,2176
philosophers,filosofe,8,0.6808004595211791,0.1791321633022543,0.7916904667320258,7075,no,39041
presbyterian,protestantse,5,0.6306293966151646,0.0293749033015717,0.9554928607203352,6209,no,835
lift,stuwkracht,1,0.5488547650874541,5.580718121023232e-05,0.9998983310141404,5706,no,316751
albania,montenegro,6,0.6480378757546341,0.1372849817762217,0.8251865707718463,5692,no,522
vinyl,ep,9,0.5962445217526791,0.1521775496852304,0.7966688109653707,6287,no,112348
destination,toeristen,6,0.5864956242340309,0.1070587034242495,0.8456376102709604,5691,no,393635
eating,eten,0,0.7448774597281438,0.0,1.0,5652,yes,879297
apollo,apolloprogramma,2,0.5942823210926892,0.2206716904365587,0.7292219102983837,6807,no,2219
clergy,geestelijken,0,0.8173318726473306,0.0,1.0,7127,yes,51283
motorcycle,tweewieler,7,0.595123390035725,0.0253123687275425,0.9592022729669896,5866,no,173801
withdraw,terugtrokken,4,0.5799048023049318,0.1178807550028965,0.83106449572029,5805,no,104196
pushed,vastgelopen,7,0.5466008223020831,0.0369922765549936,0.9366128958216946,5991,no,278522
rendered,weggelaten,6,0.4063290547375633,0.0244202665723325,0.9433074752199928,6833,no,106816
commands,commandanten,7,0.5448084101977115,0.1080038035693489,0.8345560924080883,6491,no,151670
chip,chipset,1,0.6034297560343409,0.07535632557227,0.888983690717538,6882,no,176186
enabled,ondersteunde,8,0.5238893736616842,0.0813225480849181,0.8656296329222555,6263,no,207899
newfoundland,alaska,7,0.5462461551211464,0.1069370744579887,0.8362831903585592,6102,no,1983
rap,rappen,4,0.64906274354646,0.0721349091029899,0.8999790018201123,6495,yes,69727
cyclists,wielrenners,1,0.6646542951428417,0.0112308736583196,0.9833834589413462,5786,no,51139
imposed,overtreden,5,0.6169384053285943,0.1214292482088318,0.8355436514220529,6373,no,151356
franco,santambrogio,4,0.5393039682988174,0.0997608362825792,0.8438955868522205,5978,no,1134
rhodes,huggins,3,0.4460682655439687,0.1631848431889266,0.7321559121326222,7152,no,1372
rap,rapformatie,9,0.609494567865926,0.1117030847835238,0.8451144642898346,6495,no,69727
answered,beantwoorde,5,0.5892528461047737,0.0725451709052094,0.8903817040235781,7163,yes,279588
explorer,ontdekkingsreizen,2,0.6174809994308016,0.0828432103193271,0.8817073447326844,6201,no,38234
footnotes,bronnen/referenties,4,0.5306137721603499,0.0380615110981665,0.933069869187784,6318,no,15097
bike,fietsen,5,0.6240802722761458,0.0556870909917983,0.9180791929696568,7002,no,539581
discontinued,geïntroduceerd,6,0.4992152205697485,0.1453272773813635,0.774526462035733,5968,no,43316
bradford,rotherham,3,0.6508923327942961,0.0259003029890005,0.9617308144036992,5908,no,1445
knee,heupblessure,9,0.5860654572979908,0.082639356973824,0.8764187796915832,6665,no,223033
approached,benaderde,0,0.6743740676908083,0.0,1.0,5925,yes,166727
georgian,ossetische,7,0.5249931995645767,0.089179233089885,0.8547977272368752,5716,no,633
activated,activeert,7,0.5317816685567966,0.1248399042946406,0.8098754146128457,6700,no,95196
nascar,daytona,6,0.5947174045128539,0.0687755167646023,0.8963432546768014,7207,no,2456
barely,nauwelijk,7,0.5499251348601827,0.0672726972216765,0.8910030241117988,6710,no,254289
investigations,vervolgonderzoek,8,0.6273276220018407,0.0772273301776313,0.890388492851074,6571,no,124155
plains,vlaktes,2,0.5675310979408894,0.0492624839849422,0.9201313284889756,5918,yes,41195
toy,speelgoedmuseum,7,0.5319617628495559,0.1086036645295764,0.8304565624561921,6472,no,214959
americas,continenten,7,0.542843164911335,0.0968091121292515,0.8486535331709466,6560,no,5947
adoption,wetswijzigingen,8,0.5111812228336292,0.0556129968477533,0.9018815031687945,6837,no,212733
vandal,gevandaliseerde,6,0.6594781115601087,0.0400171305243142,0.9427914185590922,7210,no,1865
screenwriter,scenarioschrijfster,3,0.8032604311441119,0.0564721493930062,0.9343142848468936,6552,no,13265
protecting,beschermen,0,0.7455722775110755,0.0,1.0,6888,yes,240101
empress,keizerin,0,0.838233781466834,0.0,1.0,7120,yes,3962
worlds,worlds,4,0.5354635457379391,0.1684112684824006,0.7607369022445496,6120,no,183793
ashley,ashley,0,0.6532869549233911,0.0,1.0,7192,yes,7593
kilometres,kilometers,1,0.7083469484577244,0.0505426766992793,0.933399172918166,7051,yes,58331
gerald,mcgann,4,0.4925509005439502,0.1381155398823995,0.781000651011287,6494,no,986
burton,kirkham,6,0.5605026701891366,0.0209881363061659,0.9639063316707218,6312,no,2905
wheels,gietwielen,0,0.7051297173933352,0.0,1.0,5920,no,219741
jacksonville,florida,0,0.6534602882510128,0.0,1.0,7128,no,11188
argues,beargumenteerde,6,0.6098593468622828,0.113779615765728,0.8427674273473071,6464,no,112654
pit,pit,1,0.4686467957827147,0.005081390549827,0.9892736157644204,5630,yes,131888
releasing,uitgebracht,4,0.5542447244121769,0.0502498918204166,0.916872887746147,6585,no,125720
terrain,hellingen,9,0.6006746163865727,0.0188243176882877,0.9696136399065812,7203,no,123228
dale,anstey,8,0.4855209537811393,0.0231535898175886,0.954482507314434,6167,no,3913
indies,batavia,8,0.5484256588586189,0.0508823514978111,0.915098162182832,5693,no,2303
carroll,herndon,6,0.5840616559077555,0.0574856667104928,0.9103952823372632,6527,no,1311
commitment,degelijkheid,6,0.5802892759058838,0.0318379792500376,0.9479879731185508,6253,no,605347
rod,weekijzer,6,0.4280615309737735,0.0186233994048634,0.958307526987586,6022,no,113157
jesse,brandon,3,0.5662115256392068,0.1004677947459105,0.8493011682320163,6053,no,2748
reconstruction,restauratie,2,0.6351446932923255,0.0850169609122621,0.8819473927611952,5769,no,78398
intensity,stralingsintensiteit,5,0.6165240335802991,0.14715627657098,0.8073064414325026,6997,no,195730
loyal,vertrouwelingen,1,0.6333791436663141,0.0162659591419999,0.9749617767121084,7322,no,143758
refugees,migranten,8,0.6615484707720974,0.1564448711996144,0.8087455445266635,6266,no,90529
commanders,bootcommandanten,7,0.6998457890368207,0.0827174608093271,0.8942993287436006,6555,no,31867
emma,julianna,7,0.5735688135220657,0.1145814353552336,0.8334935785576325,5998,no,5167
approached,benaderd,1,0.6461519169296961,0.0282221507611122,0.9581505990321506,5925,yes,166727
header,infobox,6,0.4803885487500242,0.0411971757604089,0.9210155228096452,5913,no,102354
attraction,attractie,1,0.6438588355757213,0.0260488176013631,0.9611158083090636,6546,yes,180538
bullet,steekwapen,6,0.5152227287634585,0.0517790293716501,0.9086792437082498,7022,no,106362
bag,tasje,7,0.5415570315484044,0.040992269505522,0.929632960796004,6943,no,708102
lift,lift,2,0.547451429956289,0.0014591423123753,0.9973417485723682,5706,yes,316751
absent,aanwezig,6,0.4449306726701246,0.170672115488283,0.7227561038200407,5969,no,122576
armor,maliënkolder,4,0.57885228304814,0.0396194665060797,0.9359397312251748,5906,no,78590
defenders,verdedigingslinies,5,0.5606801014688622,0.1241740972509434,0.8186853530531587,6091,no,48721
harper,mccomb,5,0.524824263486507,0.1426776242912618,0.7862513546347251,6098,no,4030
chad,soedan,1,0.5326983093988045,0.003880216595628,0.9927685950748084,7184,no,3030
attraction,aantrekkingskracht,8,0.5831506332600245,0.0867570199170599,0.8704940606281946,6546,yes,180538
feat,debuutsingle,3,0.5535745121675186,0.0260235091538778,0.9551007626034538,5696,no,64003
classics,anthologie,7,0.5003965386714945,0.1155316805459313,0.8124267131440717,6695,no,65564
sad,droevige,0,0.5195255004051362,0.0,1.0,6829,no,358106
uruguay,bolivia,3,0.7081509306984647,0.105754882826764,0.870064961977955,6257,no,659
builder,ontwerper,9,0.531760600987611,0.0965989266996063,0.8462680639933082,7018,no,99079
diana,julianne,4,0.5261236326064516,0.1820544686881638,0.742925588414339,6547,no,2983
tough,moeilijke,2,0.5336925665550284,0.0341119617331647,0.9399230544426884,6934,no,638893
lightning,vuurbal,5,0.498303566870798,0.0427618324146523,0.920967349841396,6446,no,78180
hurling,airdrieonians,3,0.4670464700979883,0.0411888250387237,0.9189571731187142,7191,no,10608
halifax,peterborough,1,0.586504048101379,0.0663300208310415,0.8983968147687037,6398,no,2858
ambassadors,ambassadeurs,0,0.6886230829991461,0.0,1.0,5677,yes,23830
variants,spellingsvarianten,6,0.6324247909531648,0.2149978692296217,0.7462920460691395,6349,no,59912
geology,geologisch,3,0.6884841953178735,0.1391158816583232,0.8319044602235768,6442,no,29529
derek,ian,2,0.5396184609258461,0.0205625094278244,0.9632930954172858,6573,no,2146
bombers,torpedobommenwerpers,2,0.6642595869115834,0.0317499089196106,0.9543829371441348,6869,no,25222
nest,boomholten,4,0.6059888472787771,0.123626257918382,0.8305596237827679,7035,no,90391
foods,vleesproducten,2,0.651557249414835,0.0316425855009995,0.9536847290004136,6072,no,805974
dubai,sharjah,6,0.5665898815966359,0.1743771920367879,0.764662697922989,7061,no,13630
interim,aangesteld,3,0.5288834545819874,0.144510924880344,0.7853992707873088,6463,no,93509
pushing,vooroverleg,5,0.5262930257609729,0.0547856465612318,0.9057173336920314,5697,no,254399
chi,chau,6,0.5118756725033247,0.2071451280809079,0.7119066264667248,5654,no,31885
blake,frost/nixon,9,0.5547352549007349,0.0893625227498398,0.861259383511925,5704,no,2908
entrepreneur,bouwondernemer,3,0.6263626438305442,0.1576883756448641,0.7988799558600536,6804,no,108276
placement,geplaatsten,6,0.454146004361128,0.1883969404304761,0.7067947878696592,7214,no,219681
automated,automatische,2,0.6496165150038868,0.0482430934121995,0.930869915910887,6692,no,168907
civilization,mayacultuur,3,0.6351626221232582,0.144877424821415,0.81426924759968,7299,no,114925
aboriginal,tasmaanse,9,0.5076979013619258,0.1883536924571555,0.7293969382015199,6554,no,28782
walsh,fitzpatrick,8,0.5768167586834709,0.0254830925173429,0.9576903556151692,6995,no,909
bombers,bommenwerpers,0,0.696009495831194,0.0,1.0,6869,yes,25222
collecting,verzamelde,1,0.5754867270167695,0.0993595864459407,0.8527670901303204,6846,no,194650
darwin,lyell,6,0.4816754139320666,0.2484170536141689,0.6597457655616245,7311,no,2059
separately,apart,1,0.6398823557446278,0.0582865149650236,0.9165151621472633,6516,yes,145540
jackie,jackie,0,0.672100918085682,0.0,1.0,7169,yes,3044
ritual,offerfeest,8,0.5969025046958801,0.1565655668661528,0.7922067665832568,6898,no,103185
diploma,masterdiploma,0,0.7565545436595755,0.0,1.0,7223,no,80053
researcher,literatuurwetenschapper,9,0.6655862412282221,0.1651226326171928,0.8012268343146167,7069,no,108541
drives,voorbijkomt,8,0.4563416771881735,0.0573143816244782,0.8884187567903628,6607,no,272568
notion,waardetheorie,8,0.6402341595202751,0.0868262068171356,0.880579095165749,6438,no,244484
varied,uiteenlopend,0,0.696893737965457,0.0,1.0,6701,no,216097
strikes,exploderende,9,0.4703640105132981,0.0648455881154693,0.8788407601776821,5768,no,145760
heath,rushcliffe,7,0.5368518317846906,0.0555379483436908,0.9062476257918312,6767,no,15116
garcia,piñero,9,0.5771096243811831,0.0537888974892621,0.9147423941812504,7011,no,1943
reasonably,tenminste,8,0.571703867615472,0.0942154326509367,0.858518242956399,7217,no,212854
exterior,dakconstructie,3,0.6324591450470569,0.0218285454240998,0.9666376950965088,6998,no,169273
padding,}px,9,0.6447235549111241,0.0272140085958119,0.959499200411154,6540,no,40423
quarterfinals,enkelspelfinale,4,0.7052527792954025,0.1085737927705091,0.8665885380285718,7248,no,8293
jets,boeings,1,0.5352342924682707,0.080111530298669,0.8698105563820313,6380,no,46885
zones,grenszone,3,0.545092081770364,0.179850768678876,0.7519104180868543,6996,no,131092
purely,noodzakelijkerwijs,8,0.544953940906316,0.1557914158469558,0.7776775624047281,6474,no,156451
eventual,uiteindelijke,0,0.6284748389272046,0.0,1.0,6964,yes,63600
mask,masker,0,0.6340943960471849,0.0,1.0,6761,yes,153562
quarterback,footballteam,3,0.5015740188445601,0.0458156777792064,0.91630153424189,5943,no,88293
compensation,vergoedt,8,0.6382575764841368,0.0767761460900665,0.8926258389413249,6861,no,347995
repeat,herhaal,2,0.5573484827944588,0.0738442271355835,0.8830084283708409,5953,yes,257943
authorized,toegestemd,3,0.525057708000962,0.022919319949733,0.9581746701400132,6277,no,207847
shots,geschoten,0,0.5807669465136193,0.0,1.0,5961,no,354211
spy,spion,1,0.6345585996057607,0.005214851797107,0.9918489087259372,6141,yes,90489
lawsuit,rechtszaken,1,0.6120120848867237,0.0978528851132759,0.8621528188476802,6880,no,182626
lutheran,evangelisch,7,0.6669650304504477,0.0643978552513691,0.911948149803127,5820,no,753
nat,environnement}},3,0.3914412700920372,0.112546342030671,0.776688277006164,6893,no,6165
avoided,vermijden,0,0.681538175267647,0.0,1.0,7301,no,171596
assassination,vermoorden,6,0.644836176437448,0.0827481550688,0.8862700150544824,6509,no,51835
broader,veelomvattend,9,0.5677229840354814,0.135509391286565,0.8073049591544924,7300,no,164786
quiet,rustig,1,0.6138596526661838,0.0600604563601184,0.910878966875027,6664,yes,424884
collegiate,universiteitskampioenschappen,4,0.4930757469932809,0.0888335659164095,0.847341219764606,5826,no,24334
belfast,belfast,0,0.7195300524849029,0.0,1.0,6218,yes,1350
chest,linkerheup,7,0.5944508407807294,0.0528614561150702,0.9183370123376792,7289,no,334504
aux,royaux,2,0.5878050058729911,0.0731341571817536,0.8893481257129016,6758,no,7780
pet,babyvoeding,8,0.4829257717585526,0.094080064483895,0.8369512774835015,6423,no,535006
confirm,verifieren,4,0.5992017412639108,0.056486850352994,0.9138511008500247,6260,no,236654
complicated,ingewikkelder,0,0.7354534601672498,0.0,1.0,5901,no,388795
dorothy,betty,1,0.6056940217010853,0.0177676800502185,0.9715015693821945,6763,no,3052
obscure,discutabel,5,0.5492271166630747,0.030982784873628,0.946600730543258,6693,no,75480
migration,migraties,1,0.7097910703867546,0.0560767346478937,0.9267801384530626,6192,yes,119076
jessica,jessicah,5,0.6087643660564068,0.0708118192455599,0.895800028345468,6990,no,7307
mohammad,jalal,6,0.6299016156413049,0.0343483757768129,0.948289986871536,7257,no,712
insert,doorlinken,7,0.4900241329075711,0.0141339710035908,0.9719652012058476,7316,no,147613
wizard,tovenaar,7,0.4669440613951092,0.0838060293233902,0.8478329268833015,6068,yes,52393
marking,gemarkeerde,8,0.4881197410214161,0.1016785685120266,0.8276045101037014,7081,no,82411
romans,galliërs,4,0.691311957784368,0.1568238634368555,0.8150958142399337,7221,no,2089
philosophical,filosofische,0,0.8561904254970609,0.0,1.0,5752,yes,89098
solve,onopgelost,7,0.5778465923989143,0.1675818359746236,0.7751872217427056,5785,no,353462
ruth,rosemary,8,0.533389167173103,0.1034426434459023,0.8375667770971501,5684,no,2530
cent,procentpunt,6,0.4924670080551224,0.1319170192289024,0.7887245453687832,6679,no,533892
honored,uitreikt,6,0.5454137205881169,0.1692998782304244,0.7631220694411217,6656,no,141792
lectures,zomercursussen,8,0.597002390620488,0.2002614158542601,0.7488141136874711,6239,no,109440
saxon,angelsaksen,9,0.573397287926612,0.0747612903244451,0.8846558653498416,6514,no,1671
cohen,cohen,0,0.6069609043761668,0.0,1.0,6523,yes,1771
cognitive,cognitive,3,0.6741947017847414,0.1235928078183269,0.845080542963352,7033,no,125332
enjoy,genieten,0,0.7415684437807992,0.0,1.0,5723,yes,1830928
floating,drijvend,2,0.4981400572766903,0.0043659060954608,0.99131173276798,7266,yes,150063
upgraded,vernieuwd,5,0.5023634665916752,0.1144545235075997,0.8144436035512216,7072,no,102777
advisor,veiligheidsadviseur,3,0.661093410074983,0.1217165830999893,0.8445132482196309,6275,no,145984
dubai,dhabi,1,0.677509457207283,0.0634576164261409,0.9143583855690528,7061,no,13630
hypothesis,hypothesis,8,0.6228922764562004,0.1708985981168318,0.7847057662274645,6668,no,76010
foundations,fundament,2,0.6455768158861599,0.0373011949735291,0.9453764883619992,6902,no,114814
audiences,televisieoptredens,9,0.563055444569474,0.0904925302042765,0.861536514996311,7042,no,170048
developers,opensourcesoftware,7,0.6263196498339503,0.1904786947982586,0.7667983829178447,6216,no,367394
breeding,broedparen,6,0.5800768204620788,0.0342220816524071,0.9442908305148994,5712,no,124230
researcher,neurowetenschapper,7,0.6792194443437801,0.1514894295016348,0.8176383637261768,7069,no,108541
hosting,evenementen,6,0.490528705692369,0.0310014158214009,0.9405568067067388,6186,no,619516
ignored,teruggedraaid,4,0.6103568305038709,0.1546161895353482,0.7978802055954584,5719,no,206412
costume,kostuumontwerpster,3,0.660242945241847,0.0844006442424564,0.8866563206420572,7001,no,185308
emily,kate,8,0.6194902780945599,0.0929853218647994,0.8694898156931922,6060,no,6218
lisbon,lisboa,4,0.6071642212513138,0.2097780640228219,0.7432155639337139,7303,no,652
hammer,hamer,0,0.4975659248811565,0.0,1.0,5675,yes,76574
consumption,alcoholconsumptie,2,0.6715966096925545,0.0444102425593999,0.9379751151546626,5695,no,423879
divorced,getrouwd,2,0.7813279443369341,0.0065113987645551,0.9917351185599316,6564,no,65435
documentation,documenten,2,0.6200825648894599,0.1220864056965826,0.8355005254394037,6105,no,254949
broadcasts,televisiezenders,6,0.701443775328757,0.1006970662693577,0.8744646064041101,6157,no,41348
raja,mogolkeizer,8,0.558344750554169,0.0304846946139176,0.9482283115016172,7146,no,1622
thames,theems,0,0.6795486264910866,0.0,1.0,6951,yes,877
ferdinand,ferdinande,2,0.6786664627690734,0.07763920469201,0.8973441453207078,6031,no,594
joel,josh,3,0.4896812835248734,0.1451939726628291,0.7713031477479694,6378,no,2747
coordinator,coördinator,0,0.641295050513174,0.0,1.0,7255,yes,104881
newman,brooker,3,0.5636305700461872,0.0151687786411602,0.9737926819103004,7122,no,1632
inventor,uitvinding,2,0.7278239022714414,0.131505418985651,0.846967378241819,6975,no,40147
superintendent,hoofdambtenaar,4,0.6001758974743538,0.0517445512006655,0.9206275070741644,6493,no,30222
connor,mcconnell,3,0.6074029148573583,0.0374319188536265,0.9419511526103388,6074,no,1107
edmund,killigrew,7,0.4849887958154586,0.1160291379526693,0.806945631014343,6109,no,518
kurt,reimann,2,0.4861011216536828,0.1537833938458567,0.7596700808960779,6221,no,3530
identifying,identificaties,3,0.568738826963842,0.05734088265656,0.9084128078654292,6920,no,194199
retreat,terugtrekkende,3,0.6292092330960819,0.0384621614908429,0.942393575937698,6188,no,132860
sanctions,strafmaatregelen,1,0.67693920890045,0.0582550508288064,0.920762369866354,6559,no,98592
scorer,topscorer,1,0.7698726961480022,0.0063983178278288,0.9917576236744194,6891,no,24786
mann,ettinger,1,0.5367754578983966,0.0422686173519085,0.9270027634189384,7270,no,1975
atp,grandslamtoernooi,6,0.5788075324798444,0.1702560193386937,0.7727081781974909,6688,no,498
ethics,ethische,1,0.6835560753684086,0.0217621402774504,0.9691456426408568,6008,no,152610
shoulder,linkerschouder,4,0.6823653466176368,0.0709208186366767,0.9058514255167112,6625,no,341486
pin,parelketting,8,0.4340254649892829,0.1272693045765236,0.7732576331060885,5936,no,142741
reflects,reflecteert,8,0.5949679501699039,0.1085902191665754,0.8456556630292758,7107,yes,198962
contracts,contracteren,3,0.6210175552765538,0.1399055118183971,0.8161371131085198,6128,no,326030
cleaned,opgeknapt,2,0.6186490727603151,0.0117057059869853,0.9814299718481582,6535,no,148462
duck,daffy,8,0.4628504228227095,0.1329301974700607,0.7768806286368664,5993,no,78432
earn,verdiend,5,0.553119266890842,0.0935744133950864,0.855303343379336,5893,no,516153
pace,razendsnelle,2,0.4507170268195498,0.0385213896021832,0.9212625413107848,6390,no,360907
telegraph,telegrammen,2,0.5789802453063101,0.1144691090784696,0.8349279462809144,6056,no,17569
pianist,altviolist,8,0.7472168312709733,0.0895629767451696,0.8929670913576325,5779,no,32952
reid,robertson,2,0.6150091447419386,0.0169490729792263,0.9731800734543108,6420,no,2004
jeffrey,hartnett,4,0.4988180411272225,0.0350102830064799,0.9344165878359963,7112,no,2050
manages,helpt,5,0.5822652287367537,0.1290360680800638,0.8185915467080968,6197,no,145730
duncan,macmurray,4,0.5560801219508523,0.0198566063198079,0.965522937945926,5778,no,1804
expertise,vaardigheden,9,0.6153073623704863,0.0939574275378454,0.867528419745764,7082,no,567356
