en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
distant,далёких,9,0.4846963364307969,0.0397910055274988,0.924133525551008,6581,no,166675
runway,посадочная,2,0.5796223665034215,0.0082366014779947,0.9859888137689256,6808,no,53095
prussian,пруссии,0,0.7673688830615495,0.0,1.0,7161,no,208
faction,фракциями,2,0.5881745677426016,0.0024032029818032,0.9959307595020797,7507,no,33135
corridor,путепроводом,7,0.5395130736056912,0.0758238147495931,0.8767767442770085,7509,no,69410
mascot,талисманом,3,0.6101309639606876,0.0572909617311914,0.9141608036448592,6788,no,21981
nose,нос,0,0.6739484890660968,0.0,1.0,6388,yes,305043
mistakes,опечатки,5,0.6095555530085446,0.0889314197761281,0.8726799163890152,6940,no,294825
montenegro,боснии,9,0.7323581688330121,0.0816594414532726,0.8996834461301721,7267,no,356
ain,араб,3,0.4324365139252517,0.1004348025651895,0.8115214697111752,7055,no,5145
porter,стивенс,3,0.6089865083176937,0.0890381388763241,0.8724427006492569,5994,no,10956
beetle,долгоносики,4,0.6282933643889241,0.0734246243728444,0.8953644832414693,6319,no,16514
dust,пылью,2,0.6509850723930868,0.0993370122380465,0.8676075057994838,6513,no,297720
nominating,выдвижении,4,0.5532760322522396,0.0167726281891826,0.9705768483409912,6816,yes,12296
baroque,необарокко,6,0.7069985251393383,0.0922510014438051,0.8845779717403328,6350,no,12336
bunch,фигня,7,0.5339885245538698,0.0653116263605897,0.8910201736793624,6637,no,361088
submarines,субмарина,6,0.6850519338532336,0.0724036608248933,0.904412006019098,7089,no,17118
protecting,защищающий,8,0.5772650214758803,0.0411758740030565,0.933419871965018,6888,no,240101
jumping,прыгать,6,0.6337840207432658,0.1053432705816073,0.8574761454244487,6958,yes,152327
philippe,роже,6,0.6096899750844912,0.0652228975416239,0.9033610111956544,7261,no,1823
spite,даже,7,0.5342801907251595,0.1086216776206754,0.8310447006474637,7412,no,180504
spite,оправдались,9,0.5188354609075173,0.1240664074383176,0.8070212367596062,7412,no,180504
lancaster,эксетер,5,0.6032878137322801,0.100303400164297,0.8574408005910078,6510,no,7852
portions,части,0,0.4835819855088396,0.0,1.0,6006,no,142431
estonian,эстонии —,8,0.6462860408707662,0.0870705603078345,0.8812711848943602,6671,no,187
cooking,приготовление,0,0.6791448933756732,0.0,1.0,6874,yes,459708
hide,спрятать,0,0.7470841357343392,0.0,1.0,6278,yes,266447
ion,электронов,7,0.5326496143406968,0.1153427828945828,0.8219997898328689,6832,no,47695
muscle,мышце,9,0.7119253439287633,0.0982476459689768,0.8787325087431295,6078,no,637216
midlands,линкольншир,4,0.6239170339562872,0.0928066614662992,0.8705126367957186,7594,no,3122
paragraphs,преамбулы,3,0.6023462792867711,0.0392978433765027,0.9387544559538876,7000,no,78042
patron,покровители,8,0.5981472218414429,0.1069285712982586,0.8483445718337516,6490,no,47895
kenny,кенни,0,0.6928199001017732,0.0,1.0,6362,yes,3023
darwin,кювье,6,0.4880222380004599,0.2250375273790006,0.6844057983565444,7311,no,2059
missiles,ракет,0,0.8222135019102106,0.0,1.0,7399,yes,60920
executives,акционеры,3,0.5812015875867689,0.0532593326578553,0.9160557711934084,6519,no,186995
cohen,лернер,9,0.5872091779270452,0.0793174484824709,0.880998829844589,6523,no,1771
rod,втулка,7,0.4520183238309836,0.0504337075837554,0.8996248309679419,6022,no,113157
rachel,кэрри,7,0.6361892019329722,0.1184790413925795,0.8430051318040295,5910,no,6256
bonds,кредитам,9,0.4822264110807015,0.1160288292843043,0.8060546377938734,7044,no,217570
monarch,монархий,9,0.5623343226976649,0.2088536967882632,0.7291792772824913,6316,no,21965
sank,потопили,7,0.660839841909546,0.1461787740497341,0.8188656727875161,7459,no,33690
armies,армия,5,0.6605818842423681,0.0820628732803546,0.8894991549471164,6138,no,51252
kiev,киевский,2,0.5826518022237853,0.0703997733929182,0.8921987542462678,7513,no,988
martha,мэри,1,0.6039401953099752,0.0019522161962338,0.9967779490893758,6707,no,2419
complaint,апелляцию,6,0.6189968356444446,0.0515946443198236,0.9230609903922836,5962,no,242782
finite,алгебраическое,1,0.7023104021773224,0.0308527233333359,0.9579183373252076,6992,no,45438
estates,имений,1,0.6455875145803192,0.0260700518286686,0.9611855011653454,6211,no,43551
southampton,ноттингем,4,0.7339111895414709,0.0839946532734443,0.8973052289437532,7235,no,1535
instructor,курсант,8,0.5791004515904741,0.1771317996337527,0.7657706354800357,6562,no,181012
introducing,вводя,2,0.4660143405277345,0.017535011693381,0.9637368727455916,7333,no,147981
guides,гидов,7,0.4311521946412367,0.0479249198426217,0.8999640801162994,7401,no,237867
jungle,джунгли,0,0.7004469244060887,0.0,1.0,7212,yes,76476
stern,лайон»,3,0.444168694490099,0.0264242652660434,0.9438490000366,6968,no,36458
ignore,формулировать,5,0.6839403263345016,0.1127323676243501,0.8584960066044729,6191,no,268802
dancers,танцора,5,0.651817563346025,0.0757462580983892,0.8958905653829625,6972,no,79326
physicist,физикохимики,9,0.6803276834028325,0.1968747669535309,0.7755651880890774,7470,no,22297
surrender,сдаваться,9,0.6464123479216086,0.1190262044782366,0.8444993342639209,5982,yes,91229
evangelical,евангелической,0,0.7858044309281742,0.0,1.0,7138,no,36492
jamie,мэтти,4,0.6222495285131272,0.0825480734917193,0.8828769092617433,5899,no,3726
collaborated,сотрудничая,4,0.7205178925531136,0.06183455654878,0.9209632990607196,6594,no,34939
ethics,этики,0,0.700388869477552,0.0,1.0,6008,yes,152610
translator,поэт,5,0.5880297830519225,0.1647548516281044,0.7811394600287851,7195,no,36655
posters,буклеты,9,0.5807441186326792,0.1844777957822695,0.7589224873110015,7352,no,136915
ist,jetzt,5,0.5938612339524397,0.1041531560642898,0.8507865202294846,7165,no,13938
trucks,грузовик,3,0.6868781474547717,0.0910749189430103,0.8829300598238892,7458,no,193334
educator,преподаватель,1,0.692418147827211,0.0889552313663856,0.8861552828198596,7149,no,50050
draws,рисует,8,0.4753759774533621,0.0401756349652746,0.922072525819876,7243,yes,158651
css,importscript,5,0.5329888611565061,0.2343649157494293,0.6945803581049442,6126,no,19098
saxon,саксонских,6,0.6416952798552342,0.0145718307179226,0.9777958845062398,6514,no,1671
sank,потопил,8,0.6603220344319287,0.1466965815273514,0.8182240426350297,7459,no,33690
midlands,йоркшир,5,0.6228578396347404,0.093865855787846,0.8690348088289422,7594,no,3122
ludwig,эрнст,5,0.6289858396238965,0.1089279276063442,0.8523839336739776,6456,no,833
doug,девид,8,0.5660965414083887,0.0648563746512842,0.8972088518802401,5881,no,3130
kilometres,километров,0,0.7585024570099597,0.0,1.0,7051,yes,58331
patron,покровитель,0,0.7050757931397015,0.0,1.0,6490,yes,47895
fringe,маргинальное,5,0.5461678316023655,0.019614405582042,0.9653322351022324,5847,no,46715
violate,нарушающего,5,0.6991778931979974,0.0616623206400017,0.9189549664719338,7491,no,61891
collecting,коллекционирование,3,0.6218916421422895,0.0274488592652677,0.9577280961132602,6846,no,194650
eliminate,допустить,5,0.6149149296604297,0.1154023789486166,0.841983234426676,7308,no,372089
infection,инфицирования,6,0.7634218527500884,0.0692632999866648,0.9168193407087664,6747,no,402091
resumed,возобновилась,6,0.6436878448064589,0.0663295243444426,0.9065804201047012,6436,no,38067
theodore,чарльз,7,0.4861086154365025,0.1515553214404462,0.762327281384752,6770,no,1392
sail,трёхмачтовый,4,0.6014883724248341,0.0829059577093338,0.8788622961077409,6588,no,82136
sick,больные,2,0.6701401559304774,0.021453741428716,0.9689792788649008,6598,yes,422989
brussels,брюссельском,5,0.6824722315007108,0.1053767924929249,0.8662474798042319,5954,no,3606
ist,ein,3,0.5946367151237812,0.1033776748929483,0.8518975018688789,7165,no,13938
remarks,нападки,8,0.5385004474490332,0.0906240361491815,0.8559521390252269,6311,no,133993
nat,jefferson,9,0.3417151258199516,0.1299668524377994,0.7244608477138405,6893,no,6165
bigger,интереснее,8,0.5652915045237343,0.0553081405369828,0.9108795163239712,6100,no,606587
surnames,топонимы,9,0.5829559185302321,0.154589636926686,0.7903998800034583,7114,no,7029
hayes,расселл,7,0.6091828813830856,0.0296642849838714,0.9535659128730766,6918,no,1230
zimbabwe,ботсвана,3,0.6988365765933118,0.1012451945543972,0.8734564413220387,6521,no,1329
abortion,гомосексуализма,8,0.6152171764430523,0.1991022121286652,0.7554986226253532,7447,no,152044
refugees,беженца,4,0.6051309793714793,0.1327100521346099,0.8201373378982181,6266,no,90529
crops,кукурузу,3,0.7124516059565587,0.0465313552004837,0.9386924903695488,6397,no,169439
highlights,демонстрируются,2,0.4849193210961002,0.0017084472392256,0.9964892113636056,6957,no,227178
console,консоль,0,0.7659674824705218,0.0,1.0,7206,yes,165116
circular,полукруглой,5,0.5770775653636242,0.0234813816400462,0.9609007879123268,5904,no,101655
predominantly,преобладающий,4,0.5604853380286402,0.1570730110987266,0.7811007128692107,6502,no,67836
sin,грех,0,0.5632718743474185,0.0,1.0,6039,yes,308951
olive,оливково,4,0.622777331946354,0.0494972825867952,0.926373417176896,7508,no,135911
marines,военнослужащие,6,0.5802413470626412,0.0535486865439234,0.9155103682536532,6645,no,13557
acre,площадью,6,0.5395126137149158,0.1590639542481531,0.772302763157435,7395,no,69194
rings,кольца —,2,0.5939370894632077,0.0566367789723621,0.9129433539829132,5849,no,321050
biographies,биографика,9,0.6537875966640145,0.0932007532866654,0.8752313161338875,7411,no,20618
vandal,вандальным,5,0.6443950484420945,0.0472360323547017,0.9317034273527972,7210,no,1865
tissue,эпителия,8,0.7045339607443377,0.0274398950505065,0.9625124656662636,6281,no,345666
duck,кряква,4,0.5635507410867107,0.1516657613425339,0.7879442646703498,5993,no,78432
trace,следы,3,0.4781868947189515,0.0360768584273881,0.9298475573931376,6900,no,137102
assists,результативно,9,0.456582506823347,0.058785493258142,0.8859349178667534,5871,no,165616
magical,магический,4,0.6769546881822326,0.0265927061871076,0.9622019690500804,7504,no,159964
affiliation,официальность,4,0.4614249942059237,0.1159598283186338,0.7991637053921663,7544,no,46023
circular,прямоугольными,6,0.576220797435138,0.0243381495685324,0.95947417037085,5904,no,101655
hugo,октавио,8,0.4915756795580868,0.1205590502001085,0.803051445475522,6133,no,2163
strictly,поэтому,8,0.5193261472192786,0.2051326012533311,0.7168470921418009,6097,no,151931
workshops,симпозиумы,5,0.5585724118545411,0.1048254007766708,0.8419871172609005,7202,no,244888
witness,свидетель,0,0.7605569062540622,0.0,1.0,5840,yes,255389
chef,повар,0,0.7242762695160069,0.0,1.0,7380,yes,116759
mvp,бомбардиром,1,0.5824205757661629,0.1691751410463855,0.7749120474450779,7536,no,1055
tehran,тегеранской,5,0.6313968988260379,0.1186127960675342,0.8418516495518559,7565,no,398
arrangements,инструментальные,1,0.5315498115274961,0.0437380355640363,0.9239719111308164,5923,no,266099
saxon,англосаксонских,4,0.6495901352119945,0.0066769753611624,0.9898258266282292,6514,no,1671
cooperative,кооперативы,1,0.5991513028745119,0.0031430543084798,0.9947815312048076,7329,no,90412
guatemala,гондураса,8,0.7652822506055803,0.0713816318453903,0.9146830246379456,6759,no,1227
analog,аналоговое,6,0.6397858601355484,0.0636384263211748,0.9095305243983922,7423,no,72030
withdraw,отозвал,2,0.5815169597206136,0.0851738179093848,0.8722438936201172,5805,no,104196
commanders,военачальников,2,0.6714550315442398,0.0473431517727727,0.9341356824883724,6555,no,31867
beatles,маккартни,4,0.6363160438803586,0.1531760651207849,0.805981512197023,7125,no,5529
armament,двухорудийных,5,0.6645866954805472,0.1132681679154439,0.8543839304148166,6981,no,5492
analog,аналоговых,3,0.6757105457098685,0.0277137407468547,0.960601672020092,7423,no,72030
segments,сегментации,3,0.5397259848602378,0.1227828807113244,0.8146698299570727,6407,no,129120
creature,существа,0,0.6870919925159529,0.0,1.0,7600,no,143604
inspector,начальник,1,0.6378564540281932,0.0570639705101797,0.9178841655890504,5915,no,52830
ethics,морали,5,0.6121409199683123,0.0882479495092396,0.8740014963757672,6008,no,152610
scattered,рассеянных,8,0.5504572621157915,0.1516521713834075,0.784004936911903,7492,no,105912
yeah,наверное,0,0.6426256052029125,0.0,1.0,5802,no,206356
telugu,телугу,0,0.8056962784416963,0.0,1.0,6886,yes,1902
treasury,казначея,5,0.5363826954421553,0.2033135448916176,0.7251391398178845,6847,no,37539
amazing,невероятное,8,0.6098577124107558,0.086490993153291,0.8757935608091169,6422,no,1110594
consequences,неизбежности,7,0.6259907611843468,0.1077857946354889,0.8531081515474942,6129,no,373148
loading,погрузки,5,0.6228725768528358,0.0298995486918571,0.9541960394419292,7391,yes,130271
edges,поверхностям,5,0.5830470359741805,0.0402580496004366,0.9354119667364446,7392,no,164035
karnataka,уттаракханд,8,0.7189265387938784,0.053262311668272,0.9310242414968892,6590,no,647
earn,зарабатывая,7,0.5497472375131459,0.1386026750871293,0.7986450313278156,5893,no,516153
roller,велосипеды,8,0.4626276204962408,0.0923563329006118,0.8335873815173706,6856,no,79654
wrestlers,двоеборцы,8,0.5579983060186047,0.1411659697517036,0.7980932741505232,6037,no,13621
memories,воспоминаниями,5,0.5961163129924785,0.0654305633998422,0.9010945924850235,6178,no,305843
appreciated,почитал,8,0.5409986338811583,0.0413761465779107,0.9289527157317918,6697,no,219010
catalogue,каталогу,3,0.6514571176507784,0.0968274171065094,0.8706008040939718,6062,no,68576
wei,цзинь,2,0.7709298517673264,0.0192304359386736,0.975662613981141,7518,no,2402
accordingly,так,7,0.5112021604269744,0.0207942583862253,0.9609127850284892,7067,no,157314
inches,миллиметров,5,0.6945236841715143,0.100898776700575,0.8731507071224125,5975,no,405253
bye,проиграли,8,0.4031549704483608,0.0175336271072228,0.9583216012768062,7571,no,33508
libya,туниса,8,0.6761626199788168,0.1203282779399269,0.848926989304776,7597,no,1274
keyboard,клавиатуру,9,0.661076524331683,0.042863313893116,0.9391094074158254,5896,no,230620
reid,фергюсон,2,0.6452437403035071,0.0222446690126153,0.9666740744825724,6420,no,2004
joins,объединяется,9,0.5376166799802877,0.1307967690183865,0.8043175683937414,6627,no,88974
explore,заинтересовать,7,0.5541014693929658,0.1918241821936311,0.7428373970172258,7017,no,559188
aunt,прабабушка,7,0.7026542033961657,0.066377459086186,0.9136869620271202,7483,no,65845
mechanisms,механизме,5,0.6413220501269594,0.1094305364514043,0.8542388818796538,7350,no,187087
furniture,мебелью,2,0.6776453180820302,0.1172815079456098,0.8524625108808042,6683,no,569320
archaeology,археологии,0,0.8167834507464405,0.0,1.0,6884,yes,23743
rap,рэпера,9,0.636387255101998,0.1270848384261544,0.8335435708738602,6495,no,69727
walsh,галлахер,2,0.6166541559416119,0.0017131509135956,0.997229557748924,6995,no,909
rex,баскервилей,4,0.4725680963142334,0.161307160516076,0.7455222320513158,7535,no,3907
batman,бэтмен»,5,0.6311747603993705,0.1169158531040192,0.8437143161621965,5963,no,12095
shots,стреляющие,9,0.5307095406970592,0.1081533583359803,0.8307095959091105,5961,no,354211
insufficient,достаточных,6,0.7331905553972118,0.0492750354421915,0.9370259395185276,7172,no,91949
malayalam,бенгали,7,0.6602040438467791,0.1111948636286626,0.8558529671858491,6722,no,1641
hopkins,корнелл,4,0.5514789482680029,0.0623153869231232,0.8984751351546456,6432,no,1294
jam,garbage,2,0.5100206473057631,0.0979367823604868,0.8389084867105725,6416,no,79059
jin,вэй,0,0.7095875591787049,0.0,1.0,6452,no,3374
patriots,сейбрз,9,0.4591167314466328,0.1291222622386033,0.7804935347286821,7528,no,14096
gif,svg,9,0.4746830225198932,0.261477009408542,0.6448095548958557,7194,no,21484
lessons,сольфеджио,7,0.5526516405433671,0.1951499400536113,0.7390351329589048,6402,no,407521
humor,юмористический,7,0.5590351813168863,0.1168227843902834,0.8271489124670619,7326,no,176017
elephant,жираф,8,0.5978458329156878,0.0804387061977562,0.8814086101639672,7449,no,73184
mohammad,мохаммад,0,0.8297525864634925,0.0,1.0,7257,yes,712
separation,разъединения,3,0.5251427567392808,0.0863729855842503,0.8587559083007982,6139,no,164622
careful,тщательнее,1,0.6279271118838965,0.0071964607098742,0.9886691960109673,6484,no,458615
burma,лаосе,7,0.6152755955060973,0.1081299227089949,0.8505265442600006,6660,no,574
providence,гринвилл,6,0.5508444484297615,0.1225847474234086,0.8179693601372516,6823,no,19781
acclaimed,многообещающий,1,0.5206644393083689,0.0004036169442481,0.9992254045524286,7254,no,85034
disabled,инвалидам,4,0.5398852610004653,0.0311656731105479,0.9454240046747052,6626,no,210179
spotted,замечена,6,0.5149452921530311,0.1217000208640493,0.8088417233650721,6802,no,115863
pleasant,приятная,0,0.5585182880558305,0.0,1.0,7519,yes,250768
squadrons,эскадрилье,1,0.7255510006364447,0.0420339502398159,0.9452386993884772,6789,no,6859
rachel,дженнифер,8,0.6318618390149887,0.1228064043105631,0.8372710056416321,5910,no,6256
compensation,компенсация,4,0.6783469220132317,0.0654209231386103,0.9120412053773924,6861,yes,347995
boxers,боксёра,9,0.6036167438334935,0.1464045707832888,0.8047994531220848,6906,no,17662
mentioning,упомянули,9,0.5812767531050527,0.0294203208701966,0.9518250174694812,7488,no,77986
ludwig,карл,7,0.6064159018599058,0.131497865370335,0.8217977882918321,6456,no,833
presenter,телеведущей,7,0.656109617106303,0.100676545815405,0.8669683052518755,6323,no,41622
varies,варьируют,6,0.6269475778792688,0.078764563840368,0.8883899550765284,6565,no,141788
prevention,профилактическая,7,0.6800862375681126,0.0745959045788497,0.9011558636240748,6655,no,259928
burke,миллс,2,0.5791896959393087,0.0949783773497692,0.859117657579962,6582,no,1716
chelsea,челси»,8,0.577713528689489,0.1528381733434753,0.7907907504449576,6081,no,4241
felix,юлий,9,0.4789336306733944,0.1624636447174579,0.7467035627514065,7262,no,3210
specimens,находки,8,0.6121583314529188,0.0770563719921608,0.8881968541776748,7554,no,46609
casey,макклейн,8,0.5650584308527584,0.1040735193566037,0.8444648782291138,7047,no,2485
gravity,гравитации,4,0.6989391289240676,0.0183436938194994,0.9744261353571304,5882,no,116319
judaism,иудаизмом,4,0.7390004392779992,0.0925355671715051,0.8887173057404768,6034,no,1051
accidents,происшествий,4,0.7162710125561629,0.0574643631499413,0.9257312448749032,6149,no,226715
consent,согласием,4,0.5633339211087716,0.1125496634956222,0.8334777377948904,6862,no,206529
correspondence,писем,8,0.6014351104941696,0.0930790904003375,0.865979572080088,7563,no,100137
endorsed,одобренных,5,0.5030942513135841,0.0191254204166146,0.9633766756559572,7306,no,75017
thursday,воскресенье,4,0.7118297362365246,0.0654413982339137,0.9158062157055408,6723,no,15636
exceptions,например,7,0.5541741055008609,0.148554711088982,0.788603074782277,6706,no,120147
tactical,тактическую,8,0.6207082959631939,0.1321486816069902,0.8244704033513844,5797,no,67197
wei,чжан,9,0.7554034961281365,0.0347567915778636,0.9560129860755596,7518,no,2402
aftermath,последствием,2,0.5467711362192671,0.0428929528608625,0.9272586653059114,6876,no,60640
cohen,коэн,0,0.6665266264095161,0.0,1.0,6523,yes,1771
demo,альбома —,7,0.5709650355863614,0.1403912166008151,0.8026428865014397,6296,no,128035
circles,кругами,5,0.520936931464173,0.117624934333286,0.8157971206338922,6583,no,160387
delegates,делегатов,0,0.7891972273623106,0.0,1.0,6771,yes,98685
hurt,ранит,3,0.5739197303367353,0.0205033741644891,0.965507104267602,6363,no,496153
toy,игрушкой,9,0.5923355908640302,0.1343658160986449,0.8151017531942851,6472,no,214959
entities,институты,4,0.5289067244694945,0.1409135595912769,0.7896248248306375,7168,no,185095
compensation,компенсаций,0,0.743767845151842,0.0,1.0,6861,no,347995
barnes,джонсон,2,0.6135876413972556,0.0575187359256096,0.9142926697328376,6704,no,3001
wording,формулировках,3,0.6465888887048207,0.0477148947605065,0.931276631502197,6002,no,55463
instructor,санинструктор,6,0.5866616302963021,0.1695706209279246,0.7757691229732464,6562,no,181012
eds,linguistics,8,0.5135998679196022,0.1142654600080558,0.8180096034523802,6433,no,6949
stronger,слабее,1,0.6539818050046752,0.0613854083874705,0.9141903525374168,5850,no,349797
rivals,соперничества,9,0.5046420112624184,0.0854126415140787,0.8552462197998604,6486,no,86609
informal,неформальная,3,0.6057023704179443,0.0321135907184777,0.9496506944397256,7319,no,136439
accidentally,нечаянно,0,0.7451966459010622,0.0,1.0,6430,yes,95770
homer,мардж,5,0.549883016853753,0.1524751565524935,0.7829096857903277,7174,no,15738
exceptions,только,5,0.5760729376412083,0.1266558789486346,0.8197656393781286,6706,no,120147
naked,голыми,1,0.5996088099187022,0.0030885033037557,0.9948755316541196,6810,no,176179
conferences,семинаров,7,0.6695913605078385,0.1725774870310178,0.7950797069550173,5837,no,169878
praise,восхваление,9,0.581079091702319,0.0934080529525102,0.8615124784916218,6123,no,179103
regiments,батальонов,1,0.7526450735828784,0.0444502108029584,0.9442347587877058,6469,no,14610
louisville,милуоки,2,0.6624489300868914,0.0433536743585083,0.9385753550844794,6431,no,8400
throwing,палкой,5,0.5650780036522416,0.060611946887052,0.9031278241966176,6944,no,201749
hey,посмотри,4,0.5415871968661721,0.0733048240832157,0.8807842327014852,6294,no,138190
sociology,социология,2,0.7361017080267822,0.0943236664582602,0.8864152404823231,7577,no,32293
scattered,разбросанными,4,0.6507391194918368,0.0513703140073622,0.9268343201837626,7492,no,105912
yugoslav,югославских,1,0.8010399566282225,0.0245544685661829,0.970258437052308,6911,no,112
colored,тёмно,7,0.5940956731642126,0.0373414337830084,0.9408627821010688,5987,no,211958
defining,определяя,0,0.6392342428639637,0.0,1.0,6184,yes,116062
complaints,жалобам,3,0.6027620393281862,0.1276701862487833,0.8252128236155839,6086,no,241048
finger,мизинца,9,0.580867787153474,0.1170035972675638,0.832342176682554,7402,no,268337
lasting,продолжавшийся,8,0.5142257127803262,0.0713165400470231,0.8782042803868311,6675,no,237682
aviv,нетания,8,0.6615531345934218,0.1195369833309345,0.8469613421194109,7467,no,442
brass,духовых,0,0.5795767115962893,0.0,1.0,6927,no,85995
compromise,компромиссное,4,0.6767525298832832,0.0585712266868815,0.9203463424599791,5796,no,162141
nominate,проголосовать,4,0.5533063846703954,0.0321797189834952,0.9450376041674284,6427,no,29071
genres,жанры,4,0.6304226346290741,0.1411215992730973,0.8170920174474521,6922,no,63598
discrimination,ксенофобии,8,0.5928894861307776,0.2034014739442801,0.744563879106316,6063,no,170631
commands,командований,4,0.4598705178553918,0.038593471033883,0.9225752072484098,6491,no,151670
paying,уплатить,2,0.6642620903081092,0.0468588690070584,0.9341056280324164,6301,no,815788
chambers,коридоров,8,0.4259874380707441,0.0227303901988449,0.949343688245013,6295,no,54131
armour,броню,6,0.6171375336560672,0.0846196585507994,0.8794174687619661,7550,no,27782
transformation,вырождение,9,0.5736544624136832,0.1431925231974314,0.8002467387438906,6328,no,192718
pushed,остановил,7,0.5183872261868232,0.0621668103129484,0.8929181326724391,5991,no,278522
santo,сантиссима,8,0.5844298393703609,0.1781679762484465,0.7663670514137616,7355,no,890
performer,певец,2,0.6483998858309133,0.0676042236156883,0.9055812351860112,6057,no,78229
bombs,авиабомба,4,0.6918365465691838,0.1118844678959749,0.8607919092790809,7256,no,77834
commands,штаба,8,0.4397161545204082,0.0587478343688666,0.8821422696958026,6491,no,151670
brook,камберленд,5,0.4690110954885016,0.0416637444845409,0.9184143387860264,6344,no,13744
endorsed,единогласно,8,0.4924477542393776,0.0297719174908211,0.9429896667963849,7306,no,75017
ellen,кэтлин,3,0.6687099521267179,0.0604006403542629,0.9171584654273988,6539,no,2468
palomar,loneos,6,0.640414608465385,0.1870134677051583,0.7739822069240342,6321,no,150
pet,pet,1,0.5364052468469758,0.011129282961878,0.9796738244695484,6423,yes,535006
canterbury,шрусбери,9,0.562970715314677,0.1203895161347112,0.8238271549993941,5941,no,987
albany,уэстчестер,2,0.590618703529249,0.1039274831111221,0.8503663469612646,6189,no,3064
diet,диету,4,0.6221749086132671,0.1211967055275595,0.8369635008627062,5845,no,1259119
depicts,изобразил,5,0.6707777960750773,0.1113255252395702,0.8576588000515817,7445,no,40290
accordingly,поэтому,2,0.5216810096415109,0.0103154091716889,0.980610002611106,7067,no,157314
quarterfinals,четвертьфинале,0,0.8376765050649451,0.0,1.0,7248,yes,8293
fusion,синтез,1,0.5246722116712681,0.0096600585652572,0.981921251806519,6203,yes,76200
tune,напев,7,0.604131598417688,0.1263122460877559,0.8270746655777801,6782,no,197728
boxers,дзюдоисты,8,0.6095880002791467,0.1404333143376356,0.8127609021226431,6906,no,17662
commands,спн,9,0.4342102035885548,0.06425378530072,0.8710964347817853,6491,no,151670
reynolds,расселл,7,0.6203203305134111,0.0952246587177945,0.8669200956600848,6511,no,1702
blow,ударом,1,0.5538040631066421,0.0164291682314577,0.9711886867889032,6873,no,252984
anton,валентин,2,0.5075453125134772,0.1301142284192373,0.7959503150710844,6811,no,663
voltage,напряжений,6,0.6760758577062045,0.0797615797216244,0.8944725733709896,6439,no,132096
lessons,обучая,9,0.5400145385381989,0.2077870420587795,0.7221361288205612,6402,no,407521
mascot,талисмана,2,0.6153109476871492,0.0521109780047297,0.921921986679252,6788,no,21981
jail,тюремное,9,0.6242633481593622,0.1266660595957951,0.8313209493626664,5801,no,188390
physicians,медики,6,0.6535238564249428,0.0893432294121485,0.8797318778614708,6393,no,209058
tracking,отслеживают,6,0.6008099866023358,0.0984842212633779,0.8591662562686491,7099,no,260366
defines,определяющее,3,0.6131534172664533,0.163407531463321,0.7895753942680124,7558,no,119943
sculptor,скульптор —,1,0.7287122746208821,0.0885336497618738,0.891668288430143,6117,no,19123
survival,выживаемость,5,0.5467999666606951,0.1772001526324804,0.7552484482937974,5823,no,249337
judgement,беспристрастно,2,0.5621246752913671,0.0394791782649533,0.9343767862662844,7469,no,83216
joy,радость,1,0.6877785095380967,0.0086115078670079,0.9876340733615104,5860,yes,370645
arrangements,исполнительства,9,0.50940719183643,0.0658806552551024,0.8854822753719316,5923,no,266099
healthcare,онкологических,6,0.5813373383158769,0.1072420591037567,0.8442560734381058,6515,no,403091
inventor,изобретением,6,0.639407319307741,0.1956558396929461,0.7656993514992497,6975,no,40147
surrender,сдаться,0,0.7654385523998453,0.0,1.0,5982,yes,91229
varies,варьироваться,3,0.6421694977195878,0.063542644000049,0.9099595426469322,6565,no,141788
imdb,фильмография,6,0.6325570948280206,0.1515970657416271,0.8066744100018551,5956,no,7969
neighbouring,близлежащих,3,0.591048513432617,0.1148558886508256,0.8372925734535243,6526,no,40535
churchill,черчилль,0,0.7595246212164609,0.0,1.0,6945,yes,2825
brussels,брюссель —,2,0.7339497298788118,0.0538992941148239,0.93158677300683,5954,no,3606
designers,дизайнера,2,0.6807883897113767,0.0907350428532949,0.8823949616777333,6272,no,331385
aviv,авивском,6,0.6721757137309806,0.1089144041933757,0.8605610265780838,7467,no,442
pond,запруда,5,0.548611379136136,0.1017128374914502,0.8435967246938662,6458,no,114161
rafael,мигель,8,0.6287897724633199,0.0263824419756323,0.9597320499950924,7282,no,1030
consequences,последствий,5,0.6295317547076247,0.1042448011122111,0.8579338624470767,6129,no,373148
leicester,шеффилд,8,0.6824089603496679,0.0532214866058959,0.927651870818894,6987,no,1493
unofficial,неофициальных,2,0.7120985766692938,0.0506128467258337,0.933640895922948,6783,no,34310
seeks,стремится,0,0.6954788685635678,0.0,1.0,7499,yes,185995
audiences,публикой,9,0.5545385910779891,0.1198476606506119,0.822286322795852,7042,no,170048
brass,кларнетов,2,0.5595780847479161,0.0199986268483731,0.9654944264525532,6927,no,85995
afraid,поверит,2,0.6302404609386536,0.0035734891228811,0.994361927309214,6208,no,401203
pushed,провалились,5,0.5218513297850091,0.0587027067147625,0.8988850252963737,5991,no,278522
chang,чжун,2,0.7012177445998798,0.0339355306842495,0.953838836300996,7180,no,3806
bruno,бернарди,2,0.5525279512403848,0.1338081967534671,0.805039852345551,6941,no,2193
notre,ardèche,8,0.5348951560795572,0.2503789825786661,0.6811572287271781,6005,no,1690
