en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
kit,kits,1,0.4989838613794493,0.0876768284245954,0.8505493380613569,6309,yes,288807
cruise,voilier,6,0.525023252030551,0.1841520358233704,0.7403293107115391,5857,no,240158
defining,définisse,3,0.6499085300769303,0.0306796117404622,0.9549219125996852,6184,no,116062
halifax,portsmouth,6,0.586465527052287,0.1582397529125171,0.7875135880331132,6398,no,2858
cannon,canon,3,0.6202056912720801,0.0201442072659386,0.9685418748219844,6058,yes,31463
followers,sympathisants,6,0.5786736992059878,0.1559785727978869,0.7876838080518939,6305,no,209040
tyler,tyler,0,0.6582360356723032,0.0,1.0,5981,yes,3957
lok,bundestag,4,0.4723626639543166,0.107113802494059,0.8151541802024128,6842,no,1457
disorders,pathologies,0,0.7492134252745285,0.0,1.0,6653,no,256984
achievements,mérites,1,0.6177578988947615,0.0341582794214628,0.9476032647177324,5638,no,156769
saxon,saxon,0,0.7039634793555158,0.0,1.0,6514,yes,1671
precise,précision,3,0.6580567704357578,0.0605331014588605,0.9157612654639004,7031,no,245627
governance,institutionnelle,2,0.6339110214077122,0.2039316922155477,0.7565990741464553,7092,no,152407
suburban,banlieues,5,0.653645365195576,0.0559649598216339,0.9211328276258148,6459,no,61497
preference,privilégier,6,0.5185464821662398,0.2184214724945432,0.7036214789080214,6776,no,198338
cooking,culinaires,9,0.6153366184921564,0.1068118837108812,0.8520915249633098,6874,no,459708
viola,piano,4,0.7017671722282903,0.0505676482863211,0.93278571334538,6618,no,9546
disabled,déficient,7,0.5066664993325518,0.0642548832179565,0.8874540607834528,6626,no,210179
surgeon,chirurgien,0,0.8432265237965803,0.0,1.0,6743,yes,148658
prussia,prusse,0,0.8037007702537393,0.0,1.0,6530,yes,302
lebanese,liban,6,0.6767881872329539,0.165438138733016,0.803570449376216,7063,no,1405
encounter,affronter,3,0.588193775972392,0.0289710932949928,0.9530577731532526,6059,no,325382
destroyer,destroyers,2,0.7437322629216532,0.0447556114797558,0.9432386813637018,6237,no,11629
cent,millions,3,0.4934451683956355,0.0319916895767525,0.9391141122071156,6679,no,533892
customs,rites,7,0.4854173662244873,0.1519439303606179,0.7616047112136982,5686,no,114635
wheels,essieux,7,0.633497597841363,0.1487136109050851,0.8098804910461334,5920,no,219741
jacksonville,tallahassee,5,0.632937561568353,0.137220574535309,0.8218280530937099,7128,no,11188
loved,aimer,6,0.5827264875380348,0.0983941194188303,0.8555408272575409,6254,no,845888
kumar,rajiv,4,0.6495930590000766,0.0381138948109044,0.944578290797129,6331,no,2562
gravity,gravitational,8,0.6199161188779105,0.0690939622782129,0.8997199545146323,5882,no,116319
cabin,habitacle,4,0.5561910341959314,0.0849496449558881,0.8675023318310263,7298,no,127549
portsmouth,falmouth,3,0.6458259273248155,0.131435545723568,0.8308991886500126,7038,no,982
bee,sauterelle,8,0.432515652182263,0.0626034722195129,0.8735587677103908,7131,no,59238
foods,boissons,3,0.6634838485902719,0.0684080982414578,0.9065325168044436,6072,no,805974
pursuit,poursuite,0,0.7043482314399536,0.0,1.0,6235,yes,146544
admission,certificat,5,0.5091162713205291,0.0997631837028707,0.8361528166539356,7083,no,191830
goddess,inanna,8,0.6496854405362915,0.2298657566814974,0.738655626405134,6434,no,55927
quartet,trio,9,0.7057727555255917,0.0766684748914071,0.902013759102972,5724,no,26041
disk,téraoctets,7,0.5627915711215208,0.0978277536485483,0.8519150894009986,5729,no,242281
explaining,explications,9,0.6417548982087198,0.1236368622910157,0.8384659090002596,5973,no,169624
appreciated,appréciera,5,0.5525534684258642,0.0698525185576008,0.8877701692810731,6697,no,219010
slight,accentué,3,0.536366551722292,0.0353605184616605,0.9381514007194318,7245,no,212485
plates,feuilleté,9,0.4963544726481039,0.1477279812599081,0.770638090878646,6225,no,164087
marsh,marécages,6,0.4589846230089398,0.0921297435392229,0.8328300818643753,6286,no,17766
reveal,dévoiler,1,0.7301201647972737,0.0236604253601568,0.9686109914886304,6067,yes,308012
civilization,civilisé,5,0.5983000544423407,0.2386405817775709,0.714865581320792,7299,no,114925
retain,préserver,7,0.5852984274378281,0.2049506377948944,0.7406505786444202,6044,no,261676
brad,jamie,5,0.5816733468553503,0.0471894067345046,0.9249607224070364,6249,no,8647
superman,superman/batman,3,0.6498305039508914,0.1262674668722099,0.8373047326250638,7259,no,7316
compact,compacts,1,0.6736468983579452,0.0684630159373801,0.9077454503456006,6280,yes,220023
richardson,sanderson,7,0.6138241440516896,0.0769836355706727,0.8885599759563265,6092,no,6934
ellen,charlene,8,0.588261652937596,0.1344813754887251,0.8139291972396595,6539,no,2468
interactions,interpersonnelles,9,0.6135476038151713,0.1900931870998843,0.7634600069473364,6476,no,166569
sudden,subite,1,0.6642454395749711,0.0829189275086985,0.8890218388862045,7275,yes,259275
ecuador,honduras,6,0.6911208816537583,0.1130136548817538,0.8594592698770837,5711,no,943
pet,peluche,3,0.5026901541749982,0.0049126709871359,0.9903218210309076,6423,no,535006
copied,copiée,6,0.693763329552298,0.0554782164424847,0.9259541642624406,5940,yes,82587
nest,pondent,6,0.5790690766212554,0.1455187582939312,0.7991702989176401,7035,no,90391
nominate,candidater,4,0.5265807375619165,0.0398914631866933,0.9295791335674096,6427,no,29071
explicit,explicitation,7,0.6420435604119308,0.1412767601339394,0.8196436930992824,7241,no,100101
spots,rougeâtres,8,0.5322930675866849,0.0577465777945263,0.9021310207770572,6070,no,340056
thrown,jeté,0,0.6725810209543396,0.0,1.0,6522,yes,227978
mature,bourgeonnement,7,0.5596575045989776,0.1037942588771143,0.8435541744085594,7141,no,232502
iceland,islandais,5,0.6291663984137672,0.1972027209218652,0.7613624271434437,5784,no,1304
fires,incendie,3,0.6020192515096198,0.0994151626610994,0.858268769463451,7015,no,121769
convert,convertissant,3,0.6703440090188484,0.1499056856314738,0.8172438385418971,5809,no,245782
joy,passion,6,0.5104962688347401,0.1196424176270944,0.8101331973460086,5860,no,370645
consultant,directeur,2,0.6381714339789456,0.110104488895559,0.8528557641242922,6413,no,230353
myth,mythe,0,0.8171343413079764,0.0,1.0,6966,yes,112435
pregnant,accouchement,5,0.6444128659623776,0.0512775475340057,0.926292577072758,6768,no,379625
varies,correspond,9,0.5929047764339407,0.2014115449419661,0.7464340848579278,6565,no,141788
prof,chercheur,2,0.5869841476244411,0.0322601063432324,0.94790406832759,6959,no,7257
environments,anoxiques,8,0.5761228184513074,0.2373743267938057,0.7082050893709246,7226,no,232945
denis,bedouët,1,0.4525019837634905,0.1577201595173367,0.7415364859273008,5642,no,439
tribune,newspapers,8,0.4894537001020994,0.0931772138111296,0.840075060237867,6674,no,3120
linda,jessica,3,0.5796855380328965,0.1362248634236231,0.8097179994221712,5832,no,4546
nicolas,jean,2,0.5210018440933101,0.0445983872759997,0.921148569603609,7324,no,1070
ethics,philosophie,7,0.5958156700628476,0.198376740583295,0.7502157689697654,6008,no,152610
simpson,jackson,3,0.5752509623683957,0.0915296582426594,0.8627289764978783,5661,no,4937
torpedo,torpilleur,3,0.6797186336635295,0.068107194531793,0.9089263944036922,5624,no,11014
referendum,plébiscite,2,0.6698792824724346,0.158345812027541,0.8088130713750721,6669,no,55261
darwin,darwinisme,4,0.5097113781045105,0.2676811296214937,0.6556679837261318,7311,no,2059
delay,retard,6,0.5703655661583849,0.0491122279652411,0.9207199540788704,6215,yes,283570
inventor,physicien,6,0.6102647826550214,0.2375203994582682,0.7198342168871167,6975,no,40147
demanded,exigé,1,0.6508928782229908,0.0441627823064307,0.9364615169484526,6938,yes,125249
logical,intuitionniste,2,0.6628511544050193,0.1222049800490538,0.8443359975347049,6450,no,191562
variables,coefficients,4,0.6699888466241548,0.1052322164154029,0.8642552151475363,7276,no,170150
rulers,royaumes,6,0.6264504034174669,0.1157181749446647,0.8440810102739198,6256,no,52050
euro,peseta,4,0.4997040059431489,0.2842374653073601,0.637425144948695,5694,no,98179
tuesday,jeudi,1,0.7413494803952942,0.0135533129969707,0.9820462805071009,7117,no,16279
destroyer,destroyer,0,0.788487874401409,0.0,1.0,6237,yes,11629
elliott,elliott,6,0.5753541894979695,0.0393682335378897,0.93595770698673,6716,yes,1435
satisfy,prouver,6,0.5862477172254205,0.0786952482205539,0.8816511305330174,6437,no,216025
spacecraft,orbiteur,0,0.8260943710375137,0.0,1.0,7076,no,58699
integral,diagonalisation,6,0.5125238074619354,0.0544451697750789,0.9039715187938424,6354,no,145965
fires,embrase,5,0.5725073996238832,0.1289270145468359,0.8161951966681564,7015,no,121769
bavaria,bade,2,0.7228686787915126,0.1082884198616631,0.8697136557732155,6330,no,417
richards,mcmichael,8,0.5910733648354853,0.1080121693991762,0.8454950587449577,6769,no,1736
mit,mit,0,0.5760920001840896,0.0,1.0,5999,yes,10874
tactical,interarmes,3,0.5903693433191017,0.1708805819940608,0.7755263070485503,5797,no,67197
mature,maturité,2,0.5845798845423137,0.0788718789337782,0.8811188947323969,7141,yes,232502
julia,jennifer,7,0.5443393487931592,0.1545225200087436,0.7788940462960869,5861,no,2553
erik,gustavsson,5,0.5853952895712844,0.1078373176656266,0.8444428081716395,6986,no,1205
finite,topologique,4,0.7168967555843877,0.0136238148484393,0.9813505390541332,6992,no,45438
privacy,hébergeur,3,0.5252609958976417,0.1068636282445407,0.8309453165353923,6634,no,359031
edmund,ranulph,8,0.4927986855626991,0.1526739294893353,0.7634695478490167,6109,no,518
listen,ecouter,3,0.6585464490396455,0.1529913626792736,0.8114796865037965,6016,yes,625063
sec,uconn,9,0.3572133917968749,0.1065853072210737,0.7701905860306241,6661,no,54103
bavaria,franconie,3,0.7194786184340498,0.1116784802191259,0.8656349318316693,6330,no,417
consent,légalement,4,0.5725051552904641,0.1632742045538693,0.7780935244114312,6862,no,206529
rpm,monocylindre,6,0.5661151333563088,0.0940551036115324,0.8575290154801175,7222,no,41601
varieties,fruitières,4,0.5559782182296809,0.1772801499159094,0.7582296259853798,6536,no,245288
lawsuit,intente,3,0.6102772994699659,0.0897774570507002,0.8717565215942505,6880,no,182626
ashley,cassie,2,0.6104328282483974,0.0696045665317138,0.8976459720215527,7192,no,7593
cia,fbi,1,0.6519729653327245,0.1337394173790153,0.8297857838036883,6551,no,1990
stamp,timbres,0,0.6946477880896829,0.0,1.0,6892,yes,105708
feminist,suffragette,6,0.6046152068737181,0.250323915913214,0.7072026425727159,6646,no,46431
enlisted,enrôlé,0,0.6167916698813891,0.0,1.0,6460,yes,37666
problematic,pertinent,7,0.6892844951312165,0.1019088831854362,0.871195985737067,6307,no,94165
clause,alinéa,1,0.5648560815422093,0.1055262931911156,0.8425879062928922,6746,no,105152
legally,civilement,9,0.5409615118574167,0.2755309106873033,0.6625432115725334,6814,no,179044
advised,recommandé,8,0.6265619315782618,0.1175478733742156,0.842028861074176,6703,no,260125
brussels,verviers,9,0.5839636859825981,0.2000647202557663,0.7448246534642246,5954,no,3606
ordained,séminariste,6,0.6537095159997309,0.0744406520021218,0.8977674451323722,6963,no,39478
ellen,katie,7,0.589238020841458,0.1335050075848631,0.8152801170900909,6539,no,2468
millions,trillions,8,0.5931512518143268,0.1368950209454108,0.8124844601590566,5851,no,528626
yugoslav,yougoslave,0,0.8463004277709882,0.0,1.0,6911,yes,112
fires,feu,2,0.6034428924426456,0.0979915217280735,0.8602983832153068,7015,no,121769
pet,bébé,5,0.4967758887118901,0.010826936450244,0.9786704566768598,6423,no,535006
divorced,remarié,0,0.7485435905965481,0.0,1.0,6564,no,65435
precise,précises,2,0.6628544590883632,0.0557354128062552,0.9224377979899654,7031,yes,245627
brigadier,lieutenante,9,0.6028208018445678,0.165854639072938,0.784233201369136,6720,no,2151
zhang,zhu,6,0.8029506459979158,0.0634560064342198,0.9267595577018144,5838,no,4199
enterprises,multinationales,4,0.5911561852940663,0.0454580406590874,0.9285940546002932,7139,no,195609
chat,bavarder,1,0.5124713947874009,0.0191226705909464,0.9640276823306212,5626,no,348845
altered,remodelé,5,0.6048429663867954,0.1344335133930572,0.8181552949809929,6270,no,140529
substantially,substantiellement,0,0.7180291960921724,0.0,1.0,7330,yes,185498
rubber,mâché,5,0.5298171363960118,0.251154225346718,0.6784078934901404,7030,no,192978
productive,productifs,5,0.5739389667405798,0.0841615365660169,0.8721144625431053,7064,yes,264497
dubbed,baptisé,4,0.4958245810324276,0.0588397589074497,0.8939182588990169,6800,no,57832
nursing,soignante,7,0.6485947418374591,0.0887304191234468,0.8796590380724151,6090,no,297916
believing,convaincu,9,0.6146341304771976,0.0930308181378936,0.8685383269017972,6739,no,132318
personalities,interviewés,3,0.5420508994171258,0.0327079411284623,0.94309275678576,6548,no,95186
fork,upsalquitch,5,0.4204839007302877,0.1916084806626776,0.6869615004411167,5660,no,85598
aftermath,désastre,0,0.5887915535363691,0.0,1.0,6876,no,60640
switched,changeant,6,0.4516837508300015,0.01614676605702,0.9654858640593568,5799,no,120437
milton,cudworth,6,0.4879085408970844,0.1804750778328898,0.7299827931513064,6182,no,2018
richardson,nicholls,3,0.619545726897601,0.0712620527247613,0.8968424287813933,6092,no,6934
eating,nourritures,9,0.5866376656954055,0.1326903109446897,0.8155357288277982,5652,no,879297
zones,périmètres,8,0.4856520121488619,0.2326936704522986,0.6760700647497387,6996,no,131092
automated,automatisés,2,0.6805989842357396,0.0039067906863796,0.994292538018654,6692,no,168907
espn,cbs,9,0.5574975427511604,0.1557195250612021,0.7816660143330028,5965,no,3767
hey,marrant,6,0.5501811484938841,0.0718060063964362,0.8845538757000564,6294,no,138190
renewed,renouvèle,9,0.4935012684834247,0.1433803077742964,0.7748713212638514,7106,no,117953
diversity,biodiversité,1,0.6141834132954959,0.2170791714357395,0.738856078183856,5950,no,267197
ballot,élection,4,0.6170367725786967,0.032792373971883,0.9495369295976468,7213,no,100338
reserved,réservé,1,0.6417533647055443,0.0146525705357397,0.9776775776252636,6839,yes,142397
songwriters,chanteuses,6,0.5753422743711496,0.0948795750773152,0.8584355685279538,6386,no,13440
genres,inspirations,8,0.5616935558754623,0.1147694035755437,0.8303389683469341,6922,no,63598
likes,aimerait,4,0.5727449961320383,0.0586957358377859,0.9070447424975572,6921,no,408795
julius,tiberius,1,0.5773558504326003,0.169485679119366,0.7730633977718924,6696,no,862
kills,décapite,9,0.6111563364446881,0.183531461105731,0.7690521212588686,5756,no,89966
liked,aimait,1,0.6637352900177427,0.0335300161503976,0.9519121117115898,7205,no,405357
compromise,conciliante,3,0.5967920917144673,0.1883060369864162,0.7601496805271849,5796,no,162141
julius,albinus,9,0.5285302921681716,0.2183112373837947,0.7076873356055057,6696,no,862
wording,reformulation,0,0.6910419575709708,0.0,1.0,6002,no,55463
carpenter,carpenter,0,0.5667618259352769,0.0,1.0,7229,yes,23924
provider,fournisseur,0,0.6648330783531353,0.0,1.0,7291,yes,657989
screenplay,scénario ,1,0.6917872579392329,0.0975249344544416,0.8764431420238338,6075,no,28645
shifted,réorienté,0,0.5200078728382824,0.0,1.0,7220,no,95335
suite,octuor,8,0.448455523347969,0.0454238466993955,0.9080264342788013,5880,no,186778
ace,aviator,7,0.4199115304247345,0.1451340660879254,0.7431462753029814,5922,no,40444
euro,eurozone,1,0.5249185568689502,0.2590229143815589,0.6695889631041245,5694,no,98179
edmonton,ottawa,4,0.6921553449026738,0.0619934519385182,0.9177967899727716,5669,no,4586
hoped,décidé,6,0.6547018984405464,0.1026495774829014,0.8644624315840415,6965,no,177813
carlo,paolucci,3,0.6008341661394512,0.1302360566037282,0.821855613110535,6367,no,1377
kyle,ryan,2,0.5839221152015923,0.0773809483201874,0.8829871618799192,6342,no,2976
proportion,pourcentages,3,0.5976129060547093,0.1767384237807499,0.7717593849573361,7154,no,186713
yugoslav,bosniaque,8,0.6877502870517517,0.1585501407192365,0.8126550152682414,6911,no,112
liked,plaisait,2,0.657221558982706,0.0400437471854343,0.9425702858994992,7205,no,405357
chuck,rusty,4,0.544628011759047,0.1244425276854132,0.8140068642257963,5629,no,22915
phrases,interjections,2,0.6403533815511855,0.0868837183704882,0.8805290346437964,6774,no,222733
civilians,massacrés,7,0.6481788338425796,0.1355656801810562,0.8270282244336477,6285,no,102687
kyle,mike,6,0.5656955794018866,0.0956074841198931,0.8554256143760562,6342,no,2976
canon,ecclésiastique,7,0.4841305516484703,0.0714516665496075,0.8713931724068725,5780,no,40018
darkness,crépuscules,6,0.5935283481879541,0.0839879566755034,0.8760355196286681,6866,no,168890
lift,sustentation,0,0.5548571750732122,0.0,1.0,5706,no,316751
hey,!,1,0.5660954202265964,0.0558917346637238,0.9101400499603892,6294,no,138190
penn,state,9,0.4930166133938761,0.0799846567742685,0.8604110305884707,5924,no,3642
touchdowns,passes,7,0.6339833715457945,0.1219868159239183,0.8386354145363627,6908,no,34359
deer,élaphe,9,0.5805422728860294,0.0766827357123414,0.8833234665310764,6408,no,121198
beast,berserker,7,0.5585119107849196,0.0397857363915359,0.933501766922707,7145,no,93519
lyon,lyonnais,6,0.5326087724719835,0.1304601922247334,0.8032479286910902,6340,yes,1236
reformed,réformé,3,0.6086574847530524,0.0606344486224341,0.9094050808043777,5782,yes,23373
rap,gangsta,3,0.6943166320542136,0.0961943139116436,0.878313748338915,6495,no,69727
configuration,configuration,0,0.7798026803532074,0.0,1.0,6248,yes,215656
sacramento,sacramento,0,0.7321088263544779,0.0,1.0,7084,yes,12039
pronounced,nasalisé,1,0.6018376464036985,0.0835282197175794,0.8781260873257455,5791,no,120440
demanded,demandant,2,0.6506667555594291,0.0443889049699924,0.9361361866527615,6938,no,125249
swift,swifts,8,0.3926476570277688,0.1737781299990577,0.6932022976721796,7116,no,68512
tourists,curistes,5,0.619403656164915,0.2557117004160232,0.7077965796245598,7216,no,197273
leicester,ipswich,5,0.6815312909905882,0.0774526071119092,0.8979522394275489,6987,no,1493
czechoslovakia,yougoslavie,6,0.6345902624922029,0.2102063856836009,0.7511751660739822,7134,no,163
cohen,feinstein,5,0.6029234678687672,0.1037914123268094,0.8531353800020651,6523,no,1771
authorized,autorisé,1,0.5741481855586013,0.0056903993452432,0.9901862354569126,6277,yes,207847
macedonia,bulgarie,1,0.7401847323209869,0.1025489005030323,0.8783139814185549,6007,no,554
observations,observationes,7,0.5959052957904802,0.2770237263686509,0.6826503423113928,6317,no,156403
loves,déteste,1,0.6416561615781353,0.104457865820294,0.8599974508125513,6425,no,383184
lecturer,université,9,0.63031589578066,0.1587133299500892,0.798849871748288,6691,no,41066
particle,subatomique,3,0.6892498486768736,0.0866390470471275,0.8883357558993257,6721,no,65205
marshal,maréchal,0,0.6397435558596405,0.0,1.0,6032,yes,11641
strikes,frappes,0,0.5408112724421679,0.0,1.0,5768,yes,145760
remarkable,admirable,7,0.6279158922916115,0.1553729218893105,0.8016403157093689,7007,no,289856
explosion,explosions,2,0.7142008492950929,0.1357665926574236,0.8402684785836676,5990,yes,116122
tight,resserrés,8,0.4535983023040118,0.1345887577834798,0.7711803490483792,6791,no,402805
trumpet,contrebasse,3,0.7242198253756768,0.0451070926761819,0.9413681081244302,6848,no,34393
bros,warner,1,0.7117816660183613,0.0662256012622287,0.9148779143237176,5760,no,6474
nights,matins,9,0.5456852299263275,0.0688809804670088,0.8879193497753098,5830,no,312353
ambassadors,ambassadors,8,0.527626065167408,0.1965952635012459,0.7285425660375817,5677,no,23830
exploration,explorer,6,0.6209113628833492,0.215479718204819,0.7423696604649659,5949,no,195202
variants,variantes,0,0.8140654822502581,0.0,1.0,6349,yes,59912
vulnerable,préoccupante,4,0.5576559368050418,0.2011815188229824,0.7348819337647456,7058,no,231732
reveal,dissimuler,8,0.6164188688648113,0.1373617212926192,0.817769622770559,6067,no,308012
halifax,hull,4,0.6000615659233046,0.1446437140414995,0.8057705270354258,6398,no,2858
conjunction,conjointement,0,0.5780214342457403,0.0,1.0,6462,no,190203
coin,frappées,9,0.5315743187810732,0.1005086193115499,0.8409882418043978,6172,no,126345
worlds,extraterrestres,9,0.4974425246513648,0.2416845766016672,0.6730135098659721,6120,no,183793
blogs,blogues,2,0.651692997279554,0.1481941760408562,0.8147311508625802,6887,no,361395
philosophers,aristotéliciens,8,0.6754255911240381,0.1659762320504419,0.8027384449629084,7075,no,39041
trek,nimoy,8,0.4777160983614845,0.2050981008549661,0.6996282428070151,5718,no,54245
platinum,platinium,5,0.5520932782609657,0.1924548110328087,0.7415145995265965,6176,no,138378
trace,traces,1,0.5978168946542011,0.0198273595659822,0.9678984149362556,6900,yes,137102
inches,pouces,2,0.6435177185554785,0.1036010412664431,0.8613325660686973,5975,yes,405253
collaborated,travaillé,6,0.7045111534105908,0.1148259861118128,0.859855021122629,6594,no,34939
descendants,héritiers,6,0.6017459864957797,0.2479402753223724,0.7081978531795586,5683,no,50831
advised,conseillait,5,0.6505404246830103,0.0935693802694671,0.8742532625605667,6703,no,260125
evaluation,validation,2,0.6101527307394483,0.0471514162256585,0.928265451475751,5887,no,359796
administered,administrer,5,0.6409907964041899,0.1389994254601619,0.8217933743734349,5989,no,123524
predominantly,majoritaires,9,0.6036718669661131,0.2046443728953757,0.7468263498820176,6502,no,67836
uganda,burundi,5,0.7135400911004042,0.0930737580623184,0.8846117529981287,5800,no,2343
absent,absent,0,0.6148723809358807,0.0,1.0,5969,yes,122576
authorized,autorisant,6,0.5277880141840864,0.0520505707197581,0.9102326542681016,6277,no,207847
terrain,accidentée,7,0.6172158603912845,0.0546278052918038,0.9186897070224488,7203,no,123228
sensitive,sensible,0,0.6694904720844177,0.0,1.0,5842,yes,371115
outbreak,pandémie,2,0.5872924758796794,0.0361846783974378,0.941963104583372,5713,no,69050
finale,épisodes,4,0.5275562333526931,0.111855678146487,0.8250647569510746,6623,no,57248
reactions,catalyser,7,0.6228253593476714,0.1758100011394968,0.7798619872875995,6144,no,205489
temples,temples,0,0.8473440703610765,0.0,1.0,5702,yes,72570
carol,maggie,1,0.5670496921473702,0.0819024852861123,0.873792725975548,5937,no,8416
chuck,eddie,5,0.5419920754424856,0.1270784640019745,0.8100671655525443,5629,no,22915
crazy,marrant,2,0.5578231426885926,0.0213349731242299,0.9631620924550331,5839,no,425394
gathering,rassemblement,5,0.5378792346916537,0.0384181784687732,0.9333361948336932,6244,yes,256458
midnight,night,8,0.5487765876709891,0.1088374361285435,0.8344964794094452,5942,no,115301
discusses,évoque,0,0.6394705650088595,0.0,1.0,7113,no,126888
foundations,structures,5,0.5443543010660497,0.2464735309304266,0.688334779128607,6902,no,114814
exploration,explore,8,0.5956923614526558,0.2406987196355124,0.7122174960039547,5949,no,195202
civilization,néolithisation,9,0.5630746220251742,0.2738660141947374,0.6727772528387815,7299,no,114925
duck,daffy,7,0.4938830630844961,0.1231059982854267,0.8004729646063901,5993,no,78432
brussels,gand,3,0.6109550472658183,0.1730733589725461,0.7792511628463529,5954,no,3606
consciousness,conscience,1,0.731380903830367,0.0324909222466233,0.9574654789750702,6883,yes,246043
unofficial,officiel,6,0.4965797089377426,0.1179630917956139,0.8080473944941764,6783,no,34310
receiver,quarterback,1,0.5157096661434385,0.1147234564413054,0.8180243830290117,6284,no,169656
lisbon,lisboa,4,0.612754565244479,0.2172650168488239,0.7382410951065959,7303,no,652
transformation,structuration,8,0.5540344285211461,0.1552241739189458,0.7811458706529302,6328,no,192718
surely,sinon,1,0.7681991749858266,0.0087456766220479,0.9887435039900851,6019,no,429356
joke,plaisanterie,1,0.6919000392349028,0.0376459852994933,0.9483980666969992,5926,yes,178208
sketch,portrait,7,0.5112922128832481,0.040955697394532,0.9258382030383212,7268,no,66752
interviewed,interviewer,6,0.7240886697380798,0.0971648973755804,0.881687092432278,7200,no,128706
collector,collectionneurs,1,0.5405274691270029,0.1528659177135934,0.779539406324428,6852,no,96798
imo,conviens,7,0.5630439063516706,0.1023368592742035,0.8461980499572408,7140,no,8686
chad,niger,9,0.5069077427918057,0.0840419003103835,0.857785005386913,7184,no,3030
apollo,perséphone,7,0.5322424283463434,0.2289601825278729,0.6992125627828316,6807,no,2219
bacteria,microorganismes,2,0.8054681648885738,0.0390795126606613,0.9537272865706472,6650,no,272230
yeah,disais,2,0.6868367804048658,0.0174726797011726,0.975191757755828,5802,no,206356
mascot,mascottes,1,0.6583545240584494,0.0696684316877733,0.9043046223503168,6788,no,21981
biased,dénigrant,8,0.6017318472255442,0.1022273765512298,0.854782247183615,6818,no,58044
judaism,karaïsme,8,0.6862223601848916,0.1491671463797348,0.8214400046833781,6034,no,1051
smooth,anguleuses,7,0.5432361664962937,0.0975811823619816,0.8477238755538703,5746,no,409754
leicester,manchester,3,0.7029286739683646,0.0560552241341328,0.92614438293846,6987,no,1493
exceptions,restrictives,9,0.55626171648218,0.2461738603353386,0.6932166675464828,6706,no,120147
wanting,voulant,0,0.7695139993569886,0.0,1.0,7295,yes,368475
export,importation,5,0.7334638259716759,0.112288284740471,0.8672326284282978,6445,no,205304
ethics,éthiques,1,0.6799094304075792,0.1142829802385634,0.8561016465196581,6008,no,152610
infinite,infinis,4,0.6619062825633802,0.0763833605622604,0.8965401163710193,6727,no,103329
consumption,consommation,0,0.8497689395252774,0.0,1.0,5695,yes,423879
collector,bibliophile,7,0.4933652623850486,0.2000281244555477,0.7115228840486013,6852,no,96798
dubai,dubaï,0,0.8111193468703739,0.0,1.0,7061,yes,13630
propulsion,turbines,8,0.6293824198677274,0.1837167617961392,0.7740536874970225,6621,no,19394
plains,plaines,0,0.6960830159521263,0.0,1.0,5918,yes,41195
innocent,innocente,1,0.6748781489426299,0.0496778562465706,0.9314368304302462,6631,yes,186939
broadcasts,diffuse,2,0.6923607977019037,0.0129110286995142,0.9816935425233254,6157,no,41348
presbyterian,méthodistes,5,0.6712086547140964,0.0819675859639988,0.8911707757931898,6209,no,835
adr,autres_projets,4,0.4459017648117418,0.0821836666241373,0.844374296786265,5833,no,682
feeding,nourriture,5,0.5985445145912209,0.0928115043790536,0.8657543988446217,7053,no,225102
findings,observations,7,0.5879422568835282,0.1238945942894849,0.8259508564563313,5952,no,335564
winston,featherstone,7,0.4832362538287736,0.1809255628025109,0.7275881294709338,7332,no,2808
cleaned,dégraisser,9,0.5206425462288331,0.0972603044865489,0.8425961227174384,6535,no,148462
configuration,configurables,7,0.6565614430048707,0.1232412373483367,0.841958433263508,6248,no,215656
joke,blague,0,0.7295460245343962,0.0,1.0,5926,yes,178208
inland,lagunes,9,0.5635706656636192,0.1090734551610098,0.837843739677244,6930,no,46861
emmy,award,3,0.6242511786054601,0.1626299270393805,0.7933233802759732,6638,no,950
maintains,entretiennent,6,0.52187882384507,0.0707230374960888,0.880656740874842,6449,no,142165
platinum,charts,7,0.5215281020974802,0.2230199871962941,0.7004626156413415,6176,no,138378
mutual,réciproque,4,0.5456669927202933,0.0999831312287355,0.845143480160427,5843,yes,224155
mathematician,informaticien,9,0.6576295701734005,0.2546480928394963,0.7208655838415542,7056,no,13466
espn,basketballreference,7,0.5641564918354929,0.1490605759768696,0.7910025114316455,5965,no,3767
formats,microformats,2,0.6361257480500104,0.1357511743170503,0.8241284712843187,6415,no,163655
tuesday,samedi,2,0.7412172734178513,0.0136855199744136,0.9818711493794904,7117,no,16279
problematic,gênant,6,0.6895707903882932,0.1016225879283595,0.8715578381803797,6307,no,94165
darwin,fitzroy,9,0.4825940080435877,0.2947984996824165,0.6207855147141196,7311,no,2059
arbitrary,arbitrairement,2,0.7097487647655436,0.0862239081100273,0.8916747885344726,7277,no,70229
adr,multipolarisées,1,0.5083306359214137,0.0197547955144654,0.962591667297559,5833,no,682
striker,footballeur,1,0.6708380499833022,0.0322969867376388,0.9540671634167808,6429,no,30805
aggregate,finale,5,0.4866396872543611,0.0276002232585544,0.9463281190465646,6348,no,83864
presbyterian,presbytérien,1,0.7460993182702536,0.0070769224078417,0.9906038958405402,6209,no,835
rivalry,rivalités,1,0.6651497776953826,0.1178465153629773,0.8494928821403837,6654,yes,40461
