en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
rifles,винтовочный,3,0.6491966351039009,0.003670607647874,0.9943777120254912,7032,no,36408
rat,обезьяна,0,0.470819478423207,0.0,1.0,7314,no,63749
johnston,кларк,4,0.5787104937913637,0.0457912962009189,0.926675476460228,6849,no,1985
vfd,удалению»,3,0.5757258545541902,0.0335453359333238,0.9449418642189824,6875,no,84
janeiro,бразилиа,4,0.6943306374482676,0.1251908892677484,0.8472390471920695,6777,no,954
strait,полуострову,7,0.5933706641900542,0.0731520496164999,0.8902482269528013,7363,no,8895
reflected,отражается,4,0.5953651261418405,0.0308382853945803,0.9507535653328412,6207,no,180001
boom,бурный,7,0.4091380418092489,0.1233831431742593,0.7683037846126621,6505,no,114183
oslo,осло,0,0.7238603235189929,0.0,1.0,5892,yes,818
divorced,развода,6,0.6835921941912694,0.0981132823608056,0.8744881732266211,6564,no,65435
hitting,промахнулся,2,0.4831959721748111,0.0177391371100889,0.9645879540457604,6711,no,227251
manufacture,производстве,1,0.7210707291985651,0.036075644874849,0.9523531431831818,7252,no,157456
fights,поединков,7,0.5532142539958507,0.0935249406906607,0.8553900220381814,6827,no,104969
admit,действительно,7,0.6132010819318563,0.0567915737062081,0.9152355279892987,6577,no,348615
reforms,реформам,4,0.6785407689987577,0.0794259939710355,0.8952117720045716,6255,no,131298
thames,ньюкасл,9,0.4837623725187328,0.1222265829312783,0.798302292752989,6951,no,877
shallow,глубинами,4,0.6564878052811427,0.0340329417218467,0.9507140924156774,7486,no,108851
zones,зоной,9,0.5428166796705507,0.1642234415392147,0.767731085389859,6996,no,131092
prussian,прусским,9,0.637037889221705,0.0791482383601569,0.8894864961607203,7161,no,208
graph,диаграмм,5,0.5802172604708126,0.0172367827392239,0.9711496090199456,5888,no,97838
bruno,норберто,9,0.5263754531696222,0.1549828685238944,0.7725383787216623,6941,no,2193
trend,тенденций,1,0.5841185278554719,0.0460321803621892,0.9269505218959632,6492,no,498311
harder,гораздо,8,0.571322595899893,0.127159835196888,0.8179484128223279,7553,no,370580
regiments,полков,0,0.8121638558380986,0.0,1.0,6469,yes,14610
decrease,увеличения,8,0.6493129243530624,0.0389359993673807,0.9434274460511964,6838,no,353877
uganda,лесото,5,0.6431435242319744,0.0274341887489442,0.9590887257093722,5800,no,2343
webb,уэбб,0,0.6349033472698933,0.0,1.0,7501,yes,1199
announcement,анонсе,8,0.5499818609757252,0.033893264454393,0.9419511758966864,6279,no,257805
cry,скажи,8,0.4626906626919166,0.0601048362747665,0.8850318405694672,7321,no,235647
molecules,низкомолекулярных,7,0.7423904236798731,0.0713599431923068,0.912307329007305,7512,no,96188
ethiopia,эритрея,8,0.5942414789204175,0.0837081730068908,0.8765274489500494,6601,no,1566
apartments,пятиэтажных,6,0.6026230250813607,0.040521619929999,0.9369945466477712,7608,no,174876
foundations,фундаментально,9,0.5350156982228598,0.0867255436749578,0.8605118370300886,6902,no,114814
arcade,аркадной,0,0.726075050410045,0.0,1.0,6479,no,45634
kingston,банбери,9,0.4975044075162056,0.092707321170496,0.8429253153325469,6083,no,2478
skiing,горнолыжных,1,0.6592249398115699,0.0017903185147252,0.997291562498484,7278,no,114536
delegates,делегатами,3,0.5967677261690856,0.1272277471114069,0.8242699687956253,6771,no,98685
formats,форматами,7,0.6155125948925173,0.1030306367422877,0.8566117775434667,6415,no,163655
impressed,ценил,8,0.564709424407009,0.0955181078725422,0.8553254700803687,6447,no,263477
theodore,теодор,0,0.505523506309313,0.0,1.0,6770,yes,1392
naples,флоренция,6,0.7025075645726894,0.0722745981726596,0.9067162337390896,6698,no,1879
authorized,санкционировал,7,0.4878149001892916,0.0228243806463163,0.955302340609272,6277,no,207847
footage,видеозаписи,6,0.6301008763545679,0.0397125562482867,0.9407110184488744,5911,no,145412
malayalam,маратхи,9,0.5321447143572882,0.072807238650591,0.8796478988313263,6722,no,1641
graduates,студентов,8,0.6206936118706194,0.156968809312558,0.7981530223953252,7211,no,155458
itunes,сингла,7,0.6166062084375807,0.2052594347001943,0.750251836885965,7526,no,22104
edgar,алфред,7,0.4779180359081875,0.1088637591714251,0.8144731822215875,6041,no,1556
xbox,xbox,1,0.8394423296561989,0.0015860411348391,0.998114164527711,6919,yes,43268
agreements,соглашений,1,0.7685415301901625,0.0141785284355647,0.9818855690750292,7548,no,225600
mathematician,филолог,7,0.6495399757443706,0.2207055818577531,0.7463870054494898,7056,no,13466
motto,лозунг,5,0.4774515554751649,0.1871652944023815,0.7183861732713125,6914,no,50679
likes,недолюбливает,9,0.5466987087468871,0.0631636216959659,0.8964297046349797,6921,no,408795
freight,грузо,3,0.721414214829021,0.0254753641930998,0.9658913915676076,6154,no,79405
planets,планет»,6,0.7115823479195025,0.1325230871198728,0.843001736964659,5958,no,87925
chang,чан,3,0.5931283608351001,0.0189622341782605,0.9690205431471356,7180,yes,3806
correspondence,переписки,0,0.6732640185294474,0.0,1.0,7563,no,100137
chocolate,шоколадного,9,0.5643010832420694,0.0938499210048624,0.8574036651174798,7586,no,351231
autobiography,автобиографии,1,0.7119405961637837,0.0157056221682971,0.9784158540611978,6609,no,24649
inscription,надписью,3,0.6356212767341071,0.1042556276544287,0.8590905770459346,7059,no,26613
geoffrey,реджинальд,3,0.5258622697240234,0.0134581935177824,0.975046017284628,7416,no,382
duchy,герцогстве,5,0.6789194751823606,0.086643647604228,0.8868236399777825,5944,no,1402
tight,упругий,7,0.4142122140699411,0.0602239982517073,0.873061969791467,6791,no,402805
speaks,говорят,5,0.537253978112279,0.098003621762795,0.8457261718992927,6243,no,217215
sustainable,предпринимательства,7,0.5706560685477641,0.0628679703616166,0.9007646647949704,6080,no,371619
communicate,распознавать,6,0.5669615810477002,0.068819190591342,0.8917564140640394,7376,no,374344
ethics,этического,2,0.6080810969347191,0.036501715548994,0.9433715655427652,6008,no,152610
depicts,изображающие,8,0.6425438653795215,0.1068155602267644,0.8574575076034535,7445,no,40290
burn,сжечь,3,0.4931001499828702,0.0255432735070054,0.9507498363034692,6025,yes,352436
coordinator,координатора,3,0.5372965912776901,0.0809686367534061,0.8690389931659981,7255,yes,104881
duchy,курфюршества,7,0.6428815075434071,0.1226816152431815,0.8397498369610199,5944,no,1402
secular,светских,3,0.624862557796769,0.0227986975906918,0.964798422939392,7098,no,99134
deposits,залежи,3,0.6191930603056855,0.0325775462525776,0.9500168526705944,7605,no,154243
jail,тюрьмы,0,0.7459848491550913,0.0,1.0,5801,no,188390
julius,энгельберт,2,0.5357048391047659,0.004245798060636,0.9921366921929652,6696,no,862
mediation,посредничествах,3,0.6402771111345655,0.0372047092883869,0.9450838263598572,6164,no,66004
audiences,зрителей,5,0.6062785312042266,0.0925563979782974,0.8675561364876723,7042,no,170048
martha,мэри,0,0.6125733184831018,0.0,1.0,6707,no,2419
receptor,рецептор,1,0.699340517851292,0.0166273594480504,0.976776389031908,7511,yes,46748
cello,струнного,7,0.7226061858024022,0.0597877589226633,0.9235835612919104,7280,no,18903
lutheran,евангелической,2,0.7033924722513649,0.0178338155932484,0.9752729262731884,5820,no,753
mvp,mvp,0,0.6228205849580536,0.0,1.0,7536,yes,1055
evangelical,евангелического,4,0.677459358630285,0.0664894231681491,0.9106263431100504,7138,no,36492
interactions,взаимодействия,2,0.6978472250477245,0.0266390711376328,0.9632304002464978,6476,yes,166569
catalina,китт,5,0.5031486044899582,0.2206380555692393,0.6951614781748069,7471,no,781
dimensions,размерами,9,0.5780899530643683,0.0392082334211394,0.9364841266675908,5817,no,200430
insert,вставить,0,0.6726897659409271,0.0,1.0,7316,yes,147613
prohibited,запрета,9,0.6301242805261046,0.0306448165207551,0.953622503446795,7090,no,108953
firing,выстрелов,4,0.6159788354673621,0.0247490301574174,0.961373569833295,5879,no,105682
audiences,публики,2,0.6320234720248423,0.0668114571576816,0.9043959390584044,7042,no,170048
remembered,запомнили,6,0.5400061117407636,0.0585691735507551,0.9021523691506396,6030,no,189553
attraction,аттракционы,1,0.5711324543541725,0.01132115514386,0.98056299255555,6546,no,180538
ain,gonna,2,0.4568584369834336,0.0458940852450746,0.9087143610107736,7055,no,5145
capitol,a&m,8,0.5047578622633477,0.1392327526062816,0.7837969228255475,6028,no,17936
quit,ушёл,1,0.6134729450042182,0.0353611310403099,0.94550050260017,7344,no,292480
endorsed,голосовал,6,0.4955131847210213,0.0449604834031661,0.916812814287124,7306,no,75017
publicity,саморекламы,2,0.5424369941526865,0.0454850911169815,0.9226341512649276,7101,no,118875
disbanded,расформирован,1,0.6253534130083332,0.0019958813235024,0.996818548547778,6103,no,11417
administered,назначались,8,0.4863785168980298,0.0948727489472245,0.8367784217910291,5989,no,123524
praise,критиков,9,0.6129411659385069,0.1227772216275944,0.8331192699508773,6123,no,179103
stolen,украденный,1,0.6122426657920372,0.0228268850062305,0.9640560864907826,5933,no,182823
manufacture,производства,4,0.7092861580101488,0.0478602160632652,0.9367886874954184,7252,no,157456
imposed,налагает,9,0.5300468177959852,0.0540037532998711,0.9075358265662788,6373,no,151356
iso,стандарту,2,0.5783736912425317,0.1619762199425616,0.7812166686380998,6351,no,9651
exterior,интерьера,1,0.6482696137909212,0.0134662107417895,0.9796501711973976,6998,no,169273
barrier,барьерный,0,0.6038401825561334,0.0,1.0,6982,no,147355
cent,миллиона,5,0.4881527767270467,0.0797937266189302,0.8595048545085907,6679,no,533892
monte,monte,1,0.6059332407205689,0.0639039964393699,0.9045977247990598,6405,no,8147
measurement,измеряют,9,0.645738719367589,0.1004271396055809,0.8654090931689331,6541,no,179748
boxers,спортсменов,3,0.5677712722662251,0.0516528296829439,0.9166115275133696,6906,no,17662
strait,проливе,3,0.6282496331062664,0.0382730807002877,0.942577979853518,7363,no,8895
syracuse,сиракуза,6,0.5397331048658558,0.0498446247728356,0.9154570767057606,6690,no,1938
biographies,биографиях,7,0.6335688374632427,0.1304115318492396,0.8292998916103055,7411,no,20618
stamp,почтовых,2,0.5710224091284378,0.0039285623542641,0.9931671350269518,6892,no,105708
highlights,показываются,1,0.4847704289082696,0.0019498724778665,0.9959938542273384,6957,no,227178
barely,еле,4,0.5857102660672201,0.0723477922862387,0.8900586485221962,6710,yes,254289
filmography,фильмографии,1,0.6364194880182694,0.0131346971507253,0.9797789045923736,7604,no,2507
lebanese,ливанского,4,0.6177106024815762,0.0291987325885503,0.9548642583966034,7063,no,1405
associates,соучредителей,2,0.4494424123447252,0.0415004767044071,0.9154678117758542,6599,no,126010
objection,аргументировать,9,0.6309776069217639,0.0503995066132044,0.9260328742893448,7582,no,55542
sank,потопили,5,0.6798608312327008,0.0759049709497514,0.8995654861194329,7459,no,33690
cooking,кулинарии,3,0.6009933783097106,0.0133124603012821,0.9783292629427338,6874,no,459708
carnegie,йельский,4,0.4970214979463287,0.1562108374847099,0.7608648117799719,7383,no,847
baden,вюртембергский,6,0.6828370121106027,0.0871321204849275,0.8868368655361427,7071,no,285
indo,индоарийских,3,0.5629308570065119,0.0575057185226612,0.9073141062426656,6639,no,476
frog,лягушек,3,0.5062480208452733,0.0457665754594606,0.9170917295197832,7094,no,37503
bruno,алессандро,6,0.5300636240811218,0.1512946976123947,0.7779513468972512,6941,no,2193
blow,ударить,2,0.5442571863786485,0.0510878650118376,0.9141878060588275,6873,no,252984
doug,майкл,4,0.6349657768761401,0.0760041412214036,0.8930979507195184,5881,no,3130
emily,эмма,6,0.6336794048560517,0.0524341238105379,0.9235780645333728,6060,no,6218
winston,трумэн,3,0.5265636465051529,0.0728700429425126,0.8784351893707257,7332,no,2808
née,урожденный,4,0.6986505969465067,0.0779522729432911,0.899624021535804,6088,no,0
garcía,мануэль,8,0.6242250023231017,0.0329190587317468,0.9499058719652655,7343,no,0
derivative,производных,2,0.6175076253655736,0.0265747148963149,0.9587401901354576,6905,no,42934
dale,колин,4,0.5118490617079802,0.0246899415287764,0.9539829511371392,6167,no,3913
staged,сцене,7,0.5172957822235001,0.0825134922353466,0.8624337839560899,7360,no,56716
thriller,остросюжетный,2,0.7113683215355275,0.0613582430255682,0.9205951421374786,6187,no,45823
voluntary,добровольном,8,0.5302303129494561,0.0864604439239706,0.8597993516842732,7265,no,152096
spotted,пятнистый,6,0.4785883266789988,0.036433856330565,0.9292576950420628,6802,no,115863
integrity,целостности,1,0.6478710060083762,0.0251706910952324,0.9626015873852202,7427,yes,228538
sculptures,скульптурные,4,0.7394766387991931,0.0426341998090291,0.9454882892495168,6648,no,53343
trustees,попечительского,2,0.6392970217486201,0.0362899718955697,0.94628379137405,6647,no,48852
greene,стивенсон,4,0.5799578897236675,0.0094928307359651,0.9838954633415954,7264,no,1968
monk,бенедиктинец,7,0.5346670132489637,0.1577407186272187,0.772185214916944,6400,no,37008
tan,jiang,6,0.4465205416226414,0.0232656328588221,0.9504761227073102,6946,no,72754
genres,жанровых,9,0.6489975683565458,0.1521075772697714,0.8101278239189798,6922,no,63598
fraser,маккензи,5,0.548970938228406,0.0859220037482904,0.8646669413574232,6414,no,1085
pointing,указал,7,0.5021771388410619,0.0232658057921989,0.955721537362277,6108,no,182376
explorer,эксплорер,3,0.5348992748204184,0.0571102603198533,0.9035315194605412,6201,no,38234
superintendent,начальник,4,0.5730191605140778,0.046827917183987,0.9244524676023438,6493,no,30222
humanity,человеческой,6,0.6215657896962975,0.1208506111396777,0.8372199065058401,6576,no,207744
accounting,бухгалтерского,0,0.7052429333758796,0.0,1.0,6528,no,314871
cnn,newsweek,1,0.5772681996857048,0.0628542673511496,0.901808996578258,6751,no,5277
portsmouth,ньюпорт,9,0.5713977350036109,0.0788735512652313,0.878706698372312,7038,no,982
jail,ареста,9,0.6110384790197907,0.1349463701353006,0.8191030685299547,5801,no,188390
monkey,обезьяны,3,0.5722395400234983,0.0523242005001597,0.9162228014449108,7424,yes,58137
pleasant,приятным,1,0.4753997269511826,0.0223052824241969,0.9551837293094756,7519,no,250768
gather,собирать,1,0.6132794690744917,0.0136310179606812,0.9782568353176768,7601,no,252209
humanity,человечности,5,0.6272387426082109,0.1151776582277643,0.8448611074619686,6576,yes,207744
prairie,саскачеване,8,0.4827838334338143,0.0556497919556999,0.8966450285948584,7236,no,29869
cox,филлипс,5,0.5183968762336912,0.0101123405531915,0.9808662929008686,6127,no,3786
referendum,референдумов,7,0.6873734378111058,0.0656061126726771,0.9128713221620351,6669,no,55261
shots,выстрелов,0,0.5241590765942704,0.0,1.0,5961,no,354211
paragraphs,абзацы,1,0.6972587208077519,0.0138498779684366,0.980523540297119,7000,no,78042
listening,прослушивание,8,0.5548060655534237,0.0552779521967078,0.9093928859166612,7426,no,421294
tribune,times»,7,0.498902407402055,0.1326856844597603,0.7899173746790803,6674,no,3120
bow,тетивы,9,0.4509850734471819,0.0414723418336347,0.9157849175446252,5873,no,133731
wizard,волшебника,2,0.5316226266251257,0.0046830156961908,0.9912680096447968,6068,no,52393
teenage,подростковых,9,0.5801693199889342,0.0869539286805463,0.8696583744398529,7208,no,110938
fake,подделать,3,0.5914286859379466,0.0160706928430202,0.9735461575692994,6817,no,254311
buddhism,даосизма,7,0.6905374924983209,0.0887349676627479,0.8861310103985874,6387,no,2144
distribute,распространять,0,0.5953893014191549,0.0,1.0,7484,yes,146207
variants,вариантами,5,0.5925244516513346,0.10259981664407,0.8524007557732561,6349,no,59912
kilometers,протяжённость,8,0.614902314107145,0.152813007362041,0.8009509474558865,6385,no,86652
elephant,обезьяна,5,0.5385349156974176,0.0419061623367357,0.9278029003759276,7449,no,73184
admission,аккредитация,4,0.488819703373646,0.0340100948992683,0.9349499683996296,7083,no,191830
enterprises,предпринимательских,2,0.5725487608091637,0.033546644623049,0.9446512144418476,7139,no,195609
trinidad,тринидада,5,0.6209263615443306,0.0695168006322299,0.8993156794933207,6580,no,2154
bomber,истребителя,2,0.7060825022222248,0.0064676298538115,0.9909232634131048,6071,no,28362
ruins,руинах,7,0.6395070230410141,0.1615347017803484,0.7983442100767326,6048,no,75473
halifax,плимут,4,0.551011000917268,0.0412858122972741,0.930295400251766,6398,no,2858
everyday,повседневной,1,0.6294539377025976,0.0172927513282938,0.9732619406924125,7250,yes,515693
nominating,выношу,9,0.5978654959479061,0.0608750102798518,0.9075887854104352,6816,no,12296
norton,нортон,2,0.4835067908432015,0.0697799572339925,0.8738810255685775,6851,yes,2774
coordinator,координатором,2,0.5437989727027812,0.074466255328315,0.8795561323002792,7255,no,104881
duck,лягушонок,9,0.456813949161079,0.0372408746671429,0.9246219794423236,5993,no,78432
nephew,брат,1,0.780687080641195,0.055530254775891,0.9335935140017232,5841,no,46102
abortion,аборт,3,0.660545332051059,0.0153896713264036,0.9772320248995752,7447,yes,152044
eliminate,предотвратить,6,0.5794101440648225,0.0740331585102813,0.8867030112352061,7308,no,372089
rap,рэпкор,4,0.6551608273042545,0.0730403579649677,0.8996975568805698,6495,no,69727
header,div,5,0.445716746926912,0.0283115043896473,0.9402746475320504,5913,no,102354
carroll,митчелл,6,0.5472519453510323,0.065216188204772,0.893519050817964,6527,no,1311
diana,джеральдин,6,0.5236905628921571,0.0570608176108289,0.9017465656966518,6547,no,2983
floating,плавающей,0,0.5511399529802024,0.0,1.0,7266,no,150063
pin,разъёмом,0,0.5146872916328198,0.0,1.0,5936,no,142741
questionable,сомнительные,8,0.6266476323153279,0.0692426789943784,0.9004977108187358,7533,no,75445
nights,ночью,2,0.5589563650818261,0.0920781929575994,0.8585663513241284,5830,no,312353
bits,байтах,2,0.5675557241402256,0.0039876227392459,0.9930230615735138,6780,no,206273
implies,подразумевает,0,0.6698447346677616,0.0,1.0,6396,yes,173901
garage,гаражного,6,0.5619136129591853,0.1221236935695585,0.8214663258802438,7403,no,249509
confirm,подтвердят,6,0.6726188534630753,0.1238843570898275,0.8444647109409242,6260,no,236654
introducing,разработал,8,0.4954929354211169,0.0645007545289541,0.884818783342532,7333,no,147981
reliability,авторитетностью,9,0.6085501067653194,0.0856090604606502,0.8766722900127286,6825,no,167753
beetle,листоедов,1,0.518545767722348,0.0103509795797682,0.980429110913296,6319,no,16514
nat,nat,0,0.4483817198955523,0.0,1.0,6893,no,6165
emma,карлотта,8,0.5846238293130054,0.0763120036281849,0.8845394668819914,5998,no,5167
brussels,брюсселе,0,0.7407428539734017,0.0,1.0,5954,yes,3606
archaeology,археологического,5,0.690330228743008,0.0904756892887208,0.8841252516159281,6884,no,23743
divorced,женаты,7,0.6823994665129655,0.0993060100391095,0.8729623713561202,6564,no,65435
manuscripts,рукописных,2,0.7580239316182652,0.0574940777123615,0.9294999288126666,6567,no,44759
romans,римлянами,2,0.7225822448455352,0.0491784845790236,0.936277549888173,7221,no,2089
conventions,регламентирующие,2,0.4840295940073081,0.0355941952002243,0.9315000661257092,6714,no,67831
lat,andrzej,5,0.3640669968341276,0.0341943496482364,0.9141409279352428,6116,no,7774
prairie,скалистых,6,0.4861185213015326,0.0523151040879816,0.9028383414016244,7236,no,29869
announcement,объявление,6,0.5522716266085836,0.0316034988215345,0.9458728460160836,6279,yes,257805
pastor,прихожанином,3,0.5850384877239048,0.0458947380878556,0.927258961471228,6672,no,103447
refuge,бежавших,8,0.5074560471523526,0.0589482947376553,0.8959254186841972,6712,no,63945
identifying,выявление,5,0.5459772913415045,0.1161013616845184,0.8246411341705725,6920,yes,194199
budapest,будапешт —,5,0.658029670329058,0.1198265623184376,0.8459528158428474,6271,no,1009
millennium,тысячелетием,4,0.5520681322504841,0.0588540169823006,0.9036636385565472,5870,no,39282
boarding,обучались,8,0.483446211400857,0.0532963339936126,0.9007041002228668,7043,no,75344
rainbow,зимородок,3,0.438762403321862,0.0497152980933959,0.8982240172901308,7159,no,52785
notion,детерминизм,0,0.6486267934478358,0.0,1.0,6438,no,244484
consciousness,подсознание,6,0.6579912735618582,0.1103246047234193,0.8564072306176451,6883,no,246043
rescued,спасён,2,0.6151902645876084,0.0193738315056181,0.969469070776466,6011,no,59230
spots,пятнышки,0,0.5767124243872509,0.0,1.0,6070,no,340056
lit,пламя,6,0.4069900016584876,0.0673799170497296,0.8579591276925492,6897,no,124561
baden,вюртемберг,1,0.7607452145345228,0.0092239180610074,0.9880204054025984,7071,no,285
assumption,допущение,3,0.4868976991306435,0.0761184020292078,0.8648024419330126,6224,yes,131169
climbing,альпинизме,3,0.5533889704129366,0.0354599514325786,0.9397809011495796,7409,no,172651
protecting,защищающий,9,0.5702246271522673,0.0290961559653336,0.9514514483980038,6888,no,240101
rainfall,засушливый,8,0.6461941646541925,0.1036352621352335,0.8617882168495671,7281,no,54676
sailed,фрегатом,9,0.6502210868101832,0.1441227265896393,0.8185637954769378,5927,no,39406
baltic,балтийское,4,0.6733950414038024,0.0706109223575186,0.9050936070451032,7133,no,642
diet,диете,0,0.595655639478849,0.0,1.0,5845,no,1259119
silk,шёлкового,6,0.5804497342070296,0.0367625437933228,0.9404377633049908,7547,no,124116
philosophers,теологов,9,0.6415677335340457,0.143339410875998,0.8173804227712368,7075,no,39041
crowned,коронованным,8,0.4709053085682663,0.0762948468838107,0.8605723223510807,7294,no,33215
curve,\infty,0,0.5803161645337103,0.0,1.0,6147,no,154360
permanently,надолго,4,0.5010292632635291,0.0777099922412024,0.8657253823685593,5995,no,140804
bots,ботов,0,0.5924688053578933,0.0,1.0,6954,yes,23643
mask,маску,0,0.587772930744349,0.0,1.0,6761,yes,153562
scattered,разбросанные,0,0.6429625834742426,0.0,1.0,7492,no,105912
bombardment,авианалёта,1,0.6056868866943426,0.0138865531655669,0.977586913395276,7190,no,12490
neighbouring,приграничных,2,0.5684647682600587,0.1053579385704416,0.843641454194947,6526,no,40535
illustrate,иллюстрирующие,3,0.6103003025967282,0.0164434935005225,0.973763611857163,6276,no,119205
religions,религиоведении,8,0.6572418755503097,0.1225271343222873,0.8428673969201386,5928,no,109776
marco,себастьяно,3,0.6124357401036312,0.0309208850768966,0.9519381881421984,6202,no,1293
wei,юань,5,0.6726659176897394,0.0318385589165063,0.9548071588276064,7518,no,2402
slight,неровности,9,0.5064419879437205,0.0465887209228907,0.9157574431655516,7245,no,212485
betty,бэтти,4,0.5710297165740563,0.0245131535488254,0.9588389773791306,6440,no,3717
bach,иоганнеса,1,0.5815562215264207,0.0325624333538833,0.9469769675695164,6928,no,1550
kyle,джейс,8,0.5593751934050852,0.0859597516533807,0.8667982381682539,6342,no,2976
hosting,подкаст,4,0.4556300945324371,0.0310339722050567,0.936231223288987,6186,no,619516
healthy,здоровый,6,0.6347592296107328,0.0713369478402216,0.8989699277260615,6657,yes,1284843
boxer,полулёгкой,7,0.546029228628361,0.1187158161532205,0.821411506433677,6622,no,27671
carol,дороти,7,0.5224928360910657,0.0476028362728682,0.9165002672700876,5937,no,8416
voltage,трёхфазного,9,0.6499834929701452,0.0932639204523214,0.8745183383513376,6439,no,132096
elevated,невысоким,3,0.4734226225378886,0.0544952680024496,0.8967732123139978,6014,no,142421
ludwig,людвиг,0,0.6668420808738504,0.0,1.0,6456,yes,833
chocolate,шоколадных,1,0.6482468672782107,0.0099041369687211,0.9849515735677504,7586,no,351231
pollution,загрязнении,5,0.7025306201281283,0.0743154090472399,0.9043370162731904,7529,no,197117
dragons,драконе,7,0.4662869155595568,0.0965603662703011,0.8284430441657704,6482,no,31852
distant,далёких,5,0.5133472893781148,0.0388215278116386,0.9296926472428856,6581,no,166675
sofia,пловдиве,4,0.5268186981243577,0.1258636821537361,0.80715936884935,6673,no,1029
darwin,дарвин,0,0.625981351060446,0.0,1.0,7311,yes,2059
aviv,авивского,6,0.6886803292476905,0.1145427754860889,0.8573960649151732,7467,no,442
guides,путеводителей,0,0.4872356511195842,0.0,1.0,7401,no,237867
linda,холли,3,0.5631604668470107,0.0340554347240016,0.9429763430035658,5832,no,4546
crawford,кроуфорд,4,0.6090848065207688,0.0113296780841219,0.9817385338910368,6909,yes,1813
portions,частей,6,0.4791372612468169,0.0646706005391058,0.8810782169887712,6006,no,142431
pollution,загрязнению,4,0.7194197643276361,0.0574262648477321,0.9260776747373082,7529,no,197117
baden,бадена,4,0.7375442410802165,0.0324248915153136,0.9578880631149318,7071,no,285
pocket,pocket,5,0.4311114138092102,0.036212184033059,0.9225115440344588,6828,no,311292
productive,плодотворной,8,0.524993387294239,0.1099301031429915,0.8268608662324183,7064,no,264497
surrender,капитуляцией,7,0.6500816113909772,0.08613090680759,0.8830080925296637,5982,no,91229
boeing,авиалайнеров,5,0.7317009999833379,0.0943650501446741,0.8857657324979634,6635,no,2189
jeremy,джейсон,7,0.5733202656681329,0.0180751074958327,0.9694365084408236,6015,no,4991
barrel,гильзой,1,0.5742994325137607,0.0359630625330902,0.9410695187317232,7410,no,117841
lucky,счастливы,2,0.4453965471576168,0.0623579409100837,0.8771887942391375,6465,no,377315
joins,направляется,7,0.5638056124776833,0.0476284749210564,0.9221036643153392,6627,no,88974
considers,заявляет,9,0.6220520395352342,0.1019036852323758,0.8592404455879026,6792,no,131577
velocity,траектории,4,0.6380498961377881,0.0180919550676872,0.9724267625446412,6613,no,86178
threw,схватил,6,0.5480519808772755,0.0368382727004837,0.9370167779764752,6667,no,174050
henri,франсуа,2,0.6919098736968959,0.0589182118524825,0.9215290251038328,5858,no,666
diary,дневников,3,0.6491651705219266,0.0458541925224182,0.9340245826798748,7057,no,75370
desired,желаемой,0,0.5867998394941637,0.0,1.0,6304,no,383727
freeman,уильямс,3,0.5981268690481369,0.0487139302715002,0.9246894594114368,7607,no,2997
plates,гравировки,8,0.4682681777451822,0.065829275933682,0.8767466957944662,6225,no,164087
refuses,уговаривает,4,0.7677518851517193,0.0723514225792425,0.913877945827095,6283,no,76521
orlando,монтего,6,0.4888620849890788,0.1025245178366935,0.8266370638989632,5853,no,19460
wonderful,удивительный,5,0.5953302205875903,0.0234227874487046,0.9621451740120984,7398,no,1173390
voluntary,добровольным,2,0.5713978916405283,0.0452928652328984,0.9265549795775606,7265,no,152096
vinyl,vinyl,7,0.6134688733175319,0.0813607169314449,0.8829055093893006,6287,no,112348
johnston,ричардс,5,0.5687688392494925,0.0557329507427901,0.9107561393163038,6849,no,1985
collapsed,обрушилась,8,0.4703359931826366,0.0704463374864352,0.8697325458114046,6352,no,75699
scales,головогруди,8,0.5031148560198825,0.0249597250868184,0.9527344697513944,7123,no,100517
dos,os/,6,0.534327286210512,0.1851481147500474,0.7426623418912456,5810,no,17467
ultra,voltage,4,0.4347944317970859,0.063746283820497,0.87213424736728,7522,no,68670
mediation,доарбитражное,8,0.6153328723210905,0.062148948101862,0.9082647737129502,6164,no,66004
sustainable,экологического,4,0.5915069467864423,0.0420170921229383,0.9336771936937528,6080,no,371619
illustration,иллюстрация,2,0.6283922858929607,0.0241558752282509,0.9629822338526768,6341,no,112826
adoption,принятие,0,0.6122044002141224,0.0,1.0,6837,yes,212733
clinic,клиник,3,0.6482999026366087,0.0555849686190388,0.9210311644859168,7525,no,185190
compounds,алифатических,4,0.6811295813738908,0.0083494427460363,0.9878902149971946,6107,no,144323
retreat,отступали,7,0.5959114869173467,0.0739853220262074,0.8895571362059712,6188,no,132860
clinic,клиники,0,0.7038848712556476,0.0,1.0,7525,yes,185190
alias,псевдонима,7,0.4379816692671202,0.1708287290024869,0.7194056975898814,6929,no,24360
motorcycle,мотоциклетных,9,0.5892337379454337,0.0594476614398168,0.9083561491108656,5866,no,173801
variants,варианта,8,0.5765501304291266,0.118574137866278,0.8294202299150805,6349,no,59912
tornado,ураганом,4,0.4745943176657459,0.0795574242388185,0.856433864187835,7482,no,36574
monkey,обезьяной,8,0.5266066608893105,0.0979570796343475,0.8431591953253377,7424,no,58137
allegedly,обвинению,6,0.5854232259773119,0.1071806779904515,0.8452496767973169,6214,no,115125
brussels,брюссельский,7,0.6484572874850236,0.092285566488378,0.8754148406652171,5954,no,3606
stuck,сломался,0,0.5928165029937208,0.0,1.0,7537,no,350927
