en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
ritual,ритуально,6,0.801530423451735,0.0411124404206554,0.9512101244983884,6898,no,103185
legends,легенды»,7,0.6529801225271108,0.1288793771392444,0.8351629964280776,6152,no,57188
lecture,лекциям,4,0.7076649045990382,0.0690387155605394,0.9111131791218444,6480,no,143071
aberdeen,ярославский,7,0.5799233954949875,0.0342370903408196,0.9442538373431392,7347,no,1138
comparable,сопоставимые,7,0.7004958297683881,0.0494807787433047,0.9340235706264254,6104,yes,176111
cage,люка,3,0.4654721596905903,0.0639715685304446,0.8791721100457772,7559,no,94136
edu,educational,8,0.5415108929305704,0.0969867903199251,0.8481015783390473,6136,no,46819
quarterly,вестнике,8,0.6505708101948189,0.0513051841158225,0.9269027797905914,7219,no,91996
brad,дмитрий,7,0.6278156675978848,0.0626811021038721,0.9092231783633896,6249,no,8647
arctic,арктической,1,0.7997919524209988,0.0035531960627499,0.9955769994136936,6219,no,17087
convert,превратить,9,0.5490405377567928,0.0931368471122587,0.8549671020706364,5809,no,245782
connor,дмитриевич,7,0.6450975438040137,0.0531879527021338,0.9238306495434055,6074,no,1107
demonstration,демонстрационный,9,0.6383838475141465,0.1512594796365302,0.8084458204917276,7073,no,153964
chambers,подвальных,1,0.4769657666557458,0.023572769598453,0.9529051853332596,6295,no,54131
joke,смешно,1,0.677146262828155,0.0163769537389998,0.976385860851114,5926,no,178208
maple,смородины,9,0.4525861215261516,0.1125318076404854,0.800870222244704,7346,no,49738
baltic,прибалтийской,8,0.7230452640452618,0.0429473793738299,0.9439323866321618,7133,no,642
bomber,истребителем,8,0.7807392719816748,0.028106043535711,0.9652516457763834,6071,no,28362
cognitive,когнитивного,2,0.8214269038864301,0.0145008784311149,0.9826529531164614,7033,no,125332
operas,опереттах,7,0.7077693227358596,0.0852610582127632,0.8924870216059391,7431,no,14478
loyal,лояльным,3,0.6893348841822343,0.0072636486741425,0.9895726902490618,7322,no,143758
sanctions,неправомерные,9,0.6473246281644551,0.1822911703696256,0.7802703725125154,6559,no,98592
hoped,рассчитывали,6,0.7409237301509248,0.0809444025798632,0.9015116910411012,6965,no,177813
guatemala,колумбии,8,0.7575219840378313,0.0728161255019161,0.912305451640323,6759,no,1227
sofia,пловдиве,9,0.5120928700171775,0.0782790068680711,0.8674072903318762,6673,no,1029
puts,встаёт,5,0.7206403654690683,0.0591382323050675,0.9241602264105778,6524,no,339022
stan,владимир,5,0.5382749170523686,0.0453625234883495,0.9222761935109528,6786,no,3580
saxon,саксонской,3,0.6164524101346291,0.034694488609389,0.9467178778301631,6514,no,1671
espn,eurosport,1,0.6616419070524059,0.0603815297405875,0.9163717870312026,5965,no,3767
tin,медных,9,0.5048346375759355,0.0395779972583403,0.9273014718506888,7010,no,86913
intelligent,умным,2,0.6220003995438981,0.0798946640655863,0.8861729221249551,6531,no,246932
demo,демоверсии,4,0.6394545942730964,0.144516664648256,0.8156607617897969,6296,no,128035
planes,самолетов,0,0.7581357127861177,0.0,1.0,7249,no,109896
bread,хлеб,0,0.7965061522129083,0.0,1.0,7027,yes,314792
voltage,резистор,3,0.7494612087670145,0.0297474963561293,0.9618234547938884,6439,no,132096
vicinity,близлежащие,8,0.6719421607741475,0.1189474261271755,0.8496029937715993,7561,no,78374
tyler,вячеслава,0,0.6214771986805216,0.0,1.0,5981,no,3957
circa,датируемое,3,0.5209934294628009,0.0076332998280932,0.9855601326888396,7225,no,35892
batman,бэтмен,0,0.6823541049661046,0.0,1.0,5963,yes,12095
assignment,задание,4,0.5459681099629617,0.0232459255998328,0.9591613626026472,6584,yes,157031
bruno,марио,3,0.6205770814511907,0.1115148339939552,0.8476764575030868,6941,no,2193
sanctions,санкциями,3,0.7585071296254904,0.0711086689085903,0.9142872290592364,6559,no,98592
tel,авивском,4,0.7145692636176902,0.0998549289958458,0.8773919906831287,6603,no,19444
trap,обезвредить,6,0.560515821686923,0.0970406002188637,0.8524223975524226,7077,no,132686
reconnaissance,разведывательными,9,0.747938699139968,0.0682169205481444,0.9164167728524456,5960,no,14671
liked,понравилась,5,0.7256588647181661,0.0668346152318482,0.9156654068168943,7205,yes,405357
fitness,оздоровительной,7,0.5582378119363101,0.1028742163420736,0.8443921575440541,7592,no,485398
linda,татьяна,1,0.7091301695175132,0.0135910879486772,0.981194564559611,5832,no,4546
costume,костюмер,9,0.636762780918902,0.1522092945612043,0.8070789837921934,7001,no,185308
nominating,номинировании,3,0.6970560804476319,0.0412009059342907,0.9441916477672502,6816,no,12296
observations,наблюдения»,6,0.6746745746334002,0.1407551233334196,0.8273853359960075,6317,no,156403
permit,запрещается,3,0.6653356151134382,0.0361143643577881,0.948514697534082,6676,no,353092
galleries,галерее,4,0.7316569765764886,0.0963640347399038,0.8836212687565697,6923,no,100622
drawings,эскизы,5,0.7311579226785903,0.0984337854663377,0.8813467100744676,6709,no,122273
trick,забросить,7,0.4982561614262158,0.0703303414518123,0.8763066989880703,6146,no,219033
grants,предоставлением,9,0.5790110729768916,0.0936879894029744,0.8607282295421578,5930,no,273240
afghan,афганского,2,0.7408513353277943,0.027802977552632,0.9638290228952932,7540,no,3899
tactics,ведения,8,0.6193212404161392,0.1704878610014748,0.7841404198869457,6629,no,206429
rainbow,синее,2,0.5286490433625726,0.0668246349491183,0.8877790280527897,7159,no,52785
detection,отслеживания,4,0.6896752216658808,0.0783105954513025,0.8980311957514269,7436,no,148242
midnight,полночь,0,0.7482585296837276,0.0,1.0,5942,yes,115301
cruiser,крейсера,2,0.7770194989025974,0.025434290127226,0.968304355372318,7545,no,19674
enzyme,ферментами,8,0.7715783020906193,0.0484906040232608,0.940870085840656,6153,no,63225
surfaces,поверхностями,2,0.8228892913185917,0.0272943922309432,0.9678958879603656,7323,no,177010
oslo,осло,0,0.8324598471240344,0.0,1.0,5892,yes,818
uncertain,неизвестно,7,0.649919100524158,0.078911562839901,0.8917285361243317,6850,no,110198
empress,императрицу,1,0.7844122781694296,0.0390947132116739,0.9525265557902453,7120,no,3962
executives,директоров,2,0.6602434173642784,0.040773633212287,0.9418364600707616,6519,no,186995
speaks,говорят,8,0.6004551593916243,0.1220788835207297,0.8310406482320746,6243,no,217215
betty,нина,0,0.7014986906949843,0.0,1.0,6440,no,3717
cherry,цветочки,4,0.4926937355718024,0.0417733095521884,0.9218411875282274,6532,no,75810
bee,попугая,8,0.4499275538984266,0.1195115608450261,0.7901240751632083,7131,no,59238
preston,владимира,6,0.587733196567185,0.0605668909143153,0.906575840287784,6241,no,1102
eliminate,уменьшить,8,0.6802984070010059,0.0972961588632789,0.8748754644971886,7308,no,372089
illustrate,иллюстрирующие,3,0.688522578118637,0.0110288419670018,0.9842344084361208,6276,no,119205
treasurer,председателя,3,0.745269921604168,0.033795416319014,0.9566205622636156,7530,no,24609
aboriginal,эскимосов,9,0.5432572617970236,0.1076641917902994,0.8345972602424665,6554,no,28782
scouts,скаутом,7,0.4980307966915972,0.1772301998813373,0.7375382248037262,6570,no,25786
rays,радиоизлучения,9,0.5765014877863419,0.1002670597031316,0.8518443859794013,7476,no,112784
smoke,пыли,9,0.6131576698994954,0.1174607842336091,0.8392310191877386,6508,no,396488
sits,находится,0,0.6270768933072313,0.0,1.0,7428,no,179351
nephew,племянником,1,0.8292188856515994,0.0292872855436794,0.9658857600255762,5841,no,46102
miscellaneous,отсутствующие,6,0.426830239751551,0.0364809556775688,0.9212603622846194,7520,no,24875
rulers,правители,1,0.8205037992782579,0.0443150421206198,0.9487580057241368,6256,yes,52050
draws,побеждает,5,0.5374053550087983,0.0611573461585119,0.8978263329150921,7243,no,158651
transformation,превращение,9,0.6405425914951207,0.0974191775610727,0.8679888557293886,6328,no,192718
prototype,серийно,5,0.6793007538215894,0.1294239364031284,0.839965394939079,5939,no,86621
civilization,цивилизациях,6,0.7686828278619608,0.0961164307329042,0.888856945958678,7299,no,114925
laser,лазерных,7,0.7611022967984034,0.0366057778964494,0.9541113108194972,6115,no,285707
secular,светским,5,0.7036509950750174,0.0522554641959172,0.930870462138507,7098,no,99134
executives,директоры,5,0.6408451400230879,0.0601719105534774,0.9141648402075414,6519,no,186995
strings,струну,6,0.6488841118564008,0.049398098728124,0.9292576869647396,5912,no,127712
abortion,абортов,2,0.7769146290741229,0.0060387728152297,0.9922871874614024,7447,yes,152044
kit,комплекте,1,0.4745583293392335,0.0480602330896098,0.9080395597388422,6309,no,288807
moderate,умеренного,8,0.7249188590307634,0.0721055396656992,0.9095315779747418,5932,no,202965
introducing,введением,4,0.5961703495064429,0.0106024182520136,0.982526542364152,7333,no,147981
ultra,жестких,4,0.4643528284353777,0.168024544487939,0.7342970326227755,7522,no,68670
estates,имениях,4,0.6845933954485723,0.0619983661832101,0.9169581431655448,6211,no,43551
legends,легендарные,5,0.6734533165994726,0.1084061830668826,0.8613482561596514,6152,no,57188
highlights,демонстрирующие,2,0.5424159101910482,0.0129170699052403,0.9767399553633558,6957,no,227178
interpreted,истолковано,8,0.7038679930146552,0.0898176560352684,0.8868347233658765,6302,no,94172
casey,игорь,6,0.5499512448017961,0.0388969276530851,0.9339440462370364,7047,no,2485
bach,сонат,8,0.6212286096678556,0.0643432831034225,0.9061465562082358,6928,no,1550
hopes,надеялся,4,0.6887859071110403,0.0435220075380516,0.9405687052298124,6356,no,332841
sailors,моряками,4,0.6801118051995684,0.0918049277204168,0.8810688720619649,6506,no,43357
agrees,отказывается,1,0.8355565540421702,0.0506548038242715,0.9428411705913776,6298,no,118945
tehran,баку,7,0.6893275462911265,0.1109863477161111,0.8613214783009784,7565,no,398
nixon,ельцина,2,0.6818116675290292,0.0415311726857551,0.9425843868539252,7576,no,1720
floating,плавающей,4,0.5996065289164981,0.0362001444453116,0.9430642269702764,7266,no,150063
cyclone,циклоны,7,0.6332315730411749,0.0759596621254676,0.8928925537163203,6444,no,12960
fed,поступала,2,0.541631753714691,0.0391985952332648,0.932512832181954,6101,no,201404
macdonald,сергеева,3,0.6645448762873694,0.01683000392714,0.975299934858412,6684,no,664
transported,доставлялись,8,0.7249715367478962,0.0651429848872828,0.9175524773896492,7598,no,85046
leon,мартин,9,0.4494550979638561,0.1308314331803082,0.7745399450813637,5909,no,2590
ethics,этику,8,0.6727291608965695,0.1008685780899556,0.8696110743264303,6008,no,152610
boxer,боксёром,3,0.6675129350184529,0.0859414520432061,0.885936755404182,6622,no,27671
shoulder,запястье,2,0.72780510116776,0.0321518709639886,0.957692511361795,6625,no,341486
macedonia,македония,0,0.858412107545755,0.0,1.0,6007,yes,554
semifinals,полуфинал,5,0.8516145271452573,0.0056789250548714,0.9933757512782848,6217,no,14098
manuscripts,рукописях,7,0.8015381757243093,0.0877391427212995,0.9013365787011626,6567,no,44759
pleasure,наслаждений,6,0.630249081578008,0.0746178496985632,0.8941390972003407,7498,no,511447
seeks,побуждает,4,0.7101805714077694,0.0632621319184399,0.9182070867740044,7499,no,185995
lit,досл,4,0.458783377204466,0.0496133462152776,0.902412144040677,6897,no,124561
aberdeen,казанский,0,0.6141604858358072,0.0,1.0,7347,no,1138
rays,лучами,5,0.5945414938686593,0.0822270536208142,0.8785004800742557,7476,no,112784
americas,америки,0,0.7825924231635764,0.0,1.0,6560,yes,5947
identifying,идентификация,3,0.6752803452300745,0.0778238640565417,0.8966625559957221,6920,no,194199
slovakia,хорватии,7,0.7171924180832835,0.1428860274520744,0.8338686102485283,6013,no,576
joke,шуткой,5,0.6281242367558879,0.0653989798112669,0.9057003741922542,5926,no,178208
marco,маттео,7,0.6259039935364918,0.0682857337671285,0.9016324628824964,6202,no,1293
expelled,освобождён,4,0.6419715662994951,0.0692006835290468,0.902694904721422,7358,no,35528
kiev,житомир,8,0.586410439232091,0.0469460475117918,0.9258773715997702,7513,no,988
mathematician,учёный,5,0.6825315100403244,0.2125715861495356,0.7625172038233603,7056,no,13466
marines,пехоты,3,0.7130825369113426,0.0201550030403266,0.9725123143017812,6645,no,13557
rivals,соперники,2,0.6742500595357273,0.0307514483597288,0.9563810176072858,6486,no,86609
triangle,треугольников,7,0.6364286523843994,0.1366554458741549,0.8232334021848537,6093,no,59398
trailer,роликов,7,0.562157867245902,0.1815095514089264,0.7559264439240229,7480,no,187116
vale,тульский,3,0.4533384699417191,0.0091664094209024,0.9801809454777328,6729,no,4054
seoul,токио,6,0.6896940095179065,0.0792091188437424,0.8969842676898475,6170,no,1115
sudan,йемена,7,0.7301877420253359,0.1248755505128541,0.8539575355384855,6195,no,1345
android,смартфонах,3,0.6932604084637686,0.0795554878592714,0.8970576456336026,7603,no,48165
smoke,горящие,8,0.6136694670497022,0.1169489870834024,0.8399315177137634,6508,no,396488
android,смартфоне,7,0.676849357500491,0.095966538822549,0.87582225044911,7603,no,48165
remarkable,замечательное,2,0.7302719498378136,0.0385074346845444,0.949910942645179,7007,no,289856
earn,заработав,2,0.6263520774452687,0.0589991301703084,0.9139140202647722,5893,no,516153
admit,объясниться,7,0.6791967366697642,0.0713459952869699,0.9049407951750272,6577,no,348615
crucial,важнейший,7,0.702638930878279,0.0314995743244361,0.9570931450929164,7371,yes,544044
johnston,фёдора,8,0.6640053383652286,0.0185463287116677,0.9728279489945508,6849,no,1985
pablo,нельсон,7,0.6036197479287375,0.1020295978975993,0.8554103415512706,7466,no,1621
leon,леон,0,0.5802865311441643,0.0,1.0,5909,yes,2590
relatives,родственниках,5,0.6972297083270773,0.1292062773804865,0.8436584567770667,5917,no,196489
economist,экономист»,5,0.6869442310970313,0.1581032314346659,0.8129060929181411,7026,no,57898
minimal,минимальное,0,0.7339122048682578,0.0,1.0,6077,yes,282593
julie,наталья,7,0.671131327884047,0.0482154753109091,0.932973254212347,6453,no,2984
kitchen,комнаты,1,0.7087787207539082,0.0032749118897283,0.995400751095715,5862,no,756155
lessons,уроков,1,0.7805704815216175,0.0568646631328468,0.9320966363833346,6402,no,407521
complicated,сложны,0,0.7446996174431441,0.0,1.0,5901,no,388795
beck,рудольфа,1,0.4709574012186105,0.0086401625153066,0.9819845571190176,7421,no,5813
silly,абсурдно,5,0.7153430112181621,0.052227444316219,0.9319574588369762,7119,no,176131
muscle,мышечную,7,0.7235206457836718,0.0596022976047905,0.923891519067364,6078,no,637216
allegedly,обвинён,7,0.6533851924476797,0.0731443421354609,0.8993236494130568,6214,no,115125
bradley,фёдора,5,0.6414905076275021,0.0309275718720474,0.9540054427223827,6018,no,2776
paradise,рая»,3,0.5107353731640495,0.0653773487763922,0.8865198661883552,6542,no,88552
specimens,голотипа,4,0.6548890820952129,0.0423615759081964,0.9392448391092242,7554,no,46609
finalist,финалисток,9,0.6653635492456011,0.0972829365054424,0.8724403267791373,7239,no,25560
skull,черепом,2,0.7939842326675097,0.0453518275156021,0.9459670212361564,6961,no,71525
blogs,блогов,1,0.7942142677118196,0.0134930699557457,0.983294605203526,6887,no,361395
terrain,гористой,5,0.6582308905087095,0.0411811509250843,0.9411203289542128,7203,no,123228
enabled,позволяла,5,0.7152162900600427,0.0206626853655667,0.971921082058886,6263,no,207899
lutheran,лютеранскую,9,0.7797608888347589,0.0426597576322669,0.9481290288424472,5820,no,753
predominantly,преобладающим,3,0.7012461502337655,0.1062681560269465,0.8684008998936088,6502,no,67836
slavery,рабством,2,0.6824373272002773,0.0938491934786626,0.8791049554788326,5903,no,92619
sanctions,бессрочных,7,0.6561520851205204,0.1734637134135603,0.7909107881985031,6559,no,98592
georges,жозеф,8,0.6638639762168275,0.066542496266778,0.9088966229440532,6855,no,1221
admit,говоря,9,0.6702478398676344,0.0802948920890997,0.893017560932522,6577,no,348615
sin,искупления,6,0.4810158235399011,0.0248586334852758,0.9508600737988266,6039,no,308951
mediation,посредничеству,2,0.7763848474545176,0.0232657155467844,0.9709051470439012,6164,no,66004
nose,шеи,7,0.6143996308010203,0.062177118086183,0.9081004214400678,6388,no,305043
tenor,тенор,0,0.7855792346111341,0.0,1.0,6826,yes,22287
compensation,возмещения,4,0.7693034824762596,0.0541661822134086,0.9342220065461408,6861,no,347995
lynn,владимирова,9,0.5836670037661792,0.0521634653971462,0.9179601042620892,6368,no,2685
ammunition,боезапаса,5,0.7621260942206339,0.1100797261731107,0.8737915712103173,7014,no,49304
dimension,бесконечность,4,0.5997633293830504,0.0302842956499769,0.9519333230588888,6907,no,163471
voluntary,добровольном,4,0.6849338552587511,0.052108380326913,0.9293006861601264,7265,no,152096
guild,неигрового,8,0.4359920868373609,0.2737662470640239,0.6142824480000237,6118,no,38482
speculation,спекуляция,9,0.5913761533342435,0.07511730815428,0.8872947560708012,6659,no,106703
belfast,петрозаводска,9,0.544387405224525,0.0533301037123428,0.9107770762693592,6218,no,1350
estimate,приблизительные,5,0.6629523059540563,0.0377704398178933,0.9460978824423866,6687,no,268772
technically,потому,6,0.6249164021211578,0.0882816003646064,0.8762172635692869,6143,no,114018
biographies,биографии,1,0.7876138898566729,0.0580612446241608,0.9313433229181972,7411,yes,20618
convoy,эскорта,9,0.6812727717917888,0.1032680804907399,0.8683713152855027,6735,no,18503
trinidad,панамы,7,0.6896868294295708,0.0823554036434759,0.8933278516180813,6580,no,2154
authorized,разрешено,8,0.5879433410601738,0.0582830312997681,0.9098101937763304,6277,yes,207847
milton,дубровского,0,0.4839420793622627,0.0,1.0,6182,no,2018
casting,режиссёрских,9,0.4815044533982293,0.0330297800025418,0.9358064481264264,7087,no,110749
investigations,выяснению,8,0.6579864887420703,0.0732265965517241,0.899856009110802,6571,no,124155
pet,кролик,6,0.5073543190758298,0.0258633297563906,0.95149573572249,6423,no,535006
brighton,ярославле,2,0.6153385527494478,0.0505310195817533,0.9241127366657634,6617,no,2657
compatible,совместимых,3,0.7687651815187203,0.0204785704985398,0.9740529203478674,7510,no,183911
lineup,отыграв,4,0.5317568544557149,0.0420981037050661,0.9266398188141624,7521,no,98294
viii,iii,3,0.7376555770139183,0.0309683439757115,0.9597093674422222,6158,no,10280
crawford,колесникова,4,0.6879246621527358,0.0234338723900581,0.967057578911147,6909,no,1813
cheese,сливочное,4,0.6637681374019909,0.094713537863232,0.8751274540283218,7312,no,287661
collegiate,всеамериканскую,7,0.5343265366962466,0.0549353896245679,0.906772545160742,5826,no,24334
demanded,требовали,3,0.8046001501671693,0.0588513967117443,0.9318416917261052,6938,no,125249
stamps,конверты,5,0.6976695911096478,0.0883165064826406,0.8876360450227038,7552,no,71931
tune,песенку,7,0.6337899366029001,0.1136294980737586,0.847970907897363,6782,no,197728
twins,близнецов,0,0.6128858715287202,0.0,1.0,6177,no,79071
prizes,призы,1,0.7364031241711719,0.0627499605294248,0.9214794239917948,7385,yes,140726
diversity,уникальность,9,0.6138623088478854,0.1819683508760853,0.7713479008974096,5950,no,267197
twentieth,хх,6,0.7015990879439562,0.0489153602979172,0.9348242256861218,6162,no,52032
gathered,собрались,1,0.7331314007056855,0.0127108643895996,0.982957704350563,6205,yes,248810
reforms,реформы,6,0.7428429795605573,0.0759719353662544,0.9072172062558912,6255,yes,131298
sail,кораблях,1,0.6768321024330327,0.0395632554086728,0.9447745508459664,6588,no,82136
emmy,тэфи»,1,0.6862643920412501,0.1168322611583194,0.8545227891401925,6638,no,950
sacrifice,воскрешения,7,0.6101276292999316,0.059713468279404,0.9108542779844416,7506,no,189042
curve,кривая,3,0.6185717254558938,0.0609861092520067,0.9102561899264676,6147,yes,154360
surrey,калужской,4,0.6622401280755958,0.0139952576506496,0.9793041625060488,5818,no,2459
fountain,фонтана,2,0.7368869780372564,0.0545852347633515,0.931033289759848,7338,no,70373
intensity,освещённости,4,0.6370628624305845,0.1324738909486493,0.8278524185272211,6997,no,195730
stored,хранилищем,6,0.6774082138614976,0.0872411675222701,0.8859069664525303,5883,no,340200
kitchen,гостиной,4,0.6662842127591742,0.0457694198844624,0.9357219487603275,5862,no,756155
intense,интенсивный,1,0.6965966602762237,0.0031175536883545,0.9955445328590792,6251,yes,322515
lecture,лекций,2,0.7462999481343171,0.0304036720252605,0.9608555036488514,6480,no,143071
emerging,развивающиеся,8,0.5574208690884964,0.0669224734939778,0.892811424532588,6003,no,283499
clergy,священнослужители,4,0.8260240847032951,0.0282219382046458,0.9669627514230908,7127,no,51283
ussr,советской,9,0.5948633465557543,0.2025163450789063,0.7460226950805084,6114,no,833
walks,провожает,3,0.592232861473218,0.0119647020426583,0.9801973679386676,7478,no,228919
manages,старается,9,0.6657045567486322,0.0569668177882723,0.9211718911313218,6197,no,145730
entities,субъектах,2,0.6498618160988259,0.0823091376350484,0.8875820773614495,7168,no,185095
marina,марине,1,0.4768992486672415,0.0447500173029877,0.9142143577643956,7435,no,28908
gathering,собираться,4,0.5500136547503602,0.0491141649436757,0.9180238951869112,6244,no,256458
likewise,следовательно,2,0.6657423241358404,0.0535883699215737,0.9255024561522512,6752,no,212261
stern,мачты,8,0.4415236733754646,0.0346763270302459,0.9271811696751312,6968,no,36458
sue,ирина,0,0.5755773279357108,0.0,1.0,6980,no,70715
franco,ламберто,2,0.5767562653371462,0.1612282200873976,0.7815289843191661,5978,no,1134
permit,запрещающего,7,0.6425666624517563,0.05888331701947,0.9160548595869116,6676,no,353092
idol,телешоу,7,0.4829644434994772,0.1011706427845347,0.8268026606171973,6419,no,36376
presenter,радиоведущий,7,0.715807927121253,0.093071925144325,0.8849372686392899,6323,no,41622
connects,соединяется,7,0.7323615728661239,0.1047861418846964,0.8748295670664449,6089,no,104273
precise,точный,3,0.7221618310139596,0.0646837071956353,0.9177936404865203,7031,yes,245627
violate,нарушающих,4,0.7604028802648639,0.0482980051105088,0.9402770468241908,7491,no,61891
observatory,обсерватория,5,0.7831404656728574,0.056017868454243,0.9332451741511768,6306,yes,13249
perception,восприятии,2,0.7834348367377535,0.0300528767041881,0.963056754014106,7166,no,225747
chip,чипов,3,0.6188896482609012,0.0324158247905206,0.9502294604732098,6882,no,176186
arrow,стрелой,3,0.5599086511814475,0.0961665377161979,0.8534214685396357,7025,no,80144
stability,стабильностью,2,0.7274366066367585,0.0720433068343723,0.9098872834445842,6370,no,288878
geoffrey,василий,2,0.5499311363193906,0.0329076411318659,0.9435390327394302,7416,no,382
fossil,ископаемом,0,0.8008120720733032,0.0,1.0,5972,no,100663
wet,влажную,6,0.6587637684668539,0.0757385865989166,0.8968844877398185,5856,no,341579
gathered,собравшихся,5,0.6690357723191706,0.0768064927761146,0.8970204607990374,6205,no,248810
americas,континента,7,0.6480936794981573,0.134498743665419,0.8281369207208561,6560,no,5947
diversity,своеобразие,6,0.6346026588132668,0.1612280009107038,0.7974091611818211,5950,no,267197
quarterly,ежегодника,0,0.7018759943106414,0.0,1.0,7219,no,91996
duck,уток,8,0.4932608592645761,0.0869590227765958,0.850127468106263,5993,no,78432
circa,века,6,0.51493149465465,0.0136952346362441,0.9740928071219268,7225,no,35892
inventor,изобретателя,2,0.7522758578393378,0.1159508828433786,0.8664509195464281,6975,no,40147
definitions,определений,0,0.8094175946307448,0.0,1.0,7429,no,103455
spots,пятен,1,0.6075601539508879,0.0273581121210153,0.956910812646368,6070,no,340056
openly,заявлениями,8,0.5866138872801723,0.1569556221872238,0.7889160055800998,7539,no,116481
breast,железы,3,0.6378170916013142,0.0532144583694269,0.9229927224427306,7144,no,454167
stamps,почтовых,2,0.7532410359771271,0.0327450616151613,0.9583388793828932,7552,no,71931
settings,настройкой,6,0.5594852508411123,0.0370425361396562,0.9379030835644032,6760,no,394666
fluid,жидкостной,6,0.6912613906247929,0.1367216402584801,0.8348738619526676,6099,no,225545
tobacco,конопли,9,0.6487965604161141,0.1485958599336352,0.8136477647123124,6534,no,212721
annie,нина,0,0.7033411261395468,0.0,1.0,6737,no,3876
kingston,твери,0,0.5787344067186815,0.0,1.0,6083,no,2478
stuck,перевернул,8,0.5996112892813914,0.0600364067718924,0.9089871652230512,7537,no,350927
circulation,тираже,4,0.5151482550959083,0.0542951870976179,0.9046521865482022,6131,no,173975
checking,проверить,6,0.6925664921905131,0.0499408509243137,0.93274025989452,6292,no,391981
tanzania,намибии,4,0.7416744150810901,0.0847411083075369,0.8974594427267469,6912,no,1062
lesbian,бисексуальности,9,0.6609036151218182,0.0514044175290628,0.9278340055526828,7475,no,79308
lesbian,лгбт,8,0.661363971737537,0.050944060913344,0.9284802942292344,7475,no,79308
cognitive,когнитивная,7,0.7847017703926716,0.0512260119248734,0.9387195724218506,7033,no,125332
felix,герман,1,0.5527850016547267,0.1110309167716037,0.8327383937480466,7262,no,3210
conquest,завоеваний,2,0.7676573964962334,0.0509332117242695,0.937779384208926,6021,no,33817
reconnaissance,разведывательная,5,0.7680395934514282,0.0481160262366842,0.941045524804361,5960,no,14671
winston,михаила,8,0.4630707233383804,0.0306742516647449,0.9378743010710118,7332,no,2808
sovereign,суверенной,4,0.7775283044290537,0.0467973388382432,0.9432295486371656,6859,no,84672
grandmother,сестра,7,0.7524363019337892,0.0826314572270396,0.9010482007950144,7590,no,110601
ellen,елена,7,0.711976375521924,0.0392604390797753,0.9477389308981204,6539,no,2468
findings,исследовании,1,0.6785604214043681,0.022857579209556,0.9674123287546804,5952,no,335564
resumed,возобновила,5,0.7499436789557157,0.0440441178290902,0.9445279662893517,6436,no,38067
rica,мексики,2,0.7663409542342439,0.0105549743789417,0.986413914669648,6681,no,4915
amy,татьяна,0,0.7419566812994718,0.0,1.0,5822,no,8029
theodore,иннокентий,2,0.5351323541759284,0.02067584242896,0.9628004002905016,6770,no,1392
ping,ningbo,3,0.5069043016032413,0.0599678592379877,0.8942127284060017,6346,no,29179
creatures,чудовищ,3,0.7368619799617897,0.0947195097313728,0.8860971403219635,6983,no,191788
recall,припомнить,0,0.6244491213506108,0.0,1.0,5813,no,275207
jorge,энрике,7,0.7061680494886383,0.0774612227601657,0.9011506773631962,6865,no,529
mhz,мбит/с,8,0.6309741771779577,0.1549778544792655,0.8028151232684186,7097,no,3402
innocent,невинные,8,0.6008586249512802,0.0620973556173805,0.9063326111575076,6631,yes,186939
manages,поручает,7,0.68023264395688,0.0424387305800245,0.941275201875514,6197,no,145730
cheshire,тульской,0,0.7131088541885591,0.0,1.0,7566,no,1286
deutsche,deutschland,2,0.6449781504229332,0.1547622927219302,0.80648434870525,7462,no,2193
bread,хлебом,6,0.6627334077735219,0.1337727444393864,0.8320505823241543,7027,no,314792
plates,оттисков,0,0.6216686630674524,0.0,1.0,6225,no,164087
generations,поколением,5,0.6916023839288785,0.1451062437589123,0.8265749402394627,5992,no,242446
tanzania,танзании,0,0.826415523388627,0.0,1.0,6912,yes,1062
bombardment,бомбардировкам,5,0.7078560195427431,0.0543403199576605,0.9287056141029504,7190,no,12490
sits,поднимается,7,0.5904311568290187,0.0366457364782125,0.941561016090162,7428,no,179351
reynolds,василия,3,0.6460773193267684,0.0177016931913051,0.9733319480467558,6511,no,1702
casino,казино»,4,0.5845019181417805,0.1936553960829312,0.7511359303023802,6756,no,453078
panthers,торпедо»,1,0.6756569775007011,0.0463154860018393,0.9358486807417188,7581,no,3127
vulnerable,уязвимой,1,0.7402533936779169,0.0062759838934652,0.9915931186608056,7058,no,231732
nixon,путина,3,0.6758206412288784,0.0475221989859059,0.9343019708720764,7576,no,1720
guild,guild,5,0.4834277855728278,0.226330548328557,0.6811160397589585,6118,no,38482
treasure,сокровищницы,4,0.6788670436904203,0.1684205389800018,0.8012238790881536,6831,no,139897
carroll,афанасьевича,5,0.6666968910815799,0.0210450766493593,0.9693997492710918,6527,no,1311
checking,перепроверять,5,0.6970124126838957,0.0454949304309312,0.9387279723859976,6292,no,391981
encountered,наткнулись,7,0.6111261655171345,0.0824715548857444,0.8810959833636124,6290,no,154785
widow,вдове,3,0.7474865828677353,0.0732189561130236,0.910785351584254,5828,no,52867
intense,интенсивная,7,0.6159190690020899,0.0837951449624883,0.8802437576797171,6251,no,322515
religions,религии,1,0.8126710520694831,0.0442660133981257,0.9483439155780116,5928,yes,109776
