et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
tellimus,objednávka,3.0,0.6644438979251497,0.0809601101082617,0.8913876109656861,13520.0,182512.0,yes,1
miski,inšie,2.0,0.6684700094570646,0.028892164782043,0.958569354849842,1625.0,3791215.0,no,meaning
pood,predajňa,0.0,0.8016142941467184,0.0,1.0,8431.0,513985.0,yes,1
Kalad,Ryby,0.0,0.7192972796746115,0.0,1.0,39667.0,4.0,yes,1
ahi,sporák,0.0,0.8170499099316568,0.0,1.0,13669.0,169140.0,no,meaning
ammu,dávno,0.0,0.8086294537734138,0.0,1.0,991.0,270403.0,yes,1
demokraatia,demokracie,0.0,0.8643213450455658,0.0,1.0,3374.0,110824.0,yes,not_basic_form
dressid,tepláky,0.0,0.8301764495888769,0.0,1.0,76903.0,0.0,no,meaning
enese,vedome,0.0,0.691584111472366,0.0,1.0,2840.0,0.0,no,meaning
esindus,sekretariát,0.0,0.6750401145393116,0.0,1.0,11812.0,104355.0,no,meaning
ettevõte,podnik,0.0,0.809735672412087,0.0,1.0,1543.0,1428160.0,yes,1
hetk,okamih,0.0,0.8347827022716738,0.0,1.0,2329.0,1585458.0,yes,1
jutumärgid,úvodzovky,0.0,0.7904889282391777,0.0,1.0,121976.0,0.0,yes,1
juur,koreň,0.0,0.7663334427367459,0.0,1.0,29104.0,128780.0,yes,1
jälgima,kontrolovať,0.0,0.8033151152199282,0.0,1.0,6357.0,463215.0,no,meaning
järgmine,nasledujúci,0.0,0.7927933159049585,0.0,1.0,1080.0,1661707.0,yes,1
kalad,raky,0.0,0.7973353834165038,0.0,1.0,8778.0,0.0,no,meaning
kell,14.30,0.0,0.8275792330588658,0.0,1.0,174.0,1860327.0,no,number
kiire,rýchly,0.0,0.8294239198506779,0.0,1.0,954.0,532068.0,yes,1
kilo,gramov,0.0,0.8214602468261536,0.0,1.0,3095.0,106652.0,no,meaning
koht,miesto,0.0,0.7100439244338568,0.0,1.0,470.0,2726920.0,yes,1
kuivõrd,jednak,0.0,0.7558487517315691,0.0,1.0,3346.0,101438.0,no,meaning
küll,akurát,0.0,0.8350297386344915,0.0,1.0,81.0,2924749.0,no,meaning
laekuma,vyplatiť,0.0,0.6816214382723178,0.0,1.0,36316.0,135172.0,no,meaning
lastevanemad,rodičia,0.0,0.8134233960997543,0.0,1.0,86554.0,0.0,yes,1
laul,pieseň,0.0,0.8758002319760028,0.0,1.0,4021.0,392297.0,yes,1
linn,mesto,0.0,0.8638343394651709,0.0,1.0,1069.0,1549647.0,yes,1
lugu,príbeh,0.0,0.7245690295690459,0.0,1.0,502.0,1104562.0,yes,1
lõplik,konečný,0.0,0.7979631399494274,0.0,1.0,6906.0,122888.0,yes,1
madalale,nízko,0.0,0.6970951162276982,0.0,1.0,17153.0,26.0,yes,not_basic_form
mahtuma,zmestiť,0.0,0.6959166570467277,0.0,1.0,27540.0,213662.0,yes,1
matused,pohreb,0.0,0.7478011985674844,0.0,1.0,39007.0,0.0,yes,1
meenutama,pripomínať,0.0,0.7674788079676464,0.0,1.0,17352.0,397439.0,yes,1
märkmed,zápisky,0.0,0.788470891191813,0.0,1.0,46834.0,0.0,yes,near_equivalent
neli,päť,0.0,0.8235071488039736,0.0,1.0,605.0,863991.0,no,meaning
nemad,oni,0.0,0.828406546304893,0.0,1.0,1309.0,0.0,yes,1
näitleja,herec,0.0,0.86954259247496,0.0,1.0,3168.0,214001.0,yes,1
olud,pomery,0.0,0.7081163498040128,0.0,1.0,17371.0,0.0,yes,near_equivalent
organism,organizmus,0.0,0.8700034012659223,0.0,1.0,6776.0,187605.0,yes,1
prillid,okuliare,0.0,0.8498388032554407,0.0,1.0,12013.0,0.0,yes,1
pulmad,zásnuby,0.0,0.850996860055238,0.0,1.0,19294.0,0.0,no,meaning
põhi,spodok,0.0,0.7165355913841598,0.0,1.0,8120.0,317683.0,yes,near_equivalent
põlema,zhasnúť,0.0,0.7319175838475236,0.0,1.0,4615.0,187965.0,no,meaning
püksid,nohavice,0.0,0.8850622958987836,0.0,1.0,7469.0,0.0,yes,1
samuti,takisto,0.0,0.8336035937655477,0.0,1.0,190.0,1933240.0,yes,1
selge,jasný,0.0,0.827299930136337,0.0,1.0,643.0,764054.0,yes,1
selts,spolok,0.0,0.7179966477914932,0.0,1.0,13880.0,185095.0,yes,1
soodne,výhodný,0.0,0.7627824294628545,0.0,1.0,7644.0,137496.0,yes,1
suhkur,cukor,0.0,0.8629193209602887,0.0,1.0,7490.0,157996.0,yes,1
sõbralik,priateľský,0.0,0.8157309209921697,0.0,1.0,4672.0,132673.0,yes,1
süles,náručí,0.0,0.7698768097228348,0.0,1.0,10366.0,0.0,no,meaning
teie,váš,0.0,0.6925751750949707,0.0,1.0,359.0,7.0,yes,not_basic_form
tellimus,objednávku,0.0,0.7454040080334114,0.0,1.0,13520.0,182512.0,yes,not_basic_form
tüüp,typ,0.0,0.7066884356133833,0.0,1.0,4986.0,374774.0,yes,1
vahendusel,prostredníctvom,0.0,0.7459508659236345,0.0,1.0,2371.0,0.0,yes,1
vangi,doživotie,0.0,0.7669791436340319,0.0,1.0,5051.0,0.0,no,meaning
vangist,väzenia,0.0,0.6983957785882529,0.0,1.0,68059.0,0.0,yes,not_basic_form
vms,alebo,0.0,0.77611959114614,0.0,1.0,1552.0,230297.0,no,shortcut
vuntsid,strapaté,0.0,0.7705356469564356,0.0,1.0,60033.0,0.0,no,meaning
võistlus,pretek,0.0,0.7677157467086801,0.0,1.0,3683.0,524195.0,yes,1
õhtu,večer,0.0,0.7806165868085959,0.0,1.0,2689.0,832578.0,yes,1
õnnelik,šťastný,0.0,0.850882054348252,0.0,1.0,2381.0,251656.0,yes,1
õpingud,magisterské,0.0,0.7638057997134237,0.0,1.0,18935.0,3.0,no,meaning
üheksa,deväť,0.0,0.8554663559726288,0.0,1.0,2253.0,166919.0,yes,1
paiknema,umiestnené,3.0,0.6459019966469458,0.0758921653773675,0.8948562216622484,39885.0,116486.0,no,pos_tag
juur,hloh,2.0,0.6569594510147707,0.1093739917219751,0.8572762382242167,29104.0,128780.0,no,meaning
organism,metabolizmus,4.0,0.7703210980310139,0.0996823032349084,0.8854230878984347,6776.0,187605.0,no,meaning
ettevõtlus,podnikateľský,4.0,0.7001958317361503,0.0687990720840585,0.9105337737060688,19320.0,139413.0,no,pos_tag
ujumisriided,papuče,1.0,0.747047081254296,0.0161501063749353,0.9788388811742044,132856.0,0.0,no,meaning
selge,jasný,0.0,0.827299930136337,0.0,1.0,643.0,764054.0,yes,1
vahendusel,on-line,3.0,0.6175510185047439,0.1283998474188905,0.8278709050630215,2371.0,0.0,no,meaning
kontoritarbed,kancelárske,0.0,0.7156064916347915,0.0,1.0,300027.0,0.0,yes,2nd_word_needed
prillid,dioptrické,1.0,0.7754066773513218,0.0744321259041188,0.9124161833761943,12013.0,0.0,no,meaning
tegelema,riešiť,2.0,0.6962486003910456,0.0915434458635262,0.883797448452603,2658.0,817278.0,yes,near_equivalent
üheksa,sedem,1.0,0.8363483551533089,0.0191180008193199,0.977651954766142,2253.0,166919.0,no,meaning
te,chápete,2.0,0.6429729121287666,0.0106500527109807,0.983706122208249,268.0,44.0,no,meaning
organism,imunitný,2.0,0.7738065142315264,0.096196887034396,0.8894292977539834,6776.0,187605.0,no,meaning
põlema,rozsvietiť,1.0,0.7293342328777943,0.0025833509697292,0.9964704346134858,4615.0,187965.0,no,meaning
maantee,križovatke,2.0,0.7593419298482479,0.0155806663704879,0.9798939062475216,2810.0,219004.0,no,meaning
laekuma,vyplatiť,0.0,0.6816214382723178,0.0,1.0,36316.0,135172.0,no,meaning
ripsmed,kučery,1.0,0.808245740404951,0.0468680742944118,0.9451908348470672,37263.0,0.0,no,meaning
kuivõrd,jednak,0.0,0.7558487517315691,0.0,1.0,3346.0,101438.0,no,meaning
hindamine,Posudzovanie,2.0,0.7824114824417486,0.0343272553203574,0.9579703352697396,6199.0,229765.0,no,meaning
näitleja,tanečník,2.0,0.8104006805774406,0.0591419118975193,0.9319850316599384,3168.0,214001.0,no,meaning
pulmad,svadbu,1.0,0.7962228903935225,0.0547739696617155,0.9356355208429792,19294.0,0.0,yes,not_basic_form
võimalik,neumožňujú,4.0,0.6425859586888232,0.144250288122423,0.8166705096428696,135.0,2337813.0,no,meaning
kontoritarbed,odevy,2.0,0.7052368274630704,0.0103696641717211,0.985509264808328,300027.0,0.0,no,meaning
soodne,priaznivý,4.0,0.6512744901186245,0.1115079393442299,0.8538142266560165,7644.0,137496.0,yes,near_equivalent
nemad,nepýtali,3.0,0.7414814092779778,0.0869251370269151,0.895069471125446,1309.0,0.0,no,meaning
dressid,nohavice,4.0,0.8063100627899956,0.0238663867988813,0.9712514287646916,76903.0,0.0,no,meaning
enese,ega,1.0,0.6882891877558432,0.0032949237165227,0.9952356862139184,2840.0,0.0,no,meaning
võistlus,preteky,3.0,0.722322631164027,0.0453931155446531,0.940872496442517,3683.0,524195.0,yes,near_equivalent
õde,mama,3.0,0.7798251688995613,0.0524555189495258,0.9369737641214652,3199.0,229863.0,no,meaning
suhkur,kakao,3.0,0.8141066781804629,0.0488126427798257,0.9434331326299368,7490.0,157996.0,no,meaning
näitleja,herec,0.0,0.86954259247496,0.0,1.0,3168.0,214001.0,yes,1
põhi,plát,1.0,0.6880855880759896,0.0284500033081701,0.960295059100676,8120.0,317683.0,no,meaning
pidu,grilovačka,3.0,0.7155451518269512,0.0299645718874357,0.9598065981780332,3266.0,237563.0,no,meaning
laul,pieseň,0.0,0.8758002319760028,0.0,1.0,4021.0,392297.0,yes,1
näitleja,scenárista,3.0,0.7937764626910149,0.0757661297839451,0.9128666836568712,3168.0,214001.0,no,meaning
selts,občianske,3.0,0.6490715080043982,0.068925139787095,0.904003535393788,13880.0,185095.0,no,meaning
vangis,doživotie,4.0,0.7016128239897965,0.0906075573639941,0.8856283434551899,16294.0,5.0,no,meaning
sõitma,Jazdiť,3.0,0.7584621863457514,0.0925026768522008,0.8912967140563561,2734.0,1406894.0,yes,1
paiknema,umiestnený,2.0,0.6479629276513887,0.0738312343729246,0.8977115107638711,39885.0,116486.0,no,pos_tag
raadio,rádio,0.0,0.8194695377040289,0.0,1.0,5077.0,148117.0,yes,1
sõbralik,veselý,3.0,0.7689114025309225,0.0468195184612472,0.942604212668191,4672.0,132673.0,no,meaning
ettevõtlus,podnikateľské,1.0,0.7645977752393275,0.0043971285808813,0.9942819795566428,19320.0,139413.0,no,pos_tag
märkmed,rukopisy,3.0,0.6928636150900884,0.0956072761017245,0.8787434296309792,46834.0,0.0,no,meaning
peamiselt,prevažnej,1.0,0.7399255227224083,0.0668939025070182,0.9170893753729388,844.0,307417.0,yes,not_basic_form
matused,pohrebe,4.0,0.6682554167542438,0.0795457818132405,0.8936271004036616,39007.0,0.0,yes,not_basic_form
pulmad,svadby,2.0,0.7954712913532762,0.0555255687019617,0.934752322472309,19294.0,0.0,yes,not_basic_form
tüüp,chlap,3.0,0.6012758973243748,0.1054125382890085,0.8508359087586967,4986.0,374774.0,no,meaning
olud,okolnosti,4.0,0.6290320224475523,0.0790843273564605,0.888317326131011,17371.0,0.0,yes,1
olud,pomery,0.0,0.7081163498040128,0.0,1.0,17371.0,0.0,yes,near_equivalent
seoses,spojitosti,1.0,0.7198805420474808,0.0579630421522485,0.925482393466184,693.0,441101.0,yes,not_basic_form
laupäev,Piatok,2.0,0.7744915233874325,0.0500569318950196,0.9392917037509064,14506.0,339416.0,no,meaning
õhtu,večera,1.0,0.7509327089845474,0.0296838778240484,0.9619738059302514,2689.0,832578.0,yes,not_basic_form
õhtu,večer,0.0,0.7806165868085959,0.0,1.0,2689.0,832578.0,yes,1
enda,seba,4.0,0.5950818906369044,0.0506710213333586,0.921531873269056,163.0,72.0,yes,1
kiire,pomalý,2.0,0.7021085930181072,0.1273153268325706,0.8465015008784755,954.0,532068.0,no,antonymum
nemad,oni,0.0,0.828406546304893,0.0,1.0,1309.0,0.0,yes,1
sundima,donútiť,1.0,0.7292353723960928,0.0164398919644687,0.977953014200402,38715.0,292004.0,yes,1
matused,pohreby,1.0,0.7269305139552003,0.0208706846122841,0.972090597538136,39007.0,0.0,yes,not_basic_form
tegelema,zamýšľať,3.0,0.69490636589377,0.0928856803608019,0.8820936555498222,2658.0,817278.0,no,meaning
ahi,sporák,0.0,0.8170499099316568,0.0,1.0,13669.0,169140.0,no,meaning
ettevõte,firma,1.0,0.7963393110395249,0.013396361372562,0.9834558834086484,1543.0,1428160.0,yes,1
matused,pohreb,0.0,0.7478011985674844,0.0,1.0,39007.0,0.0,yes,1
soodne,najpriaznivejšie,3.0,0.6665934224808873,0.0961890069819672,0.8738971910382063,7644.0,137496.0,yes,2nd_grade
järgmine,posledný,3.0,0.7026505061891515,0.090142809715807,0.8862972127698747,1080.0,1661707.0,no,meaning
ujumisriided,plavky,0.0,0.7631971876292313,0.0,1.0,132856.0,0.0,yes,1
teie,váš,0.0,0.6925751750949707,0.0,1.0,359.0,7.0,yes,not_basic_form
te,uvedomte,1.0,0.6437181856848022,0.0099047791549451,0.984846341564248,268.0,44.0,no,meaning
vangist,doživotie,4.0,0.657375226440148,0.0410205521481048,0.941264604675841,68059.0,0.0,no,meaning
põhjendama,zdôvodniť,1.0,0.7783059829040853,0.0084844167139481,0.989216420640024,30840.0,121083.0,yes,1
laekuma,posielať,3.0,0.6473451267534774,0.0342763115188403,0.9497135659263896,36316.0,135172.0,no,meaning
sülle,mača,2.0,0.698745562676798,0.0056585134072337,0.9919669496538251,8490.0,5.0,no,meaning
eeldama,akceptovať,2.0,0.7210198458970103,0.0175467571833826,0.976242146462893,70948.0,262727.0,no,meaning
vuntsid,chlpatý,0.0,0.7431419689329031,0.0,1.0,60033.0,0.0,no,meaning
ettevõte,spoločnosť,5.0,0.7591802557247006,0.0712645657654772,0.9141850681450482,1543.0,1428160.0,yes,1
Kalad,Rak,6.0,0.6337661580083023,0.0914321802963338,0.8739211392705568,39667.0,4.0,no,meaning
raadio,rádiom,9.0,0.696790280921396,0.1133339376942373,0.8601030124887439,5077.0,148117.0,yes,not_basic_form
lõplik,konečné,4.0,0.6697703489606586,0.0973519004374063,0.8730946723109712,6906.0,122888.0,yes,not_basic_form
sundima,provokovať,2.0,0.6622467773810913,0.0155432621400171,0.9770677330239328,38715.0,292004.0,no,meaning
elama,žiť,1.0,0.7076593724583415,0.0564806270844793,0.9260860220401088,1542.0,1552401.0,yes,1
tüüp,užívateľ,2.0,0.5787865463997496,0.0940398380818062,0.8602316433320784,4986.0,374774.0,no,meaning
dressid,ležérny,9.0,0.7284683889726451,0.035406908979447,0.9536483126573524,76903.0,0.0,no,meaning
kanal,stanica,6.0,0.6170388282434348,0.1521755138919773,0.8021676071853735,10609.0,195056.0,no,meaning
põhjendama,pýtať,5.0,0.6467305396147534,0.0788321458719378,0.891350330648469,30840.0,121083.0,no,meaning
esindus,zástupca,7.0,0.6140690863674997,0.0502083076675655,0.9244166546710526,11812.0,104355.0,yes,near_equivalent
olemasolu,existenciu,0.0,0.6840748257600323,0.0,1.0,1788.0,195567.0,yes,not_basic_form
õnnelik,najšťastnejšia,9.0,0.6798565536588066,0.175167275115826,0.7951317036779373,2381.0,251656.0,yes,2nd_grade
pood,pizzeria,6.0,0.7342641175160506,0.1019730054553603,0.8780573085621713,8431.0,513985.0,no,meaning
enese,sebalásky,2.0,0.7450472999220219,0.0454693713490785,0.94248145168657,2840.0,0.0,no,meaning
pidu,party,1.0,0.7543426287585402,0.0126290891957281,0.9835338267369056,3266.0,237563.0,yes,1
jälgima,sledovať,0.0,0.7256987390234487,0.0,1.0,6357.0,463215.0,yes,1
tüüp,povaha,1.0,0.5887361358874441,0.0840902485941117,0.8750193949975562,4986.0,374774.0,no,meaning
raadio,rádia,1.0,0.8065710602216021,0.0035531583940313,0.995614057310738,5077.0,148117.0,yes,not_basic_form
teie,vaše,8.0,0.6659727913199975,0.0577878235015549,0.9201561644580468,359.0,7.0,yes,not_basic_form
võistlus,súťaž,0.0,0.7787552666108406,0.0,1.0,3683.0,524195.0,yes,1
eeldama,vyžadovať,6.0,0.6389811594635089,0.0298559710446335,0.9553613732210848,70948.0,262727.0,yes,near_equivalent
põhi,rovina,8.0,0.6199373461096415,0.0627553052601106,0.9080767822325336,8120.0,317683.0,no,meaning
ahi,krb,7.0,0.7044562829543172,0.122924895947864,0.8514289434152126,13669.0,169140.0,no,meaning
samasugune,rovnaká,8.0,0.7218992012963831,0.0465855051097038,0.93938004917812,4134.0,232692.0,yes,not_basic_form
võistlus,štafeta,4.0,0.7477347868988824,0.0310204797119582,0.9601665875764024,3683.0,524195.0,no,meaning
vahendusel,webstránke,5.0,0.630230526203678,0.1322043308085383,0.8266024571245173,2371.0,0.0,no,meaning
laekuma,sumy,7.0,0.6072697551675182,0.0487457192781627,0.925694253905593,36316.0,135172.0,no,meaning
minister,premiér,1.0,0.8030249213589975,0.0906352861197526,0.8985797002470787,1342.0,305397.0,no,meaning
juur,čakanka,5.0,0.6455719453601017,0.0806879109611318,0.8888993928841875,29104.0,128780.0,no,meaning
maantee,križovatke,2.0,0.7812457511559543,0.0526503972041134,0.9368621652616392,2810.0,219004.0,no,meaning
esindus,centrále,2.0,0.6503407731498203,0.0139366208852449,0.9790198778245504,11812.0,104355.0,no,meaning
neli,trinásť,8.0,0.7595703820422004,0.0526021702596092,0.9352327653642968,605.0,863991.0,no,meaning
laupäev,streda,3.0,0.7824311746172763,0.0673145859432561,0.920782675162919,14506.0,339416.0,no,meaning
sundima,skúšať,5.0,0.6490699545179143,0.0287200850031941,0.9576268706700288,38715.0,292004.0,no,meaning
organism,zažívací,8.0,0.743519138231742,0.1216065107667649,0.8594348567661356,6776.0,187605.0,no,meaning
elama,odsťahovali,4.0,0.6593437417703623,0.1047962577724586,0.8628572541220753,1542.0,1552401.0,no,meaning
prillid,okuliaroch,4.0,0.6511843494123004,0.1341814780151704,0.8291478017897815,12013.0,0.0,yes,not_basic_form
kilo,kilo,6.0,0.7757477491206499,0.0439482084079336,0.9463847442404872,3095.0,106652.0,yes,1
ettevõte,dodávateľ,4.0,0.7600476778961411,0.0703971435940367,0.9152295953056656,1543.0,1428160.0,no,meaning
miski,lebo,4.0,0.6841127508629089,0.0272876372626815,0.96164236382471,1625.0,3791215.0,no,meaning
enese,mysle,3.0,0.7377835306631744,0.0527331406079261,0.9332928165535908,2840.0,0.0,no,meaning
sisemine,integrita,5.0,0.6937060301355502,0.134970612503242,0.8371251154449714,7566.0,148597.0,no,meaning
vangist,smrťou,1.0,0.6918423811782437,0.0326824755280241,0.9548911604267096,68059.0,0.0,no,meaning
tellimus,faktúra,5.0,0.6860713451400485,0.093650444889106,0.8798924871836603,13520.0,182512.0,no,meaning
raadio,rozhlas,6.0,0.699664067793179,0.1104601508224544,0.8636503535084875,5077.0,148117.0,no,meaning
võistlus,preteky,6.0,0.7341431721496292,0.0446120944612113,0.94271358875637,3683.0,524195.0,yes,near_equivalent
esindus,centrály,5.0,0.6159366996114489,0.0483406944236163,0.9272281506826882,11812.0,104355.0,no,meaning
kell,00,0.0,0.8163545135938931,0.0,1.0,174.0,1860327.0,no,number
õde,sestru,1.0,0.8106610202752198,0.0513323834666814,0.9404492154535656,3199.0,229863.0,yes,not_basic_form
suhkur,kakao,9.0,0.7834548629933578,0.0464626188668308,0.9440153751639392,7490.0,157996.0,no,meaning
sõbralik,ústretová,7.0,0.7017369588077842,0.093315974775755,0.8826292302889164,4672.0,132673.0,no,meaning
eesotsas,čele,0.0,0.7617083676850985,0.0,1.0,4345.0,0.0,no,meaning
näitleja,herec,0.0,0.8427051634805338,0.0,1.0,3168.0,214001.0,yes,1
tellimus,objednaný,6.0,0.6770292360949173,0.1026925539342372,0.8682959034267883,13520.0,182512.0,no,pos_tag
seoses,súvisia,4.0,0.7092420107083406,0.078648236309921,0.9001786903600317,693.0,441101.0,no,pos_tag
laul,song,6.0,0.7593595995013285,0.0720543569765062,0.913335160643978,4021.0,392297.0,no,not_language
pulmad,svadbe,7.0,0.7226907441499854,0.0920914722483953,0.8869741258523395,19294.0,0.0,yes,not_basic_form
õde,sestra,0.0,0.8619934037419013,0.0,1.0,3199.0,229863.0,yes,1
ettevõtlus,informatizácia,8.0,0.7007469272390894,0.0557090669183687,0.92635517816153,19320.0,139413.0,no,meaning
hindamine,analýza,2.0,0.7599619047364937,0.0245546966872062,0.9687008577732508,6199.0,229765.0,no,meaning
kilo,gramov,2.0,0.8022795490081802,0.0174164085204033,0.9787525992284816,3095.0,106652.0,no,meaning
ettevõtlus,podnikateľská,0.0,0.7564559941574581,0.0,1.0,19320.0,139413.0,no,pos_tag
pulmad,krstiny,8.0,0.7105919491423884,0.1041902672559922,0.8721250106359104,19294.0,0.0,no,meaning
üheksa,sedem,1.0,0.8176757413804403,0.03455025416025,0.9594588121683264,2253.0,166919.0,no,meaning
peamiselt,prevažnú,6.0,0.6650518963107649,0.1732818806997703,0.7933020409631035,844.0,307417.0,no,pos_tag
tegelema,zápasiť,9.0,0.6383806309052467,0.1802887749072703,0.7797782919121834,2658.0,817278.0,no,meaning
samuti,a,3.0,0.8402767735305046,0.0247526243610198,0.9713852217955212,190.0,1933240.0,no,meaning
Kalad,Ryby,0.0,0.7251983383046361,0.0,1.0,39667.0,4.0,yes,1
ahi,piecka,0.0,0.8273811789021812,0.0,1.0,13669.0,169140.0,yes,1
ammu,dávno,0.0,0.8661024156228676,0.0,1.0,991.0,270403.0,yes,1
eel,predvečer,0.0,0.6960841008626244,0.0,1.0,2558.0,106733.0,no,meaning
eesotsas,čele,0.0,0.7617083676850985,0.0,1.0,4345.0,0.0,no,meaning
elama,bývať,0.0,0.7641399995428209,0.0,1.0,1542.0,1552401.0,yes,near_equivalent
esindus,centrála,0.0,0.6642773940350652,0.0,1.0,11812.0,104355.0,no,meaning
ettevõte,firma,0.0,0.8304448214901778,0.0,1.0,1543.0,1428160.0,yes,1
ettevõtlus,podnikateľská,0.0,0.7564559941574581,0.0,1.0,19320.0,139413.0,no,pos_tag
hindamine,Posudzovanie,0.0,0.7845166014236999,0.0,1.0,6199.0,229765.0,no,meaning
hommik,ráno,0.0,0.7664871037537688,0.0,1.0,8406.0,659630.0,yes,1
jutumärgid,úvodzovky,0.0,0.7597408583205485,0.0,1.0,121976.0,0.0,yes,1
juur,koreň,0.0,0.7262598563212335,0.0,1.0,29104.0,128780.0,yes,1
jälgima,sledovať,0.0,0.7256987390234487,0.0,1.0,6357.0,463215.0,yes,1
järgmine,posledná,0.0,0.7873041605481661,0.0,1.0,1080.0,1661707.0,no,meaning
kalad,krevetky,0.0,0.7539521186065163,0.0,1.0,8778.0,0.0,no,meaning
kanal,kanál,0.0,0.7692143421354122,0.0,1.0,10609.0,195056.0,yes,1
kiire,rýchla,0.0,0.7613731230212322,0.0,1.0,954.0,532068.0,yes,not_basic_form
kilo,kilogramov,0.0,0.8196959575285836,0.0,1.0,3095.0,106652.0,yes,not_basic_form
küll,akurát,0.0,0.8301427344432741,0.0,1.0,81.0,2924749.0,no,meaning
laekuma,preplatky,0.0,0.656015474445681,0.0,1.0,36316.0,135172.0,no,meaning
laupäev,sobota,0.0,0.8497457605605324,0.0,1.0,14506.0,339416.0,yes,1
linn,mesto,0.0,0.8626107910101972,0.0,1.0,1069.0,1549647.0,yes,1
lõplik,konečná,0.0,0.767122249398065,0.0,1.0,6906.0,122888.0,yes,not_basic_form
madalale,nízkemu,0.0,0.6919444146787808,0.0,1.0,17153.0,26.0,yes,not_basic_form
mahtuma,zmestil,0.0,0.6695369054555419,0.0,1.0,27540.0,213662.0,yes,not_basic_form
matused,pohreb,0.0,0.779025042405306,0.0,1.0,39007.0,0.0,yes,1
meenutama,pripomínať,0.0,0.7397114324955658,0.0,1.0,17352.0,397439.0,yes,1
minister,minister,0.0,0.8936602074787502,0.0,1.0,1342.0,305397.0,yes,1
miski,tá,0.0,0.7114003881255905,0.0,1.0,1625.0,3791215.0,no,meaning
märkmed,zápisky,0.0,0.6956080247257586,0.0,1.0,46834.0,0.0,yes,near_equivalent
neli,šesť,0.0,0.8121725523018096,0.0,1.0,605.0,863991.0,no,meaning
nemad,oni,0.0,0.9051286042644856,0.0,1.0,1309.0,0.0,yes,1
nõu,poradiť,0.0,0.6850348094109626,0.0,1.0,1498.0,282856.0,no,pos_tag
ohver,zločinec,0.0,0.7636203139189564,0.0,1.0,10861.0,186708.0,no,meaning
olemasolu,existenciu,0.0,0.6840748257600323,0.0,1.0,1788.0,195567.0,yes,not_basic_form
olud,počasie,0.0,0.6498783944570107,0.0,1.0,17371.0,0.0,no,meaning
organism,organizmus,0.0,0.865125648998507,0.0,1.0,6776.0,187605.0,yes,1
paiknema,nachádzať,0.0,0.7088307063175803,0.0,1.0,39885.0,116486.0,no,meaning
pidu,párty,0.0,0.7669717179542683,0.0,1.0,3266.0,237563.0,yes,1
pood,predajňa,0.0,0.836237122971411,0.0,1.0,8431.0,513985.0,yes,1
põhi,spodok,0.0,0.6826926513697521,0.0,1.0,8120.0,317683.0,yes,near_equivalent
põhimõte,zásada,0.0,0.850557689399988,0.0,1.0,5337.0,347800.0,yes,1
põlema,horieť,0.0,0.767609351841698,0.0,1.0,4615.0,187965.0,yes,1
raadio,rádio,0.0,0.8101242186156334,0.0,1.0,5077.0,148117.0,yes,1
ripsmed,mihalnice,0.0,0.820724319458686,0.0,1.0,37263.0,0.0,yes,1
samuti,takisto,0.0,0.8650293978915244,0.0,1.0,190.0,1933240.0,yes,1
selge,jasná,0.0,0.7942354051389815,0.0,1.0,643.0,764054.0,yes,not_basic_form
selts,spolok,0.0,0.7447244270806102,0.0,1.0,13880.0,185095.0,yes,1
sisemine,vnútorná,0.0,0.8286766426387923,0.0,1.0,7566.0,148597.0,yes,not_basic_form
soodne,výhodná,0.0,0.768749396020956,0.0,1.0,7644.0,137496.0,yes,not_basic_form
suhkur,cukor,0.0,0.8299174818601887,0.0,1.0,7490.0,157996.0,yes,1
sundima,presviedčať,0.0,0.6777900395211084,0.0,1.0,38715.0,292004.0,no,meaning
sõbralik,priateľská,0.0,0.7950529335835392,0.0,1.0,4672.0,132673.0,yes,not_basic_form
sülle,náručia,0.0,0.7594319240746128,0.0,1.0,8490.0,5.0,no,meaning
te,ste,0.0,0.7485980441543267,0.0,1.0,268.0,44.0,no,meaning
tegelema,zaoberať,0.0,0.818669405812517,0.0,1.0,2658.0,817278.0,yes,1
tellimus,objednávka,0.0,0.7797217900291545,0.0,1.0,13520.0,182512.0,yes,1
tüüp,typ,0.0,0.6728263844815559,0.0,1.0,4986.0,374774.0,yes,1
ujumisriided,uterák,0.0,0.7321394941343062,0.0,1.0,132856.0,0.0,no,meaning
vangis,väzení,0.0,0.8597626466466908,0.0,1.0,16294.0,5.0,yes,not_basic_form
vangist,väzenia,0.0,0.7245248567062679,0.0,1.0,68059.0,0.0,yes,not_basic_form
vms,alebo,0.0,0.7731238526881881,0.0,1.0,1552.0,230297.0,no,shortcut
vuntsid,chlpatý,0.0,0.7431419689329031,0.0,1.0,60033.0,0.0,no,meaning
õde,sestra,0.0,0.8619934037419013,0.0,1.0,3199.0,229863.0,yes,1
õhtu,večera,0.0,0.8171406701090729,0.0,1.0,2689.0,832578.0,yes,not_basic_form
õnnelik,šťastná,0.0,0.8550238287746327,0.0,1.0,2381.0,251656.0,yes,not_basic_form
üheksa,deväť,0.0,0.8522259955406903,0.0,1.0,2253.0,166919.0,yes,1
sundima,provokovať,2.0,0.6622467773810913,0.0155432621400171,0.9770677330239328,38715.0,292004.0,no,meaning
kuivõrd,skutočnosť,4.0,0.7164851374788358,0.0503099040862787,0.9343893721800932,3346.0,101438.0,no,meaning
