en,de,position,score,rel_score,ratio_score,index,correctness,freqs
troy,drew,5,0.4637535245298155,0.1444023027789271,0.7625570679509113,6830,no,7403
naked,nackter,1,0.6629248615370593,0.0209426374334138,0.9693761767229152,6810,no,176179
unused,unbenutzt,2,0.6143237145702629,0.0282675485931886,0.9560100639183472,6718,no,59608
prod,schnelllösch,6,0.5718188923942391,0.024560899784674,0.9588166800639922,5490,no,10209
liu,zhong,7,0.7115145707723318,0.0895343353713205,0.8882286278844699,5539,no,3257
indo,indisch,8,0.5460810613338587,0.1428824611071495,0.7926124439782896,6639,no,476
paradise,traum,9,0.5099832340591376,0.2155778897785537,0.7028811457836891,6542,no,88552
sculptor,steinbildhauer,8,0.6966080425614505,0.1678082688721366,0.8058710060736408,6117,no,19123
incumbent,amtsinhaberin,2,0.7452529313928155,0.0648196684707654,0.919982889827799,5434,no,45288
nonsense,unsinniges,8,0.6977649157523771,0.0649780129437744,0.9148100749293748,5411,no,86487
scouts,pfadfinderbewegung,9,0.5786215567284725,0.1666827653397414,0.7763560999120493,6570,no,25786
julian,justin,3,0.4880174270524489,0.1043667424625155,0.8238191568353869,5610,no,1727
curriculum,unterrichtung,7,0.7469591948319756,0.0674637717053254,0.9171637165487088,6045,no,234314
penalties,strafrahmen,9,0.5696907933239488,0.0902942104518957,0.8631874816316841,6867,no,145023
incomplete,unvollständiger,3,0.7674211187739925,0.0263256409167422,0.9668337028210364,6246,yes,78064
boom,aufschwung,6,0.5144115458301232,0.2106346342746982,0.709487974622187,6505,no,114183
barnes,johnson,5,0.6092224487902638,0.0386517068445584,0.9403407181651112,6704,no,3001
viii,ix,2,0.7103430283791345,0.0453061157000275,0.9400434499859882,6158,no,10280
exhibited,gruppenausstellungen,8,0.637949199510458,0.0609628845970409,0.912774602152015,5964,no,71095
recruited,rekrutierte,0,0.7812276102111769,0.0,1.0,6610,no,61210
housed,untergebrachten,3,0.7291335189750681,0.0647304641602137,0.9184615179233,5581,no,70928
darkness,himmel,3,0.6087470912512574,0.1820651466277564,0.7697744952505268,6866,no,168890
rankings,punktzahlen,8,0.6291535729929981,0.169566041635054,0.7877026699613261,6553,no,151086
townships,bezirke,5,0.6072320880026345,0.0790154027680283,0.8848587370726948,5803,no,10758
opens,geöffneter,7,0.5905632806205594,0.1419109952596919,0.8062580490090927,5473,no,244773
pace,langsamen,5,0.5627219077118697,0.0679980845020156,0.8921897429264355,6390,no,360907
handled,abgewickelt,2,0.5315818226852493,0.0512761558680764,0.9120263293035026,5948,no,209643
consent,willenserklärung,6,0.6536907453559456,0.1364326674098018,0.8273273956884367,6862,no,206529
wrestler,wrestler,0,0.7220167257572689,0.0,1.0,6122,yes,16374
stretch,verlaufen,4,0.5694205736114489,0.0277294566137787,0.9535636687428116,6426,no,309489
serie,erstliga,4,0.5729826240378223,0.0666809508521536,0.8957562170651612,5875,no,2847
chi,ho,7,0.4976239103472352,0.1523068886107251,0.7656567609122078,5654,no,31885
neighboring,benachbart,9,0.6419367869413339,0.1478729534061618,0.8127739557363505,6353,no,71739
confederation,federation,8,0.5468481720443901,0.1023011975128835,0.8424073066840472,6754,no,6666
recall,vorstellen,8,0.5269390302851222,0.0794204431395158,0.8690208587144526,5813,no,275207
pictured,berühmte,7,0.4614891741466191,0.0376690813626484,0.924534792429274,5501,no,81732
fossil,fossilen,0,0.8358935954854951,0.0,1.0,5972,yes,100663
cuts,weggeschnitten,8,0.4944887933181759,0.1163658868171163,0.8095031590961314,6163,no,398163
defining,definierende,1,0.7628983447314268,0.0023349744054629,0.9969486765054918,6184,no,116062
gibson,stewart,7,0.5940421922552738,0.0947930633269223,0.862386452263097,6001,no,2531
estonian,finnischen,5,0.6990527193306539,0.038064564456224,0.9483602334479656,6671,no,187
nephew,bruder,2,0.8445556823243167,0.0268886368773125,0.9691447447819196,5841,no,46102
redundant,redundantes,5,0.6400870050219016,0.0670649790554946,0.905161859733742,5414,no,52514
interchange,vierspurig,8,0.6211436896325702,0.0129253267572291,0.9796152683333716,5590,no,34228
civilians,militärangehörigen,7,0.6993815236153105,0.2172335586258448,0.7630045993846171,6285,no,102687
hardly,nichtmal,6,0.7193659213128895,0.0526703222778294,0.9317773968319658,5436,no,349680
legion,veteranen,1,0.5491959935888785,0.1577154337307142,0.7768950569539859,5460,no,13863
raiders,hawks,7,0.534183294472304,0.1226441578750391,0.8132779660217635,6615,no,8322
bombers,jagdbombern,6,0.6802459004561369,0.0588701524030536,0.9203505969389776,6869,no,25222
thermal,thermischen,0,0.7777551519003878,0.0,1.0,6643,yes,122186
angry,erzürnt,9,0.6900029158510121,0.0956640760397846,0.8782383923122974,6245,no,265826
carlo,gaetano,5,0.5687192324384732,0.1604168883030585,0.7799904795007077,6367,no,1377
linda,deborah,9,0.6445740774320649,0.0547892891450333,0.9216583370484656,5832,no,4546
inland,küstennahe,8,0.7035285313544688,0.0179054439449236,0.9751807586584856,6930,no,46861
learns,glaubt,7,0.7023750202837764,0.0955538434645304,0.8802476664202095,6605,no,71040
flew,flügen,5,0.6831110797040235,0.1699739306215949,0.8007538187117873,5741,no,115830
airfield,militärflugplatz,6,0.7575787471896454,0.0151858422125479,0.9803486826120028,6165,no,11374
bow,deck,4,0.4796128932151506,0.0160818269562031,0.96755699364592,5873,no,133731
consequently,infolgedessen,1,0.7157119817159547,0.0064688445209324,0.9910426249411244,6175,yes,181351
shoulder,oberschenkel,4,0.7112099770777659,0.0954254190427856,0.8816994400422712,6625,no,341486
tenth,zwölfte,4,0.8167611979220837,0.0195601859304418,0.9766116396063704,5538,no,54217
crashed,zerschellte,3,0.7335856954080222,0.07717968071386,0.9048063928395264,6775,no,68819
gaining,erlangt,0,0.6901612592672182,0.0,1.0,6334,no,220422
inspiration,inspirierten,6,0.7020408055254401,0.0714578275651478,0.9076173835244786,5440,no,292780
rachel,julie,7,0.6363566956148687,0.0751518862400951,0.894376697405156,5910,no,6256
nathan,joel,6,0.6342643526083334,0.1099541432938395,0.8522555621779481,5902,no,2726
stretch,überspannen,9,0.550294127244503,0.0468559029807247,0.9215341193852874,6426,no,309489
loved,getröstet,7,0.6349059482581784,0.12106171047448,0.8398586115741593,6254,no,845888
sec,securities,4,0.3773806795458637,0.1721986401688221,0.6866719070538916,6661,no,54103
consistently,durchweg,0,0.6031762075364271,0.0,1.0,6443,no,287966
brussels,gent,3,0.6399955441415133,0.18931684768882,0.7717182939097431,5954,no,3606
heinrich,gustav,9,0.5112915386736236,0.0677548292939249,0.8829889400191832,6600,no,140
martha,mary,2,0.6478517569964775,0.079425174044053,0.8907910169370865,6707,no,2419
dancer,balletttänzer,4,0.7444169556697344,0.100667465655051,0.8808788055786888,5479,no,54144
louisville,baltimore,8,0.6872652829241701,0.0781092882132669,0.8979463243765895,6431,no,8400
mascot,maskottchen,0,0.7920637689271439,0.0,1.0,6788,yes,21981
freight,gütertransport,1,0.8036128699936753,0.013990412536236,0.9828885073786086,6154,no,79405
tributary,hauptzufluss,8,0.7267569571217248,0.0689428870995071,0.913355660931437,5934,no,9551
sailing,segelschiffen,4,0.7510898095076082,0.0393410396849153,0.9502283599822744,5465,no,115422
badge,kriegsabzeichen,8,0.608680498171898,0.1184008958467586,0.8371559266668286,6744,no,53644
heath,blackheath,8,0.445593061377057,0.0917568849749068,0.829241845843963,6767,no,15116
bet,leihen,7,0.4508677911379238,0.112233234387661,0.8006872136613403,6970,no,398333
pipe,mundstück,9,0.4928351585824806,0.0683685853808921,0.8781751082092669,6268,no,186886
nacional,nacional,0,0.8341846650410311,0.0,1.0,6036,yes,426
jam,beats,9,0.4461721854227704,0.1099530192387502,0.8022872937297062,6416,no,79059
preston,oldham,3,0.6198653262753038,0.0466755427677555,0.9299734720921664,6241,no,1102
manages,beschließt,9,0.5766092140649701,0.092737175952136,0.8614511449747776,6197,no,145730
ignore,aufzwingen,6,0.692924134555336,0.1845952624547001,0.7896396785260019,6191,no,268802
excellence,ausgezeichnet,6,0.6186325681453054,0.1145483202533078,0.8437652671177776,5406,no,180014
receiver,transceiver,7,0.5000605722678565,0.2548275537306937,0.6624300410161927,6284,no,169656
tan,gelben,7,0.4460834607901859,0.1503007533406755,0.7479799938036323,6946,no,72754
waves,wellenhöhe,6,0.6098870245824197,0.1843234334047936,0.7679161341290709,5397,no,235327
macedonia,albanien,4,0.7514730480406685,0.0947094146364672,0.8880744770615697,6007,no,554
circulation,zirkulation,8,0.5414942637072392,0.0842189067646805,0.865403333765275,6131,yes,173975
springfield,knoxville,8,0.5637454462023872,0.1619736133134798,0.7768094813142516,6308,no,9676
iso,genormte,6,0.5574945153718263,0.1907037022429629,0.7451160698418731,6351,no,9651
searches,suchergebnissen,9,0.6410846233002343,0.0811701457211354,0.8876156320419757,6719,no,155715
permanently,vorübergehen,9,0.5416435998177449,0.1983241745725694,0.7319826870352891,5995,no,140804
documentation,dokumentations,6,0.6555034129360053,0.0301173671163839,0.9560728496092512,6105,no,254949
anton,nikolaus,3,0.4938904137577709,0.0539584625994808,0.9015084908848208,6811,no,663
jam,sessions,3,0.4755192987524238,0.0806059059090967,0.8550579883208914,6416,no,79059
theological,theologischer,3,0.8176333520924645,0.049857772315229,0.9425264755887032,5664,no,60650
developers,entwicklern,0,0.8076143653343588,0.0,1.0,6216,yes,367394
scorer,topscorer,9,0.6679326177601054,0.0959240485705906,0.8744214028642615,6891,no,24786
excellence,„herausragende,5,0.6351125114100657,0.0980683769885475,0.8662425895978483,5406,no,180014
angry,verärgerten,5,0.7180008961489339,0.0676660957418628,0.9138743304220828,6245,no,265826
vector,vektors,2,0.7214548749671871,0.0668645909034827,0.9151808450782916,5442,no,66100
craft,segelboote,5,0.5202310857449212,0.0219837298394015,0.9594556821253388,5439,no,246536
dollar,billion,7,0.5920936019885626,0.1717217721745595,0.775178952946964,5676,no,441398
threw,schlugen,9,0.5702998470426067,0.1474770900656373,0.7945363211866514,6667,no,174050
stan,larry,3,0.584896281807662,0.0396681570130468,0.9364866864851488,6786,no,3580
kurt,jens,3,0.4754662753393111,0.0616467712419805,0.8852257050273488,6221,no,3530
bolivia,ecuador,2,0.8192860128870176,0.0258587709620018,0.969403146707912,6394,no,849
paragraphs,einzelnachweisen,4,0.650976462015415,0.0589175304018452,0.91700517115066,7000,no,78042
automobile,pkw,5,0.7035781232959285,0.0681208127511695,0.9117261802898068,6210,no,330119
malcolm,malcom,3,0.614947460394843,0.1256454305355161,0.8303448060679115,6383,no,1247
brien,mccormack,1,0.6376887889315702,0.0521346076106284,0.9244232540213076,6106,no,814
varies,variiert,0,0.8051615495521791,0.0,1.0,6565,yes,141788
browser,webbrowser,2,0.7950633617618444,0.0558019608253785,0.9344173991534857,6336,no,329222
indie,pop/rock,9,0.5993736714652576,0.1523783455939491,0.7973023787950169,5656,no,56438
malayalam,tamilisch,3,0.6294289044522764,0.0771855461318374,0.8907670992745294,6722,no,1641
guild,bruderschaft,9,0.4645910054784953,0.2321664241471864,0.6667901707601267,6118,no,38482
particle,antiteilchen,4,0.6944076363448526,0.0558305924518721,0.925582847809,6721,no,65205
lawsuit,klage,4,0.7512460572242067,0.0147477855976719,0.9807468614325384,6880,yes,182626
hotels,luxushotels,1,0.8166168429513275,0.0507245017170204,0.9415172561197156,5668,no,360850
nigerian,nigerianischen,0,0.778351800637142,0.0,1.0,6051,yes,2582
accusations,beschuldigung,7,0.7982865675537536,0.0747071324802782,0.9144242020562507,5447,no,55243
armstrong,collins,6,0.5767172642251364,0.17692473435,0.7652403466307603,5749,no,1876
duchy,herzogtümern,4,0.6626056581464854,0.0740244929053163,0.8995092818293956,5944,no,1402
acknowledged,bezweifelt,0,0.6899028693634619,0.0,1.0,6705,no,171634
owen,murphy,8,0.5627325234200882,0.1150075177547516,0.8303073291119263,5531,no,4635
canon,kanonisiert,4,0.5299699290768943,0.1345680900036078,0.7975012924169411,5780,no,40018
agenda,agenda,0,0.7355444607857,0.0,1.0,6574,yes,282725
executives,geschäftsleiter,2,0.6528986115919488,0.0793137834473812,0.8916792668565505,6519,no,186995
thrown,geworfenen,4,0.6877741432635359,0.1529778213796111,0.8180464300853084,6522,no,227978
tenor,tenors,5,0.7115608882541691,0.068825675829766,0.9118056627351628,6826,no,22287
settle,abzutreten,7,0.544493031559449,0.0355971142896762,0.9386352025725764,6633,no,262045
songwriters,songwriter,1,0.7794105789194119,0.0230137974065228,0.9713196681388266,6386,yes,13440
enhanced,verbessertem,2,0.6246133785469203,0.035591085422455,0.946090813732962,6860,no,263743
housed,beherbergen,9,0.6126250851494321,0.1812388979858497,0.7717003141141814,5581,no,70928
sebastian,xavier,8,0.4767042948828042,0.2061131379368643,0.6981431228465741,6699,no,1725
metre,bahnlänge,5,0.5001497072020685,0.211944316094672,0.7023647030297409,5895,no,34581
rivals,rivale,1,0.7053042894493156,0.0425722404509324,0.9430758437403955,6486,no,86609
accusations,beschuldigungen,1,0.8594923738616842,0.0135013261723476,0.984534451770017,5447,yes,55243
advertisement,reklame,2,0.7404806429386973,0.0451828777677202,0.9424908035349602,6935,no,112230
namely,letzteren,6,0.5025074240263757,0.0382219757267064,0.9293140418402251,5522,no,313587
feat,hitsingle,9,0.4680989070746455,0.1419704724430993,0.7672879885311964,5696,no,64003
dale,bobby,9,0.4972424340697207,0.081359399375796,0.8593862053783881,6167,no,3913
johnston,johnson,4,0.6325917378532382,0.0802379321372909,0.8874374405061493,6849,no,1985
curtis,hollins,4,0.6115970923039885,0.0791293656658734,0.8854403725920021,6010,no,1980
demanded,verweigerte,4,0.7593525923820021,0.0953622944552607,0.8884279472326335,6938,no,125249
gen,generalmajor,1,0.5960587258614947,0.038798083147397,0.9388868755964564,5776,no,19728
algeria,mauretanien,6,0.7038127547694479,0.1371312654074447,0.8369317551261033,6135,no,578
ethnicity,volkszugehörigkeit,0,0.7718189344405614,0.0,1.0,6764,no,40109
dimension,eindimensionalen,8,0.5881094791696468,0.2203611946934369,0.7274345232084998,6907,no,163471
appeals,appeals,1,0.7372674728305673,0.0115788874051796,0.9845376995602484,5570,no,114590
integration,integrationspolitik,7,0.6338105629453632,0.1923650171584462,0.7671620636205739,5407,no,307486
badly,katastrophal,2,0.6355813650880737,0.0344198968541604,0.9486271163812704,5825,no,193346
interpreted,interpretiert,0,0.7839544073557987,0.0,1.0,6302,yes,94172
automated,automatischer,8,0.7178137800584999,0.0671502098444011,0.9144544071980836,6692,no,168907
resignation,amtsübernahme,9,0.7173887755051419,0.1348049354551138,0.8418142099368288,5971,no,56169
incomplete,vollständig,8,0.5720115798642043,0.2217351798265305,0.7206474519493792,6246,no,78064
export,ausfuhr,9,0.7357624121792724,0.1091603965121471,0.8708042966892915,6445,yes,205304
freestyle,kunstspringen,3,0.6499335666226034,0.0215799469338313,0.9678637190493148,5415,no,21723
survival,überlebenschance,4,0.6418186360178605,0.080176959364865,0.8889509023633811,5823,no,249337
introduce,einführen,1,0.6929971850617791,0.0243598802763902,0.9660421825427944,6651,yes,298951
vampire,vampirin,3,0.7020276305919703,0.0700280839177407,0.9092965927177786,6595,no,67060
dragons,elfen,7,0.4824804747330892,0.143421302501384,0.77085653417524,6482,no,31852
solomon,salomonis,5,0.5078698195302254,0.1334261417862137,0.7919429563967325,5681,no,1202
pale,gräulich,2,0.6986581883424918,0.0037944499998865,0.9945982835101302,6234,no,104942
praise,hochgelobt,8,0.622933525015263,0.1385052493450677,0.8181006089932534,6123,no,179103
herald,abendzeitung,6,0.6297984366368284,0.0694853656138393,0.9006335262018105,5628,no,12258
spots,fleck,1,0.5725582311287367,0.0239649680861426,0.959825589151127,6070,no,340056
approaches,ansätzen,4,0.5932638994742643,0.0579105758037343,0.9110674972648286,5448,no,385136
specified,spezifiziert,3,0.7350231314621716,0.0156652691725834,0.9791321283779828,5547,yes,317560
directions,richtung,5,0.5591618508281115,0.1445669098774968,0.79457012708626,6538,no,278196
knee,kreuzband,4,0.6743719156638166,0.0490789212413083,0.9321599772401056,6665,no,223033
torpedo,seeminen,5,0.6578341060305136,0.0848704910927369,0.8857277961904781,5624,no,11014
bench,berufungsgericht,3,0.4531061214193924,0.0294756663057169,0.9389208895663776,6537,no,169874
mammals,säuger,2,0.7699436012466996,0.0417029736384714,0.9486192944948096,5816,no,47222
exhibited,ausstellung,9,0.6369630567993829,0.061949027308116,0.911363633972327,5964,no,71095
kenny,johnny,5,0.6561512523528612,0.0387415143601155,0.9442482117875928,6362,no,3023
hometown,heimatortes,3,0.6574454937392791,0.1573476836034251,0.806886351065696,6871,no,66773
flew,überflog,9,0.668058701017767,0.1850263093078514,0.7831091777861297,5741,no,115830
inherited,geerbt,1,0.7772291734785228,0.0131024861858318,0.9834215344588418,5459,yes,83059
arrives,flieht,3,0.7715177247154597,0.0399293352298674,0.9507924334181976,5674,no,146400
newport,charlestown,5,0.5731863855484592,0.1416167827127961,0.8018800293551075,5601,no,8318
rhine,ardennen,8,0.5148353630243088,0.0832922178362336,0.8607450642613758,6740,no,291
refugees,flüchtlingslager,9,0.7233653559449214,0.1716545888737968,0.8082114372227039,6266,no,90529
bolivia,peru,4,0.7956895868032297,0.0494551970457898,0.9414831659723942,6394,no,849
lat,vel,4,0.3419824709996441,0.0539036412354809,0.863840535018651,6116,no,7774
stem,wuchsform,9,0.466700152849865,0.0601273454021556,0.8858690072145924,5546,no,175028
rebels,aufständischen,1,0.7754705552389259,0.0265984578121788,0.9668376942889276,5640,no,51578
priests,diözesanpriester,9,0.6982314628456757,0.1774242154151145,0.7973812997278669,5558,no,109331
liu,liu,0,0.8010489061436523,0.0,1.0,5539,yes,3257
andrews,john,4,0.5677889910869217,0.1926315905746342,0.7466775686768962,5931,no,1368
fed,gespeist,0,0.5519316526396999,0.0,1.0,6101,yes,201404
client,klient,1,0.6624636504386997,0.0104688272632537,0.9844429751718856,5453,no,1026178
randy,gary,8,0.6481954741505737,0.0661917254273295,0.9073447488050752,6732,no,5351
palmer,palmer,0,0.7104299270521377,0.0,1.0,5566,yes,1913
dragons,drachen,0,0.6259017772344733,0.0,1.0,6482,yes,31852
hammer,bolzen,5,0.4945891107609572,0.1279223232447224,0.7945060664643867,5675,no,76574
circular,halbkreisförmige,4,0.6839346495346511,0.0464908554230256,0.9363509966348732,5904,no,101655
contributors,mitautoren,0,0.7162141112650584,0.0,1.0,5623,no,69201
twentieth,jahrhundertwende,5,0.6177535712687743,0.1153213122710556,0.8426882234537914,6162,no,52032
grows,ausgebreitet,8,0.5583812280286683,0.25313418934156,0.6880722363083885,5588,no,200977
glenn,ted,5,0.594544990225244,0.0989457455808057,0.8573221811452171,5983,no,1933
hopes,verhelfen,5,0.6659200360040676,0.0658385799149021,0.9100269153206764,6356,no,332841
cyclists,fahrradfahren,9,0.6086656411271355,0.1118314111053163,0.8447857478961114,5786,no,51139
threw,rannten,3,0.6560204984485886,0.0617564386596555,0.9139615171971702,6667,no,174050
kingston,warrington,6,0.5835177329660273,0.1362674288869854,0.8106831925568194,6083,no,2478
toll,verkehrsstaus,7,0.5122361327017586,0.0732310969016345,0.8749185382224677,6399,no,122745
speedway,rennstrecke,4,0.6414143827196965,0.1091122396921095,0.8546190948677089,6468,no,6178
goalkeeper,mittelfeldspieler,1,0.7621983934345311,0.010900790029549,0.9858998815899596,5609,no,19782
colored,farbiger,7,0.6999218783668315,0.0476016522779794,0.9363208643921638,5987,no,211958
celebrate,feiert,2,0.7502340401545768,0.0219972746031111,0.971514656058705,6591,yes,315903
keys,tastenkombinationen,9,0.4948140176615727,0.1593024759748065,0.7564616126873539,5721,no,258752
sculptor,bildhauerin,3,0.7823634342148726,0.0820528772187144,0.9050771299275528,6117,no,19123
xbox,handheld,8,0.6642665167526884,0.1667213488682916,0.7993696950752655,6919,no,43268
modes,betriebsarten,3,0.5605220130594378,0.0672129560309143,0.8929278129457845,6358,no,127220
actively,engagieren,1,0.650123832122923,0.0429839747786393,0.9379837099645536,5403,no,271962
celebrity,playboy,6,0.587966814424846,0.0893649860992249,0.8680632062010366,5557,no,160389
consumption,fleischkonsum,2,0.6765265990425151,0.0772125002119779,0.8975607072946765,5695,no,423879
spell,zauber,0,0.4483975678724778,0.0,1.0,5438,yes,171097
glenn,larry,1,0.6183704189588365,0.0751203168472132,0.8916779807304848,5983,no,1933
conferences,konferenz,9,0.7213247214301408,0.1673926534699655,0.8116469215100236,5837,no,169878
acquisition,akquisition,0,0.7152666573961687,0.0,1.0,5505,yes,259110
trend,abwärtstrend,5,0.5937714245936137,0.2252304327898673,0.7249939902341299,6492,no,498311
delay,verzögern,2,0.7401792801562279,0.0548148315041399,0.9310500157168994,6215,yes,283570
ellis,brown,9,0.6127430828180461,0.1045029622596037,0.8542997023451134,5773,no,1790
abilities,teamfähigkeit,6,0.6181422827660001,0.2653929580556522,0.6996238001680075,5485,no,284599
challenged,zurückwies,8,0.5840554318786803,0.123889551353175,0.8250011592883898,5514,no,156397
pregnant,schwangeren,2,0.7887484655111704,0.0755292665616395,0.9126099588606816,6768,yes,379625
pound,unze,3,0.5317049319345153,0.0494247712292941,0.9149505334863908,6213,no,166639
elevated,aufsteigen,6,0.4895901835919116,0.0212056388213321,0.9584850973895076,6014,no,142421
beetles,insektenarten,4,0.6147379713753456,0.0464454158775604,0.9297541094150408,6377,no,17842
mosque,freitagsmoschee,3,0.8008115127456609,0.1012853570052939,0.887722305218445,5462,no,41767
fourteen,sieben,5,0.840157575071275,0.0175780152154201,0.9795064872969248,6226,no,60641
elevated,erhöht,2,0.4974964791595599,0.0132993432536838,0.9739634846838578,6014,yes,142421
caroline,caroline,0,0.794829598785956,0.0,1.0,6159,yes,2530
reasoning,gegenargumenten,5,0.684479128631589,0.0886574057784703,0.8853276208889543,5469,no,120536
illustration,illustrations,1,0.6632277786350653,0.1294511873123605,0.8366915322931046,6341,no,112826
mansion,landhauses,3,0.6829390239604972,0.0337339968903108,0.9529297240040332,5700,no,48397
phrases,vokabeln,6,0.6755042301785037,0.0871994542807106,0.8856706004474879,6774,no,222733
afraid,denkt,5,0.6590404543739768,0.0564317101453899,0.921126616877822,6208,no,401203
nottingham,nottinghamshire,9,0.6468359067475264,0.1371462100513185,0.825064619316428,6904,no,1490
beetles,heuschrecken,7,0.5994929947869236,0.0616903924659824,0.906697001686182,6377,no,17842
contributors,fachautoren,9,0.6554211962186435,0.0607929150464149,0.9151190766975597,5623,no,69201
tin,blei,5,0.5222106839429244,0.0340416748975074,0.938801742848388,7010,no,86913
crashed,bruchlandung,9,0.705385281282946,0.1053800948389362,0.8700239330113,6775,no,68819
exploration,erforschen,6,0.6100605429578452,0.14007593726999,0.8132660642934664,5949,yes,195202
distinguish,abzugrenzen,3,0.667660703408016,0.0950264910267247,0.8754056817524609,6640,no,119432
saxon,angelsächsische,2,0.6066013694719998,0.0033822290931334,0.994455213056401,6514,no,1671
pushed,schob,2,0.6279890443954206,0.0230985797458835,0.964523085849854,5991,no,278522
fortress,festungsstadt,3,0.667384721529228,0.1041563828854559,0.865002159587502,5617,no,32556
aerial,aerial,2,0.586155602028408,0.0291238881467408,0.9526655956978994,5416,yes,66097
lectures,lehrveranstaltungen,4,0.7275104212803042,0.0807984266996239,0.9000401555648562,6239,yes,109440
fortress,festungsmauer,7,0.6476797863452857,0.1238613180693982,0.8394624507227474,5617,no,32556
remarkable,beeindruckende,7,0.7466558675427141,0.05756274271791,0.9284240106066984,7007,no,289856
ibm,xerox,3,0.6820183801832024,0.1837043015509526,0.7878023697115466,6049,no,3448
glen,lorne,7,0.4621720667829277,0.204747538972768,0.6929951718231978,5794,no,4463
escaped,entkamen,1,0.7971171531465657,0.0365275965957242,0.956183258387921,5753,no,83418
contracts,verträgen,2,0.7120622850630657,0.0643369331949349,0.917134211779235,6128,no,326030
aboard,expeditionsschiff,5,0.6786627561978651,0.14219206652032,0.8267756214802222,5614,no,160160
cooking,küche,8,0.6532015664848263,0.1488688448641528,0.8143942941196713,6874,no,459708
judgment,letztinstanzlich,9,0.6279181570190842,0.0748794282543681,0.8934551998706239,5518,no,320397
costume,frisuren,6,0.6161924862787106,0.2302148646733884,0.7280093746652525,7001,no,185308
derivative,derivatives,3,0.5888113848647775,0.0492622200851561,0.9227953958555902,6905,no,42934
confirm,bestätigst,4,0.7198871198139523,0.1041235964211385,0.8736380554650068,6260,no,236654
defenders,gegnerische,7,0.5953571902758076,0.1077011853373801,0.846810465427645,6091,no,48721
inspector,inspektoren,7,0.6971645471115521,0.1025204198315827,0.8717989907657312,5915,yes,52830
prototype,prototyps,2,0.7842033170007261,0.0672940725379034,0.9209697253747712,5939,no,86621
relay,relay,0,0.6583354282361857,0.0,1.0,5855,yes,61979
amazing,wunderbare,4,0.6520204694250855,0.0309470613483705,0.954687360739795,6422,no,1110594
customs,obrigkeiten,9,0.5086722302002527,0.1638920469603352,0.756317644980715,5686,no,114635
roosevelt,reagans,9,0.5942259762804889,0.2263212211624553,0.7241825675991145,5478,no,4684
relatives,familienangehörige,4,0.6754333641905335,0.0288765407149076,0.9590002348202322,5917,no,196489
vampire,vampirjäger,7,0.6195533804684484,0.1525023340412625,0.8024723719089261,6595,no,67060
pit,pit,2,0.4461348107429673,0.0395790280349557,0.9185136908296904,5630,yes,131888
rivals,konkurrenten,3,0.6913626267685931,0.0565139031316549,0.9244341801457616,6486,yes,86609
remarks,bemerkungen,3,0.6611070681607238,0.063470114918968,0.9124039282479208,6311,yes,133993
chicken,steaks,1,0.6523680464012933,0.0027665688394551,0.9957770986678234,6417,no,338089
arc,strahl,4,0.3957208298957662,0.0765398553544436,0.837928801306228,5443,no,65925
pairs,paarungen,7,0.5277913562793793,0.1473044939713983,0.7818021042246384,5441,no,136275
drove,zurückfahren,7,0.571835319553722,0.0333406701394016,0.944907480291298,6604,no,210245
ammunition,ammunition,9,0.7008323077418149,0.1806134050951598,0.7950941249531442,7014,no,49304
ranch,farms,6,0.5390394275462695,0.242478511968624,0.6897339143370962,6592,no,70407
checking,überprüfen,0,0.7505703589593206,0.0,1.0,6292,yes,391981
trustees,stiftungsrats,5,0.6588908535100932,0.0299600854025778,0.956507157484798,6647,no,48852
badly,beschädigt,6,0.6185460831512218,0.0514551787910123,0.923201370334958,5825,no,193346
hopkins,harvard,6,0.5786533812965236,0.158901530172508,0.7845563391937632,6432,no,1294
knee,bein,1,0.7024056754556449,0.0210451614494799,0.9709100323395716,6665,no,223033
beneath,darunterliegende,1,0.5880281038120838,0.0168005221688407,0.9722226735852768,6372,no,254544
casino,hotel,6,0.6323267936215045,0.109329221210958,0.8525876969586027,6756,no,453078
richards,jones,5,0.61081121047511,0.0675087747025342,0.9004765064015408,6769,no,1736
colleagues,studienkollegen,1,0.6421819699913067,0.1364416611908518,0.8247655789952111,6549,no,315784
negotiations,verhandlungen,0,0.8795796317643988,0.0,1.0,5602,yes,192398
shoulder,knie,9,0.6514690611988778,0.1551663349216737,0.807637582397284,6625,no,341486
inland,landeinwärts,1,0.7212104816751064,0.000223493624286,0.9996902091779176,6930,no,46861
copied,kopiert,0,0.8514332887552964,0.0,1.0,5940,yes,82587
sovereign,völkerrechtssubjekt,7,0.6327839692573977,0.0750360905305856,0.8939898785108441,6859,no,84672
terror,terroristischer,7,0.6130985501439563,0.2025061656349412,0.7517104036830524,6578,no,140627
convert,ersetzen,9,0.5606036883641388,0.1979108873844204,0.7390809699482609,5809,no,245782
interactions,interaktionen,0,0.7686416168777493,0.0,1.0,6476,yes,166569
dale,bill,4,0.5138534158129506,0.0647484176325661,0.8880950354979076,6167,no,3913
privately,privat,0,0.662818892407697,0.0,1.0,6206,yes,97462
beliefs,glaubensvorstellungen,1,0.8039152222710347,0.0330549387896103,0.9605064310205256,5413,no,274705
grid,stromversorgung,2,0.4839439230962678,0.1149392674785678,0.8080773191041749,5688,no,166663
