en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
fraud,frauduleuses,3,0.7612157420797817,0.0829592606290957,0.9017274139095716,6477,no,275541
mohammad,ahmad,1,0.7541975264925553,0.0519361722147976,0.9355737487490252,7257,no,712
berry,berry,8,0.4509508756487718,0.0469381502264819,0.9057256782393064,7232,yes,76122
conjunction,conjointes,3,0.5517555754368689,0.0554906838049037,0.9086191426289044,6462,no,190203
julius,felix,2,0.5145714368516475,0.203646330083682,0.716456011729352,6696,no,862
airfield,aerodrome,5,0.6345088950712214,0.1533126244607197,0.8053967546458931,6165,no,11374
minneapolis,philadelphie,3,0.6747879512687931,0.1131029482289873,0.8564484647543439,7019,no,9027
nicknamed,surnommés,3,0.7662941862338297,0.0745161264495566,0.9113758176778972,6890,no,18934
infection,infectieuse,3,0.8040478808111144,0.0856765379697291,0.9037044098585846,6747,no,402091
redirected,redirect,6,0.6896229502306872,0.0361305289526817,0.950216526700862,6895,no,19934
logos,maillots,6,0.491786821755037,0.2937067688030925,0.6260863585221615,6381,no,64607
quarterly,trimestrielle,0,0.7575701690451926,0.0,1.0,7219,yes,91996
elaborate,savamment,9,0.5624130846508655,0.0297777019538642,0.949716033029504,7111,no,116793
evangelical,évangéliques,1,0.8343288102413723,0.0332858390275124,0.9616352270497488,7138,no,36492
silly,stupide,2,0.6968781988048625,0.0089887830516565,0.9872656133765956,7119,no,176131
motors,moteurs,1,0.665121075763472,0.024668569373937,0.9642375475656452,6076,yes,69198
refuge,réfugier,2,0.606463394957577,0.1664973310014531,0.7845979421595113,6712,no,63945
lighting,éclairage,0,0.7871875281411285,0.0,1.0,5744,yes,426040
charleston,fredericksburg,8,0.6202312395937966,0.1478491663063164,0.8075082176675864,6745,no,8332
settings,environnements,1,0.5611690845014162,0.0031215793704819,0.994468135713848,6760,no,394666
intense,orageuses,8,0.6300593177293011,0.2234012069704838,0.738240726424848,6251,no,322515
gibson,winfield,7,0.5784786597884387,0.1627842647581897,0.7803960519706932,6001,no,2531
upset,sèchement,6,0.6253112711517583,0.0139250317090573,0.978216143784798,6424,no,218546
probability,probabilités,1,0.8288733614126051,0.0098623219555094,0.9882414422671214,5835,yes,175103
collector,collectionneurs,2,0.5465026531181538,0.1502874142442016,0.7843146432711032,6852,no,96798
bike,bicyclette,2,0.691940402012253,0.1329326285304772,0.8388447389981784,7002,yes,539581
obscure,inintéressant,3,0.6121248304750021,0.0308952158760028,0.951952950687422,6693,no,75480
striker,offensif,2,0.6230622967466197,0.0531023151579459,0.9214654032124342,6429,no,30805
delayed,retardent,9,0.6976489882268296,0.1559974164987442,0.817257572180728,6288,no,135808
nicolas,xavier,8,0.4916780813443845,0.12033845704769,0.8033738477658622,7324,no,1070
bones,crânes,2,0.6505224071669489,0.0289541841382621,0.9573875178206744,6125,no,205565
lucy,sally,8,0.621629170086498,0.0869683612358891,0.8772669147271958,6174,no,4034
terminology,terminologies,1,0.7881655072108731,0.0459318151066712,0.9449323072048122,6614,no,74937
macedonia,macédoine,0,0.8540691226833865,0.0,1.0,6007,yes,554
separately,distincts,3,0.5934576544490167,0.1988525230757608,0.7490218746186152,6516,no,145540
stretch,longent,8,0.5936708060734548,0.0480060632816214,0.9251865454806396,6426,no,309489
automated,automatiques,7,0.7254521102723432,0.0780179581553767,0.9028987373380976,6692,no,168907
doctrine,doctrinaire,8,0.6283859624674967,0.2454558635408527,0.7191072157050681,5658,no,162760
salvador,uruguay,1,0.6461934690904649,0.1122870494789571,0.8519578990759803,5997,no,1692
caroline,amélie,3,0.622514173875007,0.0329919916012666,0.9496694412061012,6159,no,2530
arbitrators,arbitres,5,0.632899414736311,0.0479931280965642,0.9295143872528148,5946,yes,7500
owns,revend,4,0.6487231936936206,0.0572990860423321,0.9188423826174982,5938,no,159938
mann,barnes,8,0.4327853951928172,0.1333210074897507,0.7644947895696074,7270,no,1975
velocity,accélération,3,0.6644347986271106,0.0218526457800162,0.9681581734328618,6613,no,86178
picks,échangé,1,0.5812701760526495,0.0013086817140451,0.9977536402212364,6470,no,148455
wizard,magicienne,8,0.5055785711249536,0.1331334768643077,0.7915594714653854,6068,no,52393
meter,longueur,6,0.5679225077633415,0.1325436365041471,0.8107779546679527,5737,no,133390
politically,politisé,4,0.6565424015297641,0.211009983566966,0.7567755132810351,6903,no,109991
incomplete,incomplètement,5,0.6035785849476242,0.1652171350725327,0.7850961825487257,6246,no,78064
breed,poney,6,0.6313706940375579,0.0634268698179253,0.9087117268144048,6261,no,173187
drove,conduisaient,0,0.6459176147795964,0.0,1.0,6604,no,210245
locality,enclavé,6,0.4617679625612222,0.0588443330306903,0.8869709118879203,6899,no,36077
useless,inutilement,4,0.6867749558402806,0.1040935101208889,0.8683807553328345,7115,no,150843
bet,poker,7,0.4491243349311519,0.1253108594996591,0.7818537918383891,6970,no,398333
advisor,délégué,3,0.6345792481247248,0.0474607575414327,0.9304135283163086,6275,no,145984
extending,prolonge,2,0.7058855302658837,0.0927748666157533,0.8838369011685167,6233,no,129022
carol,carol,0,0.6819888968616681,0.0,1.0,5937,yes,8416
chang,tsung,9,0.6575926238032044,0.1140210737867034,0.8522303658646264,7180,no,3806
autobiography,autobiographiques,5,0.7522865075482175,0.1136051330211863,0.8687998270239906,6609,no,24649
belgrade,titograd,2,0.687106678872659,0.174785219718904,0.7972074920247835,6231,no,218
uncertain,incertains,3,0.7578585707355087,0.0584707332314811,0.9283735951320872,6850,no,110198
comparable,comparable,0,0.7866982505491977,0.0,1.0,6104,yes,176111
santos,andrade,3,0.5829979034316737,0.1017175286114009,0.8514455438693808,6300,no,1714
amazing,époustouflant,5,0.6256563590964883,0.1327421553714929,0.8249704438508666,6422,no,1110594
handling,maintenance,6,0.5608857212971197,0.0470039268117621,0.9226768757158652,5685,no,350785
optional,facultative,4,0.609275761010569,0.0646913849838559,0.9040140378231566,5632,yes,166075
reflects,reflètent,1,0.7854850673330867,0.0726866724051098,0.9153005522795652,7107,no,198962
tyler,brandon,2,0.6278353921827812,0.0695277158452788,0.9002991195764815,5981,no,3957
beetle,lasiocampidae,9,0.4987711831372041,0.0949395602869249,0.8400912206180123,6319,no,16514
monte,carlo,1,0.5306449727527538,0.0301665670365794,0.9462090829159624,6405,no,8147
infection,toxoplasmose,8,0.7563895851703,0.1333348336105436,0.8501391770350111,6747,no,402091
investors,investissement,5,0.7293832871860335,0.1763061465353088,0.8053348753215622,6824,no,520687
henderson,kearney,4,0.6171318263069768,0.0941636521920377,0.8676166866816823,6199,no,7086
provision,dispositions,0,0.7132479560408775,0.0,1.0,6575,no,292202
lecturer,conférencière,7,0.6841101927895283,0.1183748524444232,0.8524896468196327,6691,no,41066
grants,octroyée,6,0.6584577623886533,0.0578317414193395,0.9192620565959853,5930,no,273240
jail,incarcéré,1,0.7282108930132514,0.1173436616087876,0.8612228377609059,5801,no,188390
dos,dos,0,0.5038437501246313,0.0,1.0,5810,yes,17467
glenn,cliff,6,0.5675575700835376,0.0588446556921422,0.906059312577834,5983,no,1933
arbitrary,calculable,6,0.6266955491132983,0.2121839752904459,0.747062636388388,7277,no,70229
protagonist,personnage,1,0.7507721214096064,0.0701693664330196,0.9145257396877096,6936,no,36353
deliver,fournissant,6,0.6113377776022041,0.040667570303581,0.9376269375179151,6666,no,709685
transformation,déstructuration,7,0.5910115113677239,0.143515516333295,0.8046150639514501,6328,no,192718
preparing,préparation,4,0.7213949683947196,0.0950870450941259,0.883540551386041,7153,no,335680
floating,immergée,9,0.5625213966556104,0.2040462731135573,0.7338183161637893,7266,no,150063
proximity,situés,4,0.5568125126126102,0.1350979470509739,0.8047464882715312,6978,no,102062
beetle,insectes,3,0.529840910167776,0.063869833256353,0.892422641894613,6319,no,16514
drove,battaient,9,0.5883775848202679,0.0575400299593285,0.9109173853712556,6604,no,210245
wishes,désire,1,0.7508861734895169,0.0367479951043479,0.9533438281760264,6046,no,260230
lutheran,réformée,8,0.6906484535480182,0.1495977446443254,0.8219596292537101,5820,no,753
confidence,versatilité,9,0.5599002537826389,0.2215939555889785,0.7164483716812726,5707,no,610930
everyday,quotidienne,0,0.7038517468621525,0.0,1.0,7250,yes,515693
sensitive,insensible,4,0.6035942764390766,0.1631006598728815,0.7872678530297244,5842,no,371115
thesis,doctoral,2,0.6965148351008194,0.1446213703484169,0.8280642666294727,6026,no,119092
designers,designer,4,0.6910958473511578,0.1324739261973738,0.8391466874426671,6272,no,331385
canvas,toile,0,0.7929681488542601,0.0,1.0,7288,yes,116161
hurt,souffrir,8,0.6138535076341488,0.0447828362660807,0.9320067337904688,6363,no,496153
sixteen,seize,0,0.8545189262490447,0.0,1.0,5951,yes,62210
resignation,démissionnera,7,0.7726465910490434,0.1200815000019106,0.8654892780840513,5971,no,56169
kenny,kenny,0,0.7134890134591536,0.0,1.0,6362,yes,3023
marco,marco,0,0.6991670750469222,0.0,1.0,6202,yes,1293
refuge,refuge,0,0.7729607259590301,0.0,1.0,6712,yes,63945
adequate,suffisantes,0,0.8082489850978896,0.0,1.0,6926,no,350679
bread,pains,2,0.6995916297376894,0.0601784913456876,0.920793816872033,7027,no,314792
boom,krach,8,0.4518308323770608,0.2358867064724389,0.6570005952341134,6505,no,114183
torpedo,cuirassés,8,0.6301491856613465,0.1215688498136988,0.8382786575861867,5624,no,11014
creatures,monstrueux,6,0.646686012270089,0.2241627064573268,0.742592827391537,6983,no,191788
strict,rigoureuses,7,0.6534379004596853,0.1537148196304701,0.8095591877416942,6082,no,190987
researcher,chercheuse,1,0.7164719856902098,0.1659737107756433,0.8119162329870733,7069,yes,108541
contestants,candidates,9,0.5669930994398327,0.0686344915673144,0.8920209057341837,6579,no,38982
upset,embarrassée,4,0.62796628846605,0.0112700143947657,0.982369564518898,6424,no,218546
loaded,transportable,7,0.5825165886624166,0.1259239596384281,0.822251902519626,7136,no,224915
cliff,rocheuse,3,0.5262043148456853,0.1023161142245824,0.8372111557679478,6142,no,55687
andrea,antonello,7,0.5585042337334165,0.1221010769827476,0.8205992885152964,6085,no,2138
promise,promettent,7,0.6623980768148572,0.1156494498884413,0.8513594016827416,5807,no,417434
pond,lac,3,0.557921251873746,0.0685451902127458,0.8905844182420193,6458,no,114161
acceptance,adhésion,5,0.6031646179042895,0.2225900357854823,0.7304404706762848,6790,no,215467
bradford,manchester,3,0.6878176866289705,0.0462678104940301,0.9369721773889266,5908,no,1445
ordained,sacerdotale,8,0.6228608297606331,0.1189606103158553,0.83963713652764,6963,no,39478
paralympics,paralympique,1,0.8035246025992513,0.0302128882554632,0.9637621090728568,6404,no,210
prepare,préparent,2,0.7773751533572129,0.0866533983963899,0.8997100290024893,6047,no,566980
sofia,madrid,8,0.5003899890395518,0.2269367198041915,0.687985169463994,6673,no,1029
philosophers,philosophique,7,0.7082125809266578,0.1813111008760292,0.7961705746736405,7075,no,39041
boulevard,piétonne,9,0.5907275735616924,0.2213217611331581,0.7274528139151474,5762,no,9240
malcolm,john,4,0.580632739590375,0.1729205742080772,0.7705264232248773,6383,no,1247
treasure,trésor,1,0.7349705885976654,0.0370035118612549,0.9520663817098822,6831,yes,139897
cinematography,photographie,0,0.6492517872891772,0.0,1.0,7287,no,12713
rochester,boston,3,0.6534700138924162,0.1216089500597444,0.8431012119853502,6050,no,4242
furniture,menuiseries,3,0.6918774364327831,0.1384899475207186,0.8332184642641579,6683,no,569320
contestants,participantes,8,0.5694806233547438,0.0661469676524033,0.895934398398921,6579,no,38982
strikes,frappent,2,0.6340792474658967,0.0282695632764302,0.9573192209030356,5768,no,145760
prototype,prototype,0,0.8793389510088991,0.0,1.0,5939,yes,86621
derivative,derivatives,5,0.5522756957381001,0.162037317240193,0.7731564254099385,6905,no,42934
brien,donnelly,9,0.5827354340811154,0.1288462731896399,0.8189297562414513,6106,no,814
elaborate,élégamment,5,0.5719618865614766,0.020228900043253,0.9658405694569592,7111,no,116793
nursing,pédiatrique,5,0.694631265664827,0.0721997161474575,0.9058466365341358,6090,no,297916
lang,lum,2,0.375185600987672,0.2163647661832534,0.6342411767606326,6478,no,12310
brook,stony,8,0.4879303216055083,0.1095435125636655,0.8166555482450659,6344,no,13744
darwin,darwinisme,2,0.4905583275527645,0.3220156238946001,0.6037091475538654,7311,no,2059
terror,terror,1,0.6618692792192125,0.0536254308950544,0.92505125455576,6578,no,140627
ernst,ludwig,4,0.6505272116907799,0.0765750587571181,0.8946846105844951,6630,no,665
attraction,attractifs,6,0.5998527497575392,0.1751564990887103,0.7739943112298795,6546,no,180538
responses,argumentations,6,0.6321545507418684,0.1630243110815492,0.7949840986621304,5824,no,277454
distributor,distributeurs,1,0.6887850628984115,0.0975344849446999,0.8759607525817732,7167,yes,74252
exile,exilant,9,0.5907759302882312,0.2550942443529704,0.6984238811101533,5636,no,44353
sofia,pétersbourg,4,0.5277024646739694,0.1996242441697738,0.7255370361867729,6673,no,1029
speaks,parlant,1,0.6506781790078834,0.0230824453532294,0.9657408810805512,6243,no,217215
zimbabwe,zambie,1,0.7931367376492529,0.0462143522424767,0.9449403797778614,6521,no,1329
wrestlers,catcheuses,2,0.6767160640802548,0.0903163772820426,0.8822522068015335,6037,no,13621
probability,probabiliste,5,0.7315586187720028,0.1071770645961117,0.8722159236558049,5835,no,175103
environments,environnent,2,0.6502406592402384,0.2282418729523495,0.7401862136260297,7226,no,232945
für,germanischen,9,0.648373054328949,0.1323354186257124,0.8304931697168891,7147,no,0
grid,orthogonal,9,0.4671614861590615,0.1243033441344639,0.7898381479879775,5688,no,166663
capabilities,capacités,0,0.79881955319998,0.0,1.0,7121,yes,395906
cnn,news,3,0.5950418560706416,0.1584552079408658,0.7897069338302745,6751,no,5277
pet,chienne,6,0.5417211807417378,0.034503207418891,0.9401219245005769,6423,no,535006
drawings,dessin,9,0.6907247218377605,0.1118572244346732,0.8606282823153566,6709,no,122273
marines,commando,5,0.6091102448407604,0.0758395349158456,0.8892772329340775,6645,no,13557
rainfall,pluvieuses,7,0.7593827567645212,0.1073757292317806,0.8761180525295269,7281,no,54676
advocacy,initiatives,6,0.6126428947662224,0.0486895735416006,0.926376556611254,6845,no,121322
fake,fausses,0,0.6430719591116099,0.0,1.0,6817,no,254311
satisfy,satisfaire,2,0.717521816357934,0.0356752016151099,0.9526349669955986,6437,yes,216025
hanging,pendu,3,0.6151672606002963,0.033219049903967,0.948766577323121,7198,yes,269631
requiring,nécessitait,6,0.7454566255655348,0.042110010617442,0.9465314950090667,5759,no,225178
bacteria,bactériennes,3,0.819090555807586,0.0518416420044371,0.9404756855531636,6650,yes,272230
holes,creux,9,0.5739711394062585,0.2555896260258103,0.6918976443001268,6872,no,270893
beetles,coléoptères,1,0.7073466262447639,0.0039293644781097,0.994475612098032,6377,yes,17842
duration,délai,3,0.5961273478407058,0.2178633953267977,0.7323515074888687,6198,no,250646
torpedo,torpille,1,0.7252133079065326,0.0265047275685127,0.9647411312251366,5624,yes,11014
grid,orthogonale,8,0.4716501940553764,0.119814636238149,0.7974272854419953,5688,no,166663
eliminate,éliminera,8,0.6542549808756803,0.1154270189626838,0.8500328460495064,7308,no,372089
varieties,écotypes,3,0.5919503361246139,0.1733576628212181,0.7734798759976266,6536,no,245288
enable,permettraient,6,0.7619890952227455,0.0657759497041239,0.9205378988793432,6418,no,600062
comedian,comique,9,0.5821571387147092,0.2267491467342665,0.7196842813399434,5865,yes,35999
mohammad,ali,9,0.6955373731361738,0.1105963255711791,0.8628064727370633,7257,no,712
annie,annie,0,0.6885390367554691,0.0,1.0,6737,yes,3876
innovative,innovantes,5,0.8328899272211973,0.0237331222893043,0.9722945555774316,6686,yes,519640
rainfall,pluviométrie,2,0.8137043705071141,0.0530541154891877,0.938790197792867,7281,yes,54676
aboriginal,autochtone,3,0.6963097252546362,0.0881659990063197,0.8876115649220634,6554,yes,28782
estimate,estimatif,4,0.7250538540816203,0.1308237879751635,0.8471466228971968,6687,no,268772
rotation,rotationnelle,2,0.6965861553245032,0.1312813635137303,0.8414222559450567,6689,no,112783
surrey,buckinghamshire,6,0.731962291607754,0.0440335482372166,0.9432554325986932,5818,no,2459
sec,antidopage,7,0.3564185458554994,0.0507924926492112,0.8752673973777269,6661,no,54103
rica,guatemala,3,0.7476244177653315,0.0594523230462599,0.9263362205352678,6681,no,4915
hurt,regretter,3,0.6265397647528324,0.0320965791473971,0.9512681323394157,6363,no,496153
authorized,approuvées,4,0.6246935553963883,0.0570162987567084,0.9163628068314472,6277,no,207847
ferdinand,alphonse,5,0.5250527933097054,0.2628728622461604,0.66637352091206,6031,no,594
conventions,règles,2,0.5894387487166438,0.1890533466747833,0.7571544428081483,6714,no,67831
separation,séparer,4,0.6159380294788094,0.2165676769289689,0.7398604294696695,6139,no,164622
nathan,aaron,3,0.6045255156502972,0.0338062302435379,0.9470397164781454,5902,no,2726
sailors,canots,7,0.5989680391986479,0.0880656433406129,0.8718175752095234,6506,no,43357
lift,suspentes,9,0.5461581757066958,0.0987477895663696,0.846880328476171,5706,no,316751
decorated,orné,6,0.7134335861677887,0.1534102567723708,0.8230243451322972,5900,no,124112
thames,southampton,4,0.5564643410792063,0.1524038086447955,0.7850040113889529,6951,no,877
upcoming,prochains,2,0.5858269636796414,0.0694729836320747,0.8939829250451206,5665,yes,359089
inches,diamètre,7,0.6630811117482246,0.1350081551553716,0.830835771442996,5975,no,405253
interviewed,interviewer,7,0.7215042539367127,0.1308811753696244,0.8464530588279363,7200,no,128706
betty,betty,0,0.6836276469325342,0.0,1.0,6440,yes,3717
delay,retard,7,0.6451232927819632,0.0469248299139231,0.9321942674576928,6215,yes,283570
canterbury,canterbury,0,0.7439908220265168,0.0,1.0,5941,yes,987
trainer,entraînement,1,0.5519228626117239,0.0133124762927725,0.9764479051883522,6877,no,182315
proceedings,statuer,7,0.5169663403833816,0.0520200162763391,0.9085742291225984,5722,no,172239
moderate,modéré,1,0.8007514146935525,0.0130419235803868,0.983973912089218,5932,yes,202965
imprisoned,incarcérée,7,0.772479776296371,0.1285155632337234,0.8573626770358773,6121,no,46477
loved,passionnément,7,0.6199987122780253,0.0895985595940696,0.8737332242587599,6254,no,845888
judaism,judaisme,1,0.8017423301854275,0.0785835809177774,0.9107335363793868,6034,no,1051
sending,envoyées,5,0.7173677566554115,0.1474908611264106,0.8294624599975737,5765,no,400733
chad,chad,1,0.529837102008966,0.0190915000327024,0.965220431287978,7184,yes,3030
indie,pop/rock,2,0.6045821757783605,0.0085259855785257,0.986093831209722,5656,no,56438
performer,musicien,1,0.678681087394398,0.0187142116539044,0.9731655609387636,6057,no,78229
handling,manutentions,0,0.6078896481088818,0.0,1.0,5685,no,350785
focusing,focalisé,2,0.7635053723275587,0.0109636225368481,0.9858436908261672,5985,no,280834
slam,chelem,1,0.6041182778225684,0.0051678315281054,0.991518218700878,7036,no,33767
bombardment,bombardés,8,0.6612484150614245,0.1214182062578518,0.8448659966446669,7190,no,12490
xbox,gamecube,3,0.7415719152343114,0.0885287461112906,0.8933517942657886,6919,no,43268
assumption,présupposition,8,0.5639522536263071,0.0441927078825123,0.9273319509663132,6224,no,131169
euro,euro,0,0.8130628388607579,0.0,1.0,5694,yes,98179
nathan,johnathan,6,0.5942803276837192,0.0440514182101159,0.9309897737446348,5902,no,2726
bench,parquets,2,0.4846557905499892,0.1393219568280408,0.7767196708320526,6537,no,169874
refugees,apatrides,6,0.6679314524935557,0.2193237707075342,0.7528064473757106,6266,no,90529
kitchen,cuisinières,3,0.6180770408326086,0.0992502064505493,0.8616388728764247,5862,no,756155
harmony,harmonieuse,2,0.5503188071957655,0.2068601780291231,0.7268014801445078,6803,no,132933
ion,ionisé,6,0.5399089339513411,0.194431293051028,0.7352299575842237,6832,no,47695
governance,institutionnelle,5,0.6675526584264153,0.2103184883131454,0.7604221427093549,7092,no,152407
motto,emblèmes,6,0.4720047485059156,0.3432181803138359,0.5789885586133672,6914,no,50679
kazakhstan,ouzbékistan,1,0.8063804963802217,0.0536327705189367,0.9376372753965602,6953,no,727
reflected,reflète,3,0.7848493797204176,0.0312938145195975,0.9616564657520204,6207,no,180001
owns,acquiert,8,0.6242578098813388,0.0817644698546139,0.8841899580205977,5938,no,159938
geneva,bâle,3,0.5200165937589054,0.2133616874003352,0.7090700762734923,6496,no,2905
separation,incompatibilité,8,0.5535545540436284,0.2789511523641499,0.6649258374842731,6139,no,164622
drag,traînée,0,0.5894556306998096,0.0,1.0,7246,yes,165761
joy,tristesse,1,0.5960843002804666,0.0995142095636351,0.8569372875943361,5860,no,370645
adequate,nécessaire,7,0.735751061841876,0.0724979232560135,0.9103024877324986,6926,no,350679
rica,venezuela,2,0.7484396654112673,0.0586370754003241,0.9273463446098582,6681,no,4915
sebastian,sébastian,3,0.5648304709771786,0.0713176352772341,0.8878914602180513,6699,no,1725
meter,mètres,1,0.6962974371926787,0.0041687070748099,0.9940486672925936,5737,no,133390
rpm,cylindrée,1,0.610574386519563,0.0566526891449572,0.915092340806862,7222,no,41601
curve,tangentes,2,0.6266307157560347,0.0809687641334022,0.8855726064891205,6147,no,154360
nathan,nathan,0,0.6383317458938351,0.0,1.0,5902,yes,2726
disappeared,retrouvé,7,0.669921510634193,0.129840584787867,0.8376509895491533,6499,no,133595
graph,graphe,0,0.7312287195106534,0.0,1.0,5888,yes,97838
blade,fourreau,5,0.5777171447516485,0.1013327991474649,0.8507726860772409,6498,no,130603
interim,démissionnant,6,0.5868747201286066,0.1804823240601505,0.7648000687203507,6463,no,93509
regiments,bataillons,1,0.8274673620342182,0.0699794928239493,0.922023802919217,6469,no,14610
collapsed,effondré,1,0.7142800355196859,0.0255267057403338,0.9654954404756336,6352,yes,75699
naked,seins,3,0.547820315166613,0.0354078918044485,0.9392898159224226,6810,no,176179
roller,toboggans,7,0.5453405331826122,0.0930236675147799,0.8542780635048854,6856,no,79654
arrives,repartent,7,0.6792271166783195,0.0839071419919134,0.8900493051666659,5674,no,146400
monk,abbé,6,0.5240465719272678,0.2586453326007543,0.6695438765822903,6400,no,37008
gibraltar,gibraltar,0,0.7994651553456933,0.0,1.0,7105,yes,419
connects,reliée,6,0.7517873865723583,0.1021053865054701,0.8804236436649596,6089,no,104273
worcester,shrewsbury,5,0.6298495443515095,0.15321417299023,0.804340094430189,7328,no,6455
consumption,consommatrice,7,0.7185750726953979,0.1772314510439343,0.8021543197697159,5695,no,423879
centres,établissements,2,0.5737692854713127,0.2486808519451794,0.6976341292539096,5680,no,151535
permanently,perpétuellement,9,0.5446653363179241,0.225501422146336,0.707204420772465,5995,no,140804
configuration,configurables,6,0.703158985640227,0.1427643418024132,0.8312325276168794,6248,no,215656
breast,testicules,7,0.6009928274854258,0.0398569332264583,0.9378061198272376,7144,no,454167
intelligent,intelligencer,4,0.6637008321805287,0.2086247785550997,0.7608407044484601,6531,no,246932
commanders,commandement,3,0.7284838912064027,0.1202482294859359,0.8583201618576124,6555,no,31867
strict,stricts,3,0.686971880709803,0.1201808393803525,0.8511052042704771,6082,no,190987
earn,décrochera,5,0.6280275639163633,0.0955635615515608,0.8679315456090443,5893,no,516153
responses,réponses,0,0.7951788618234177,0.0,1.0,5824,yes,277454
lang,lang,0,0.5915503671709255,0.0,1.0,6478,yes,12310
slovak,tchécoslovaque,2,0.7171267600407029,0.0829723359259601,0.8962974257261037,6960,no,330
toll,autoroutiers,8,0.4742487279446541,0.0792024320067024,0.8568935477275652,6399,no,122745
suspension,suspensive,3,0.6647489217059772,0.156444901994409,0.8094908930397798,5739,no,159441
indicating,indique,2,0.71196803715888,0.0801297099180279,0.8988386089801013,5650,no,139478
joke,blagueur,5,0.6394813355875439,0.1371751193423844,0.8233773524038235,5926,no,178208
rica,uruguay,8,0.6989946739361262,0.1080820668754651,0.8660820447299986,6681,no,4915
construct,déconstruire,9,0.6527147039334504,0.1463062496831733,0.8168931002110214,6781,no,164107
certification,certifiés,2,0.7903750779018512,0.0778344842120561,0.9103505793894442,7085,no,282150
eurovision,présélection,6,0.501203833596646,0.307916757121655,0.6194426879579219,5878,no,344
clara,teresa,2,0.520214300309432,0.1891589830163568,0.7333435196071755,7079,no,6260
useless,inutilité,9,0.6494253105588006,0.1414431554023689,0.8211546401328972,7115,yes,150843
teeth,mâchoires,0,0.7524708899396751,0.0,1.0,6095,no,571089
warnings,avertissent,3,0.7045431658201027,0.145844591229991,0.8284963653099726,5916,no,89525
rifles,fusils,0,0.8059225381177815,0.0,1.0,7032,yes,36408
configuration,configuration,0,0.8459233274426403,0.0,1.0,6248,yes,215656
infection,infectieux,4,0.7973109424786409,0.0924134763022027,0.8961324716378657,6747,no,402091
songwriters,parolier,2,0.691183262755511,0.0511696346493792,0.9310710110673004,6386,no,13440
stolen,dérobée,8,0.6300190933240428,0.1371976742351962,0.8211748230273098,5933,yes,182823
bicycle,cyclistes,7,0.6438740909259779,0.1711569252438105,0.7899994946840712,6473,no,131062
civilization,civilisations,1,0.767206956665603,0.1096042948150024,0.8749967058133413,7299,yes,114925
mann,frommer,6,0.4391196579443224,0.1269867447382455,0.7756839630562337,7270,no,1975
assumption,assumption,9,0.5622075642592157,0.0459373972496037,0.9244630800925618,6224,no,131169
robertson,mckenzie,4,0.6540045513869881,0.0808059241107692,0.8900316111361481,6179,no,1268
upcoming,annoncée,9,0.5581619620026114,0.0971379853091047,0.8517656140404087,5665,no,359089
idol,superstar,4,0.4931765541061617,0.1412509708036029,0.7773568055331564,6419,no,36376
kumar,sanjay,9,0.6601273196848362,0.0501465423538552,0.9293982996784927,6331,no,2562
patron,bienfaiteurs,8,0.5708812246699843,0.0445352924494631,0.9276339012512737,6490,no,47895
supposedly,prétend,3,0.6924822969424727,0.0680139395809952,0.9105663692802556,7091,no,116826
lightning,thunders,4,0.5701910195407378,0.0897532106163512,0.8639987948754595,6446,no,78180
pale,verdâtre,9,0.7003775676453556,0.0649626283774383,0.9151192780478192,6234,no,104942
swift,swift,0,0.4905690022642611,0.0,1.0,7116,yes,68512
advertisement,promotionnels,6,0.6678089607874096,0.1180680128733029,0.8497627277163657,6935,no,112230
bradford,gillingham,7,0.6625887665756556,0.071496730547345,0.902604354904773,5908,no,1445
uganda,nigeria,3,0.7801704075075535,0.0438487730317145,0.9467867082863068,5800,no,2343
butterfly,papilio,8,0.4125410833404235,0.2060344841754464,0.6669210764290969,6132,no,57621
blade,tranchante,4,0.6074052102989729,0.0716447336001405,0.8944926890226136,6498,no,130603
julius,julius,0,0.7182177669353296,0.0,1.0,6696,yes,862
dubai,emirates,6,0.6338360390031832,0.206386244982041,0.7543670896192626,7061,no,13630
cuisine,culinaire,3,0.7066082688169985,0.0406736350994091,0.9455712296975962,5708,no,118353
proven,prouvée,0,0.794670828968359,0.0,1.0,5976,yes,487133
petition,pétitions,1,0.7203544244579818,0.0748646689303638,0.9058565500340626,7230,no,149386
optical,interféromètres,9,0.6769258181046214,0.1426661071826809,0.8259303163184895,5885,no,124269
interactions,interagi,4,0.7185592640117624,0.138218069556985,0.8386767901745682,6476,no,166569
kerry,ryan,8,0.4995966905258029,0.1518074212630606,0.7669535415639727,7023,no,2868
trap,assomme,9,0.5597759497353381,0.1456998864362437,0.7934728888420673,7077,no,132686
afraid,inquiètes,2,0.6826607245974796,0.0035753097036324,0.994789970906623,6208,no,401203
drag,frottement,5,0.5230386321536953,0.0664169985461142,0.887324855193489,7246,no,165761
cnn,msnbc,5,0.5805727011590331,0.1729243628524743,0.7705042645662739,6751,no,5277
confusing,incompréhensible,0,0.7266583385676306,0.0,1.0,6374,no,152052
georges,georges,0,0.5557789862504853,0.0,1.0,6855,yes,1221
dressed,vêtues,7,0.7459713516259311,0.0812290870914419,0.9018024129467426,7273,no,217155
thesis,doctorats,7,0.641987898571786,0.1991483068774503,0.7632389313558454,6026,no,119092
kills,abat,6,0.6755099436276217,0.1572570873973761,0.8111631686429531,5756,no,89966
